distance_km,onset_mean_doy,onset_p25_doy,onset_p75_doy,onset_min_doy,onset_max_doy,onset_nyears,onset_valid
17.5,104.66666666666667,92.5,126.0,62,129,3,True
17.6,116.25,112.25,136.0,62,139,4,True
17.7,98.25,65.75,130.5,62,135,4,True
17.8,96.0,89.75,108.75,62,117,4,True
17.9,101.0,98.5,102.5,98,106,3,True
18.0,96.33333333333333,91.5,102.5,84,106,3,True
18.1,108.33333333333333,95.0,120.5,84,135,3,True
18.2,115.5,99.75,131.25,84,147,2,True
18.3,133.0,126.0,138.5,122,147,3,True
18.4,153.0,146.5,162.5,134,166,3,True
18.5,118.0,118.0,118.0,118,118,1,True
18.6,144.0,136.5,151.5,129,159,2,True
18.7,87.0,87.0,87.0,87,87,1,True
18.8,99.33333333333333,90.0,117.5,63,118,3,True
18.9,96.5,85.75,107.25,75,118,2,True
19.0,110.5,101.25,123.25,75,139,4,True
19.1,72.5,71.25,73.75,70,75,2,True
19.2,84.5,77.25,91.75,70,99,2,True
19.3,78.5,76.75,80.25,75,82,2,True
19.4,117.0,117.0,117.0,117,117,1,True
19.5,82.75,77.0,89.25,65,99,4,True
19.6,69.66666666666667,64.0,73.0,63,81,3,True
19.7,102.0,85.5,118.5,69,135,2,True
19.8,100.5,90.75,110.25,81,120,2,True
19.9,84.0,66.0,94.5,63,120,3,True
20.0,79.75,66.0,81.75,63,120,4,True
20.1,92.0,78.0,106.5,63,120,3,True
20.2,100.5,96.75,104.25,93,108,2,True
20.3,101.25,68.0,128.25,62,153,4,True
20.4,77.25,67.25,79.5,62,108,4,True
20.5,92.25,85.25,106.5,62,108,4,True
20.6,108.0,108.0,108.0,108,108,1,True
20.7,91.66666666666667,77.5,106.5,62,120,3,True
20.8,116.0,114.0,118.5,111,120,3,True
20.9,100.0,90.0,118.5,63,120,3,True
21.0,102.5,85.25,123.75,62,135,4,True
21.1,100.2,74.0,120.0,63,151,5,True
21.2,119.4,93.0,158.0,67,159,5,True
21.3,93.0,93.0,93.0,93,93,1,True
21.4,118.0,118.0,118.0,118,118,1,True
21.5,118.0,118.0,118.0,118,118,1,True
22.0,91.33333333333333,71.0,103.5,67,132,3,True
22.1,67.0,67.0,67.0,67,67,1,True
22.2,82.6,65.0,86.0,63,132,5,True
22.3,70.25,64.5,71.75,63,86,4,True
22.4,71.25,67.5,75.25,63,79,4,True
22.5,71.0,67.0,75.0,63,79,2,True
22.6,74.0,74.0,74.0,74,74,1,True
22.7,74.0,74.0,74.0,74,74,1,True
22.8,63.0,63.0,63.0,63,63,1,True
22.9,99.0,99.0,99.0,99,99,1,True
23.0,96.5,89.75,108.75,62,120,4,True
23.01,96.5,89.75,108.75,62,120,4,True
