s_km,x,y,elev_m,thickness_m,vel_mean_md
0.0,436677.81462540943,4050796.2385542924,5588.1445,78.65635,0.12186756
0.1,436743.165492364,4050720.624298989,5491.1895,77.93543,0.1338598
0.2,436804.7832151255,4050642.7193598007,5411.0376,74.49444,0.14056633
0.3,436842.9824981947,4050550.582848185,5390.246,72.43706,0.1504561
0.4,436867.59831760137,4050453.732181366,5384.693,71.85551,0.14878774
0.5,436884.4996927272,4050355.209124294,5374.024,66.612335,0.1464159
0.6,436896.19896454224,4050255.9045394417,5355.7993,63.45567,0.14468904
0.7,436903.32366953976,4050156.1586694582,5331.9214,61.423622,0.1408302
0.8,436907.4589995261,4050056.2583933985,5307.774,61.507973,0.14221954
0.9,436909.7230962811,4049956.2945134067,5284.4893,62.977547,0.13949645
1.0,436909.72309628135,4049856.2945134067,5253.406,68.451775,0.13708672
1.1,436904.3650319196,4049756.510648592,5189.7974,81.53317,0.13276511
1.2,436895.32185366086,4049656.959394674,5176.262,101.41357,0.12876526
1.3,436878.54191885603,4049558.377277695,5172.2734,127.97411,0.13280784
1.4,436855.9913208764,4049461.061361278,5150.652,147.87247,0.1422465
1.5,436828.2037443809,4049365.0783963343,5120.5234,166.53665,0.14913802
1.6,436792.60421162174,4049271.6296228413,5087.003,172.33568,0.15800737
1.7,436749.55098835734,4049181.476781923,5075.6465,168.19267,0.17609358
1.8,436700.7257657683,4049094.3624771973,5072.146,165.89066,0.20417102
1.9,436646.161865007,4049010.5716065355,5064.9043,158.39867,0.22980025
2.0,436583.14497618587,4048932.9257970974,5055.93,147.04472,0.26254517
2.1,436515.2938966971,4048859.6374954884,5043.83,147.0646,0.29116347
2.2,436443.7340912647,4048789.8264874797,5032.1484,143.2943,0.30232003
2.3,436369.05757079594,4048723.317711437,5015.5527,135.13849,0.30221552
2.4,436290.77086803364,4048661.135266755,5001.3726,132.42633,0.28918856
2.5,436209.4216812398,4048603.0829318417,4989.087,134.96199,0.2657031
2.6,436124.7504612667,4048550.019587876,4975.896,137.44313,0.24478117
2.7,436036.5956066046,4048502.962051312,4970.0957,134.72096,0.23323753
2.8,435944.96674770204,4048463.0567002473,4956.709,135.54732,0.2240167
2.9,435850.12268491014,4048431.504098657,4948.8545,135.51025,0.22319499
3.0,435752.62761051045,4048409.42975935,4928.04,141.53822,0.21689941
3.1,435653.4862396094,4048396.5089670606,4905.86,144.12662,0.20658474
3.2,435555.76894443616,4048375.380449519,4862.4463,141.86281,0.19526295
3.3,435460.25504214945,4048345.872466709,4822.2114,141.89807,0.18589664
3.4,435367.7198510337,4048308.065072448,4793.691,138.73154,0.1850955
3.5,435278.8611705174,4048262.289962661,4735.6025,138.90182,0.18247052
3.6,435194.2356473155,4048209.0950977504,4709.551,135.86356,0.18623737
3.7,435114.21882076556,4048149.183018128,4633.5156,134.71321,0.18730678
3.8,435038.994686774,4048083.338285565,4557.853,133.31161,0.19379619
3.9,434968.1563579404,4048012.7595357746,4500.5146,129.63704,0.19400024
4.0,434895.0319281684,4047944.5526358434,4498.506,128.7174,0.19549663
4.1,434819.3159417598,4047879.2409714554,4482.51,125.90954,0.18868305
4.2,434740.6805779841,4047817.490318129,4483.0464,125.64966,0.1859012
4.3,434658.79237470945,4047760.1466903277,4477.9893,128.67613,0.18224518
4.4,434573.3443140336,4047708.2788195023,4462.9297,122.74078,0.18444332
4.5,434483.88434200315,4047663.731193361,4457.9463,125.93481,0.19359258
4.6,434393.1438413417,4047622.135604855,4445.575,129.69408,0.21559931
4.7,434309.45362200873,4047567.628063081,4436.497,130.63635,0.22766437
4.8,434233.4266346885,4047502.7702334793,4430.5625,132.24887,0.23383369
4.9,434163.8508355965,4047431.0010952842,4420.68,134.20859,0.22213621
5.0,434099.4892493637,4047354.5126940785,4409.6685,136.17354,0.1967918
5.1,434039.54780057486,4047274.5000162977,4397.932,136.9407,0.17475057
5.2,433983.31941923656,4047191.8208118,4383.7876,134.95897,0.15265526
5.3,433930.3195252364,4047107.0209813993,4387.2876,134.67743,0.13787812
5.4,433879.23036432714,4047021.0575183476,4367.2095,140.69214,0.13122068
5.5,433830.40398289106,4046933.7922909693,4348.3623,153.17868,0.1284206
5.6,433785.01148813206,4046844.701157145,4330.525,161.49808,0.12996493
5.7,433745.3491508272,4046752.944436891,4299.285,162.39778,0.13154669
5.8,433715.72243889247,4046657.612882215,4285.16,159.23743,0.13968164
5.9,433714.0189236649,4046558.467773923,4284.871,143.33403,0.1452268
6.0,433746.80069561885,4046464.392096563,4269.29,123.2204,0.14368495
6.1,433799.7983674162,4046379.7075519287,4269.706,104.10628,0.1462841
6.2,433863.42639501987,4046302.6451857546,4236.9526,98.06599,0.1310181
6.3,433932.96719135455,4046230.8225999987,4200.8516,90.39075,0.12136992
6.4,433998.6171095464,4046155.4491784913,4146.4795,90.18312,0.11382245
6.5,434055.74347926746,4046073.5310248462,4091.067,94.79514,0.10896435
6.6,434097.036484516,4045982.798183309,4050.5803,103.876816,0.106962524
6.7,434109.88333618164,4045884.2751357243,4028.173,115.15301,0.10546483
6.8,434133.83975431265,4045787.525049993,4008.3984,123.0721,0.103033364
6.9,434176.3109711381,4045697.1173078157,3999.7222,140.75539,0.100662
7.0,434229.2266700322,4045612.311334446,3986.1335,156.55849,0.096551836
7.1,434287.8910377312,4045531.35676826,3986.9648,162.26112,0.09442981
7.2,434349.27272497234,4045452.4472149056,3970.9827,168.18369,0.092243865
7.3,434405.42749127187,4045369.7455029455,3959.5073,167.3482,0.09005362
7.4,434456.29618420114,4045283.6873856788,3929.6968,167.69604,0.0910622
7.5,434501.8994495868,4045194.713988463,3909.278,173.06058,0.09442602
7.6,434541.84284859005,4045103.0553390714,3895.0027,177.56924,0.097820535
7.7,434576.71149020246,4045009.3515133127,3897.1902,187.23451,0.10182583
7.8,434606.87586439966,4044914.0320066577,3884.3003,188.81415,0.10710987
7.9,434638.1151164157,4044819.1419156343,3883.0366,194.70735,0.11180498
8.0,434677.7569715556,4044727.42509629,3876.134,204.73222,0.114963725
8.1,434724.3326068,4044639.009015053,3858.925,205.62415,0.12398121
