distance_km,peak_mean_doy,peak_p25_doy,peak_p75_doy,peak_nyears,peak_valid
17.0,199.5,171.0,240.5,8,True
17.1,199.5,171.0,240.5,8,True
17.2,232.5,211.75,260.75,8,True
17.3,226.5,221.25,266.0,8,True
17.4,213.0,203.5,240.5,8,True
17.5,226.5,221.25,266.0,8,True
17.6,201.0,183.0,238.25,8,True
17.7,198.0,123.75,266.0,8,True
17.8,229.5,207.75,266.0,8,True
17.9,229.5,207.75,266.0,8,True
18.0,225.0,203.5,278.75,8,True
18.1,228.0,208.75,278.75,8,True
18.2,225.0,203.5,278.75,8,True
18.3,181.5,103.5,236.75,8,True
18.4,181.5,103.5,236.75,8,True
18.5,196.5,149.25,238.25,8,True
18.6,178.5,133.5,223.5,8,True
18.7,178.5,133.5,223.5,8,True
18.8,178.5,133.5,223.5,8,True
18.9,195.0,146.25,238.25,8,True
19.0,172.5,133.5,223.5,8,True
19.1,211.5,203.5,238.25,8,True
19.2,189.0,161.75,223.5,8,True
19.3,210.0,194.5,238.25,8,True
19.4,210.0,194.5,238.25,8,True
19.5,195.0,149.25,238.25,8,True
19.6,219.0,215.25,266.0,8,True
19.7,211.5,203.5,238.25,8,True
19.8,211.5,203.5,238.25,8,True
19.9,219.0,207.75,266.0,8,True
19.96,216.0,203.5,260.75,8,True
