distance_km,onset_mean_doy,onset_p25_doy,onset_p75_doy,onset_min_doy,onset_max_doy,onset_nyears,onset_valid
21.0,109.5,93.75,125.25,91,134,8,True
21.1,109.5,93.75,125.25,91,134,8,True
21.2,99.0,82.75,111.75,77,134,8,True
21.3,91.5,74.5,105.75,63,134,8,True
21.4,100.5,89.25,112.25,63,134,8,True
21.5,100.5,86.25,110.0,63,158,8,True
21.6,100.5,86.25,110.0,63,158,8,True
21.7,90.0,70.75,96.75,63,158,8,True
21.8,87.0,66.5,89.25,63,158,8,True
21.9,93.0,79.25,96.75,63,158,8,True
22.0,92.28571428571429,87.5,103.0,63,106,7,True
22.1,102.0,86.25,111.75,63,158,8,True
22.2,102.0,86.25,111.75,63,158,8,True
22.3,85.5,70.25,98.5,63,129,8,True
22.4,78.0,68.75,91.5,63,96,8,True
22.5,84.0,71.5,92.25,65,123,8,True
22.6,81.0,68.75,85.75,62,123,8,True
22.7,85.5,75.0,91.75,62,123,8,True
22.8,78.0,67.5,84.0,62,103,8,True
22.9,84.71428571428571,67.0,96.0,62,123,7,True
23.0,84.71428571428571,67.0,96.0,62,123,7,True
23.1,99.14285714285714,92.5,107.0,69,123,7,True
23.2,81.66666666666667,72.25,89.25,65,99,6,True
23.3,99.66666666666667,82.75,118.5,60,141,6,True
23.4,102.85714285714286,81.5,124.0,62,141,7,True
23.5,113.14285714285714,95.0,133.0,62,151,7,True
23.6,114.85714285714286,95.0,138.0,62,151,7,True
23.7,95.2,77.0,106.0,62,147,5,True
23.8,95.2,77.0,106.0,62,147,5,True
23.9,95.2,77.0,87.0,62,166,5,True
23.93,95.2,77.0,87.0,62,166,5,True
