distance_km,onset_mean_doy,onset_p25_doy,onset_p75_doy,onset_min_doy,onset_max_doy,onset_nyears,onset_valid
0.0,113.8,79.0,144.0,63,158,5,True
0.1,97.0,74.0,125.0,63,144,5,True
0.2,109.0,102.5,115.5,96,122,2,True
0.3,96.75,80.75,107.5,62,142,4,True
0.4,114.5,96.5,144.0,65,154,6,True
0.5,96.0,76.25,102.0,65,142,6,True
0.6,96.0,78.0,100.5,74,154,7,True
0.7,90.0,70.25,88.5,67,154,6,True
0.8,97.0,69.0,125.0,62,142,5,True
0.9,88.33333333333333,69.5,100.5,62,132,6,True
1.0,92.57142857142857,73.0,110.5,62,132,7,True
1.1,89.8,74.0,103.0,60,137,5,True
1.2,83.66666666666667,67.0,95.5,60,117,3,True
1.3,96.0,70.5,114.0,60,147,3,True
1.4,73.5,66.75,80.25,60,87,2,True
1.5,105.66666666666667,81.5,128.5,60,154,3,True
1.6,63.0,61.5,64.0,60,67,4,True
1.7,73.4,62.0,81.0,60,99,5,True
1.8,93.66666666666667,91.0,97.5,86,99,3,True
1.9,85.4,74.0,99.0,65,108,5,True
2.0,94.25,65.75,111.5,62,149,4,True
2.1,99.33333333333333,83.0,115.5,67,132,3,True
2.2,75.5,71.25,79.75,67,84,2,True
2.3,166.0,166.0,166.0,166,166,1,True
2.4,104.0,79.0,126.0,60,154,3,True
2.5,107.0,83.5,130.5,60,154,2,True
2.6,80.0,65.0,90.0,60,110,3,True
2.7,110.0,110.0,110.0,110,110,1,True
2.9,100.0,91.0,114.0,72,118,3,True
3.0,113.0,89.0,139.5,60,161,3,True
3.1,68.5,64.25,72.75,60,77,2,True
3.2,68.5,64.25,72.75,60,77,2,True
3.3,92.5,84.75,100.25,77,108,2,True
3.4,92.5,84.75,100.25,77,108,2,True
3.5,98.33333333333333,92.5,109.0,77,110,3,True
3.6,90.33333333333333,81.5,103.0,65,108,3,True
3.7,76.75,64.25,85.5,62,99,4,True
3.8,72.33333333333333,62.75,77.5,60,99,6,True
3.9,76.8,62.0,82.0,60,111,5,True
4.0,96.0,67.25,112.75,62,154,4,True
4.1,95.16666666666667,76.5,106.75,62,130,6,True
4.2,101.25,94.25,113.5,62,130,4,True
4.3,90.0,82.5,104.0,62,105,3,True
4.4,94.5,78.25,110.75,62,127,2,True
4.5,64.5,63.25,65.75,62,67,2,True
4.8,70.0,70.0,70.0,70,70,1,True
4.9,113.0,113.0,113.0,113,113,1,True
5.0,100.4,75.0,113.0,67,153,5,True
5.1,100.4,75.0,113.0,67,153,5,True
5.2,112.0,87.5,127.5,81,161,3,True
5.3,106.0,97.5,112.0,94,123,3,True
5.4,99.75,90.75,106.5,81,123,4,True
5.5,112.0,106.5,117.5,101,123,2,True
5.6,127.33333333333333,116.5,135.5,111,149,3,True
5.7,106.0,85.5,126.5,65,147,2,True
5.8,65.0,65.0,65.0,65,65,1,True
5.9,67.0,66.0,68.0,65,69,2,True
6.0,73.0,69.0,77.0,65,81,2,True
6.1,73.0,69.0,77.0,65,81,2,True
6.2,84.66666666666667,79.0,88.5,77,96,3,True
6.3,110.66666666666667,97.5,124.0,84,137,3,True
6.4,88.5,84.75,92.25,81,96,2,True
6.5,112.4,79.0,142.0,63,153,5,True
6.6,102.8,77.0,142.0,63,153,5,True
6.7,113.8,105.0,134.0,65,154,5,True
6.8,109.0,87.0,122.0,77,154,5,True
6.9,114.0,94.5,131.5,79,153,3,True
7.0,119.5,118.25,120.75,117,122,2,True
7.1,75.0,61.0,82.5,60,103,3,True
7.2,87.5,79.75,95.25,72,103,2,True
7.3,93.4,74.0,113.0,72,129,5,True
7.4,71.66666666666667,67.0,77.5,60,81,3,True
7.5,63.5,61.75,65.25,60,67,2,True
7.6,73.5,68.25,78.75,63,84,2,True
7.7,63.0,63.0,63.0,63,63,1,True
7.9,93.0,93.0,93.0,93,93,1,True
8.0,76.5,68.25,84.75,60,93,2,True
8.1,60.0,60.0,60.0,60,60,1,True
8.2,92.0,85.0,102.0,72,106,3,True
8.3,89.0,80.5,97.5,72,106,2,True
8.4,89.0,80.5,97.5,72,106,2,True
8.5,139.0,139.0,139.0,139,139,1,True
8.6,99.5,79.75,119.25,60,139,2,True
8.7,67.0,67.0,67.0,67,67,1,True
8.8,118.5,98.75,138.25,79,158,2,True
9.1,93.5,86.25,100.75,79,108,2,True
9.2,60.0,60.0,60.0,60,60,1,True
9.3,93.5,81.75,105.25,60,127,4,True
9.4,91.2,70.0,110.0,60,127,5,True
9.5,112.25,61.5,162.25,60,166,4,True
9.6,145.5,137.75,153.25,130,161,2,True
9.7,151.5,146.75,156.25,142,161,2,True
9.8,111.0,67.5,155.0,60,161,4,True
9.9,96.0,69.5,110.5,67,149,3,True
10.0,92.0,63.5,108.0,60,149,3,True
