s_km,x,y,elev_m,thickness_m,vel_mean_md
0.0,490589.3891545156,3966248.510075849,7282.0767,18.361242,0.099107236
0.1,490651.85865927045,3966170.4231949043,7296.136,18.595892,0.10286423
0.2,490714.32816402626,3966092.33631396,7200.1587,22.810429,0.108684584
0.3,490776.79766878195,3966014.249433016,7085.5825,24.121048,0.117701694
0.4,490838.35707466793,3965935.454356979,6999.166,39.29338,0.11958326
0.5,490896.6365435946,3965854.2145603662,6881.423,30.107805,0.13377683
0.6,490948.65779773245,3965768.8531795335,6758.944,27.072435,0.1388184
0.7,490984.84125391475,3965676.0552089144,6668.058,27.844908,0.13512026
0.8,491016.40873733285,3965583.623590291,6550.1465,28.66478,0.13487364
0.9,491075.38845340465,3965502.9476648,6477.7686,31.847122,0.13080509
1.0,491139.1242085987,3965425.9190078075,6436.758,47.28199,0.12854087
1.1,491205.05097993795,3965350.736448065,6312.564,34.149837,0.13402024
1.2,491272.57638665725,3965276.97792688,6192.9683,39.03313,0.15537326
1.3,491341.09201495606,3965204.1434775814,6124.773,27.544043,0.16787553
1.4,491410.0133915554,3965131.6876714122,6079.4004,34.695328,0.17798527
1.5,491479.89139018423,3965060.154779873,6059.892,43.6647,0.19029894
1.6,491549.82934260217,3964988.6797295995,5992.7734,50.926613,0.21728575
1.7,491620.46890809183,3964917.8987076143,5902.6333,56.554077,0.22835939
1.8,491691.1795862106,3964847.188029496,5818.1074,57.724384,0.23434511
1.9,491762.7978446738,3964777.4044473465,5810.2393,58.77406,0.22732824
2.0,491834.99666518543,3964708.213911023,5745.4897,59.575172,0.21302879
2.1,491908.1510248668,3964640.047082815,5696.798,66.19381,0.20344402
2.2,491982.1450322065,3964572.7798034153,5644.5073,91.634315,0.20409685
2.3,492057.6218321854,3964507.199216377,5635.3076,106.81319,0.20333928
2.4,492133.9075127744,3964442.5471917377,5629.5957,115.09146,0.20806965
2.5,492212.84273451223,3964381.1531303865,5616.9365,132.09851,0.20311415
2.6,492293.88795742486,3964322.6428908682,5603.0366,132.14534,0.19996193
2.7,492378.03685784404,3964268.768434161,5592.613,136.07245,0.20000005
2.8,492466.98289514164,3964223.469801728,5587.897,142.50336,0.21383841
2.9,492562.5938170379,3964195.8363617817,5575.2383,134.23683,0.22177127
3.0,492657.1857433007,3964163.8505182085,5564.7056,128.51576,0.22250418
3.1,492747.0415977885,3964120.1753131,5533.6924,123.38469,0.22307014
3.2,492832.21185801574,3964067.8634830974,5525.448,122.64035,0.22207206
3.3,492912.5861666865,3964008.402414853,5493.2495,129.83093,0.21107437
3.4,492989.11877529614,3963944.0661308067,5482.488,138.07631,0.21244623
3.5,493062.36325096386,3963876.004364743,5457.296,170.45895,0.21332958
3.6,493132.45997671527,3963804.7233084235,5446.0737,180.61794,0.23344158
3.7,493197.426540222,3963728.722251008,5438.554,204.45232,0.23458327
3.8,493256.87896088214,3963648.318368646,5436.0435,212.39604,0.2382931
3.9,493310.2782600208,3963563.7694783425,5427.081,218.55223,0.24969077
4.0,493357.6027402752,3963475.6886391942,5416.6416,211.17836,0.2807133
4.1,493398.8894331162,3963384.6359076276,5409.0674,203.99728,0.3381344
4.2,493434.2332718016,3963291.1284412583,5396.592,199.17226,0.38093188
4.3,493463.83983382734,3963195.6584412134,5385.4785,183.62195,0.41805536
4.4,493488.00032078795,3963098.670818176,5370.484,167.64447,0.43374416
4.5,493511.1434328904,3963001.3998788493,5358.353,157.87576,0.45267767
4.6,493537.53217197454,3962904.963473134,5332.3354,152.56784,0.4972476
4.7,493568.06013774895,3962809.7649326394,5303.2144,158.22035,0.5661715
4.8,493603.9282753542,3962716.4616132635,5287.115,164.65552,0.62569386
4.9,493646.74338928715,3962626.14645028,5273.064,177.65865,0.7138498
5.0,493701.23620585457,3962542.4664468537,5265.127,177.28233,0.89484394
5.1,493770.1257909101,3962470.3741598367,5263.8345,175.81995,1.0769736
5.2,493850.22293651535,3962410.7276085378,5250.06,154.58517,1.2039046
5.3,493938.0777618289,3962363.1205295725,5228.584,131.20143,1.2933738
5.4,494031.58152840054,3962327.830030809,5193.4844,117.27328,1.3335056
5.5,494128.2956321129,3962302.695998767,5164.424,101.98882,1.3108739
5.6,494227.47829381755,3962295.967413737,5138.5176,91.649345,1.3213806
5.7,494324.58182995935,3962318.285841732,5085.2812,87.42942,1.2435488
5.8,494415.9575747112,3962358.474597248,5050.9336,73.66647,1.0231469
5.9,494501.79343907227,3962409.547994545,4980.5083,67.001335,0.9510053
6.0,494582.9167479157,3962467.894281859,4917.1763,67.64471,1.0429425
6.1,494660.2735800457,3962531.207546485,4893.278,70.18819,1.1733423
6.2,494734.54242446326,3962598.1712586647,4857.9204,70.89135,1.16794
6.3,494805.3955458885,3962668.7319353013,4810.394,69.516396,1.1506649
6.4,494882.66615405394,3962731.50977725,4775.2144,72.2085,1.1496698
6.5,494965.52099516534,3962787.4667737116,4738.019,75.51107,1.1254452
6.6,495056.0446895728,3962829.9574874127,4713.8716,74.80823,1.3109007
6.7,495148.0834770966,3962868.599924004,4641.9697,69.4064,1.4520775
6.8,495243.2777167558,3962899.227635896,4606.353,69.83253,1.8230443
6.9,495339.620392909,3962925.5408952376,4571.602,65.003105,2.0173748
7.0,495437.4438054194,3962946.2913160725,4525.2954,63.176163,1.904009
7.1,495535.71824362,3962964.3811970497,4439.335,59.3606,1.3226664
7.2,495634.91499988857,3962977.030447849,4388.7114,55.764782,1.0407108
7.3,495734.1117561572,3962989.679698649,4337.6665,57.35906,0.8991218
7.4,495833.91924851853,3962995.81607698,4244.278,53.99265,0.8446753
7.5,495933.7382921979,3963001.8292723824,4183.733,51.59555,0.5987369
7.6,496033.62606768653,3963005.7487810003,4121.786,62.766186,0.49667683
7.7,496133.6245746924,3963006.295220929,4059.6301,86.72342,0.45399264
7.8,496233.6230816983,3963006.841660858,4039.5222,114.24734,0.37647453
7.9,496333.58053517726,3963005.0094056786,4033.129,136.16554,0.32846364
8.0,496433.5006310494,3963001.0126018436,4018.6208,149.42929,0.3374052
8.1,496533.4207269216,3962997.0157980085,4010.5735,151.45378,0.35863397
8.2,496633.248318359,3962991.4684545267,4004.329,159.49423,0.3830869
8.3,496732.93485761667,3962983.556824427,3989.9424,158.75015,0.42065075
8.4,496832.6213968743,3962975.6451943275,3984.087,156.46118,0.57052577
8.5,496932.11639350484,3962965.845164538,3976.1096,156.19646,0.75651604
8.6,497031.36124181165,3962953.5789473313,3953.7188,158.63235,0.87480694
8.7,497130.60609011847,3962941.312730125,3948.1409,158.68477,1.0392085
8.8,497229.39685484703,3962925.9893917255,3936.5337,128.95172,1.1274006
8.9,497327.9223572605,3962908.880172743,3909.4214,118.66184,1.1586769
9.0,497426.44785967394,3962891.770953761,3898.157,117.903015,1.1547905
9.1,497523.90564424166,3962869.3773799986,3880.6895,99.259735,1.1029915
9.2,497621.3447638111,3962846.891429329,3858.4478,106.405235,1.0395906
9.3,497718.03024375276,3962821.544215552,3811.7612,113.515976,0.9791082
9.4,497813.90338207496,3962793.112871084,3803.0652,155.51338,0.86965203
9.5,497909.51870440476,3962763.9105505976,3792.5286,214.5182,0.70891535
9.6,498003.2089636913,3962728.951498625,3774.8997,257.01968,0.5865536
9.7,498096.8992229778,3962693.992446652,3761.2134,273.37817,0.5834531
9.8,498187.97547167,3962652.7730437317,3754.588,288.7829,0.59583175
9.9,498278.70653232344,3962610.7269424535,3747.5999,294.4755,0.6321423
10.0,498366.44838431256,3962562.890419036,3745.4714,294.3994,0.6749048
10.1,498453.272698525,3962513.276525201,3742.3347,299.01294,0.70610994
10.2,498540.5709148504,3962464.504508546,3736.407,305.32523,0.72325873
10.3,498628.0274561849,3962416.0137529545,3726.258,294.40002,0.7568751
10.4,498716.22000307153,3962368.8763279333,3723.6423,281.73767,0.77524877
10.5,498804.7997762802,3962322.480274391,3701.7375,266.57446,0.76980346
10.6,498894.0154920958,3962277.3077600542,3691.5835,261.6153,0.741685
10.7,498984.45655843796,3962234.6444988935,3664.6694,264.4244,0.7049458
10.8,499076.27284004685,3962195.0594859705,3657.3733,269.5006,0.68212104
10.9,499170.5282527555,3962161.8776849345,3649.1562,280.05087,0.6415981
11.0,499269.13283229177,3962148.8724303823,3643.3777,286.21927,0.62535363
11.1,499365.16628684587,3962122.2917330796,3639.9463,288.85205,0.6017459
11.2,499454.77786227537,3962078.1977383667,3628.6953,278.52322,0.54300594
11.3,499539.2262808085,3962024.711557452,3623.6423,269.26627,0.46730852
11.4,499619.56847127643,3961965.209716057,3608.5977,268.94052,0.439404
11.5,499698.55019770114,3961903.905466572,3595.012,277.5692,0.43630385
11.6,499780.76302614703,3961847.020393892,3587.3604,297.86597,0.45715553
11.7,499867.93110071635,3961798.1442587753,3570.7896,308.41034,0.44780025
11.8,499960.9459136328,3961762.01477385,3564.7134,317.51337,0.44702023
11.9,500059.7345830774,3961750.2894668956,3556.309,325.4668,0.4448989
12.0,500157.78359915194,3961730.9876859183,3548.5176,331.79697,0.44153774
12.1,500254.32052318344,3961704.979171121,3544.3843,325.51132,0.43640983
12.2,500349.9787594435,3961675.8636405715,3536.908,323.696,0.42732966
12.3,500445.11199949204,3961645.061085813,3532.762,328.14545,0.42119431
12.4,500539.8733181625,3961613.119068284,3522.7468,329.323,0.41983807
12.5,500634.2142073464,3961579.9583810777,3510.23,330.03952,0.42591852
12.6,500728.4326317868,3961546.451874014,3500.9146,330.4052,0.4216417
12.7,500822.3641864801,3961512.1464366475,3484.9622,321.78183,0.40949252
12.8,500916.20424040675,3961477.593767338,3483.171,317.48566,0.39985615
12.9,501009.8371581633,3961442.481423178,3483.332,323.6147,0.3852168
13.0,501103.52096178354,3961407.5065708826,3469.607,323.77557,0.371091
13.1,501197.45251647703,3961373.2011335166,3465.057,318.68677,0.3570879
13.2,501291.47867182095,3961339.159158321,3452.5732,320.87363,0.34526253
13.3,501385.77770517924,3961305.8771465477,3448.8027,315.76392,0.3426996
13.4,501480.33900664205,3961273.3553530667,3447.12,318.43875,0.33181548
13.5,501575.15991666104,3961241.5959067126,3433.4802,324.59058,0.32390356
13.6,501670.51818317425,3961211.4827699186,3435.3203,326.80957,0.32000875
13.7,501766.55505058146,3961183.626449008,3439.8706,330.3678,0.31580597
13.8,501863.6501406206,3961159.789646754,3418.3987,336.5313,0.31589937
13.9,501962.417511085,3961148.288711753,3417.2925,321.79477,0.3104673
14.0,502051.2920791659,3961103.179211297,3416.2224,313.6784,0.32289773
14.1,502133.34239953576,3961046.1694127675,3401.956,301.02182,0.32721767
14.2,502212.0682005035,3960984.5581797627,3399.359,285.56424,0.31514683
14.3,502288.8903284636,3960920.5397397964,3384.008,281.23856,0.31487542
14.4,502363.6255108875,3960854.1020938633,3373.0017,272.15668,0.3013497
14.5,502437.9289764796,3960787.183224435,3357.9258,261.9986,0.28604883
14.6,502510.8826968933,3960718.7891115467,3355.4663,257.59763,0.27344814
14.7,502583.6847690539,3960650.2361565377,3338.4214,258.3898,0.26067144
14.8,502655.3842609356,3960580.528317209,3332.5208,252.03134,0.23394784
14.9,502727.0837528173,3960510.8204778796,3321.8035,263.78647,0.22377224
15.0,502798.02449188416,3960440.343123822,3317.3765,265.33707,0.21533489
15.1,502868.73517000285,3960369.6324457037,3312.1611,257.8164,0.21106312
15.2,502939.57992293744,3960299.0580768273,3300.563,256.5444,0.21441618
