distance_km,peak_mean_doy,peak_p25_doy,peak_p75_doy,peak_nyears,peak_valid
0.0,195.42857142857142,163.5,206.0,7,True
0.1,195.42857142857142,175.0,218.0,7,True
0.2,210.85714285714286,167.0,259.0,7,True
0.3,164.57142857142858,109.0,216.5,7,True
0.4,174.85714285714286,121.5,244.5,7,True
0.5,162.85714285714286,125.0,198.0,7,True
0.6,207.42857142857142,190.0,245.5,7,True
0.7,142.28571428571428,84.0,205.5,7,True
0.8,157.71428571428572,123.5,187.5,7,True
0.9,140.57142857142858,102.0,169.0,7,True
1.0,168.0,120.0,219.5,7,True
1.1,193.71428571428572,166.0,220.5,7,True
1.2,207.42857142857142,193.5,236.5,7,True
1.3,188.57142857142858,142.0,218.5,7,True
1.4,161.14285714285714,114.0,198.0,7,True
1.5,212.57142857142858,200.5,248.0,7,True
1.6,137.14285714285714,78.0,194.5,7,True
1.7,123.42857142857143,69.5,164.0,7,True
1.8,190.28571428571428,124.5,261.5,7,True
1.9,133.71428571428572,77.5,166.0,7,True
2.0,144.0,120.5,159.5,7,True
2.1,147.42857142857142,115.5,170.0,7,True
2.2,166.28571428571428,115.5,221.5,7,True
2.3,154.28571428571428,108.0,189.5,7,True
2.4,173.14285714285714,79.0,266.5,7,True
2.5,188.57142857142858,139.5,262.5,7,True
2.6,204.0,159.5,274.5,7,True
2.7,132.0,73.5,151.5,7,True
2.8,159.42857142857142,126.0,174.0,7,True
2.9,144.0,124.5,157.5,7,True
3.0,174.85714285714286,143.0,198.0,7,True
3.1,132.0,74.5,148.5,7,True
3.2,204.0,127.0,278.0,7,True
3.3,207.42857142857142,143.5,293.0,7,True
3.4,212.57142857142858,161.5,293.0,7,True
3.5,156.0,92.0,206.5,7,True
3.6,178.28571428571428,136.5,223.5,7,True
3.7,210.85714285714286,173.0,258.0,7,True
3.8,217.71428571428572,190.5,234.0,7,True
3.9,183.42857142857142,170.0,195.5,7,True
4.0,176.57142857142858,156.5,185.5,7,True
4.1,173.14285714285714,147.5,182.5,7,True
4.2,188.57142857142858,153.5,232.5,7,True
4.3,204.0,173.5,246.0,7,True
4.4,193.71428571428572,156.0,234.0,7,True
4.5,181.71428571428572,157.5,206.5,7,True
4.6,204.0,167.0,243.5,7,True
4.7,240.0,225.5,249.5,7,True
4.8,197.14285714285714,184.5,221.0,7,True
4.9,228.0,212.5,232.0,7,True
5.0,205.71428571428572,202.5,234.0,7,True
5.1,222.85714285714286,213.5,241.5,7,True
5.2,209.14285714285714,184.0,236.0,7,True
5.3,216.0,194.5,237.5,7,True
5.4,209.14285714285714,181.0,237.5,7,True
5.5,185.14285714285714,156.0,236.5,7,True
5.6,238.28571428571428,232.5,258.5,7,True
5.7,248.57142857142858,228.0,276.0,7,True
5.8,270.85714285714283,252.0,294.5,7,True
5.9,217.71428571428572,170.5,272.0,7,True
6.0,226.28571428571428,211.5,275.5,7,True
6.1,198.85714285714286,131.0,269.5,7,True
6.2,197.14285714285714,131.0,263.5,7,True
6.3,240.0,227.5,257.0,7,True
6.4,238.28571428571428,228.0,257.0,7,True
6.5,270.85714285714283,266.0,289.5,7,True
6.6,241.71428571428572,192.0,289.5,7,True
6.7,221.14285714285714,193.0,261.5,7,True
6.8,255.42857142857142,230.0,284.5,7,True
6.9,192.0,160.5,233.0,7,True
7.0,188.57142857142858,147.5,240.0,7,True
7.1,180.0,115.0,242.5,7,True
7.2,202.28571428571428,174.5,226.5,7,True
7.3,156.0,127.0,198.5,7,True
7.4,186.85714285714286,145.5,232.5,7,True
7.5,138.85714285714286,98.5,179.0,7,True
7.6,145.71428571428572,72.5,173.5,7,True
7.7,154.28571428571428,72.5,208.5,7,True
7.8,162.85714285714286,73.5,238.5,7,True
7.9,192.0,70.5,290.5,7,True
8.0,176.57142857142858,105.5,248.5,7,True
8.1,150.85714285714286,104.0,199.0,7,True
8.2,192.0,134.5,254.5,7,True
8.3,193.71428571428572,150.0,247.5,7,True
8.4,192.0,149.0,242.5,7,True
8.5,198.85714285714286,154.5,240.0,7,True
8.6,192.0,165.5,202.5,7,True
8.7,161.14285714285714,154.5,183.5,7,True
8.8,130.28571428571428,83.0,167.0,7,True
8.9,138.85714285714286,135.5,159.5,7,True
9.0,125.14285714285714,123.5,140.5,7,True
9.1,126.85714285714286,119.0,131.0,7,True
9.2,128.57142857142858,117.5,140.5,7,True
9.3,109.71428571428571,94.5,119.0,7,True
9.4,118.28571428571429,105.5,131.0,7,True
9.5,126.85714285714286,83.5,168.0,7,True
9.6,118.28571428571429,90.0,136.5,7,True
9.7,126.85714285714286,98.5,153.5,7,True
9.8,157.71428571428572,155.0,180.0,7,True
9.9,159.42857142857142,148.5,190.0,7,True
10.0,159.42857142857142,138.0,179.0,7,True
10.1,132.0,104.5,160.0,7,True
10.2,159.42857142857142,135.5,177.5,7,True
10.3,126.85714285714286,110.5,136.5,7,True
10.4,144.0,125.0,158.5,7,True
10.5,130.28571428571428,111.5,144.0,7,True
10.6,128.57142857142858,111.5,144.0,7,True
10.7,128.57142857142858,105.5,144.0,7,True
10.8,126.85714285714286,107.0,146.0,7,True
10.9,123.42857142857143,110.0,133.0,7,True
11.0,123.42857142857143,112.5,134.5,7,True
11.1,126.85714285714286,120.0,138.0,7,True
11.2,132.0,117.5,133.0,7,True
11.3,128.57142857142858,112.5,142.0,7,True
11.4,125.14285714285714,126.0,133.0,7,True
11.5,130.28571428571428,122.5,132.0,7,True
11.6,128.57142857142858,117.5,139.5,7,True
11.7,125.14285714285714,115.5,133.0,7,True
11.8,116.57142857142857,108.0,127.0,7,True
11.9,121.71428571428571,108.0,130.5,7,True
12.0,128.57142857142858,99.5,153.5,7,True
12.1,133.71428571428572,111.5,142.0,7,True
12.2,159.42857142857142,136.0,178.5,7,True
12.3,154.28571428571428,132.0,178.5,7,True
12.4,135.42857142857142,115.0,143.0,7,True
12.5,130.28571428571428,110.5,149.0,7,True
12.6,133.71428571428572,115.0,140.0,7,True
12.7,152.57142857142858,132.0,168.0,7,True
12.8,137.14285714285714,106.5,160.5,7,True
12.9,145.71428571428572,125.5,158.5,7,True
13.0,144.0,114.5,172.5,7,True
13.1,149.14285714285714,126.0,162.0,7,True
13.2,157.71428571428572,126.0,191.0,7,True
13.3,130.28571428571428,109.5,136.5,7,True
13.4,181.71428571428572,156.0,207.5,7,True
13.5,142.28571428571428,111.5,169.5,7,True
13.6,157.71428571428572,125.5,188.5,7,True
13.7,156.0,135.5,176.5,7,True
13.8,147.42857142857142,120.0,174.0,7,True
13.9,159.42857142857142,127.0,187.5,7,True
14.0,162.85714285714286,146.5,167.0,7,True
14.1,137.14285714285714,124.0,135.5,7,True
14.2,154.28571428571428,133.5,163.5,7,True
14.3,138.85714285714286,99.5,168.5,7,True
14.4,121.71428571428571,118.5,126.0,7,True
14.5,159.42857142857142,130.5,194.5,7,True
14.6,168.0,139.5,194.5,7,True
14.7,152.57142857142858,124.0,181.0,7,True
14.8,156.0,144.0,168.0,7,True
14.9,180.0,165.5,203.0,7,True
15.0,192.0,177.5,206.5,7,True
15.1,176.57142857142858,156.0,195.5,7,True
15.2,173.14285714285714,167.0,180.0,7,True
15.3,171.42857142857142,164.5,191.0,7,True
15.4,169.71428571428572,157.5,188.5,7,True
15.5,188.57142857142858,170.5,209.0,7,True
15.6,174.85714285714286,151.0,209.0,7,True
15.7,169.71428571428572,151.0,192.5,7,True
15.8,178.28571428571428,167.0,193.0,7,True
15.9,178.28571428571428,172.5,200.5,7,True
16.0,176.57142857142858,172.5,186.5,7,True
16.1,181.71428571428572,164.5,210.0,7,True
16.2,195.42857142857142,180.0,213.5,7,True
16.3,161.14285714285714,121.0,200.5,7,True
16.4,202.28571428571428,192.5,217.0,7,True
16.5,195.42857142857142,174.5,225.5,7,True
16.6,200.57142857142858,194.5,225.5,7,True
16.7,195.42857142857142,160.5,229.5,7,True
16.8,186.85714285714286,162.0,218.5,7,True
16.9,193.71428571428572,182.5,220.5,7,True
17.0,185.14285714285714,176.5,192.0,7,True
17.1,174.85714285714286,156.0,200.5,7,True
17.2,192.0,178.0,215.0,7,True
17.3,197.14285714285714,181.5,205.5,7,True
17.4,200.57142857142858,183.5,219.5,7,True
17.5,217.71428571428572,204.0,234.0,7,True
17.6,198.85714285714286,171.5,219.5,7,True
17.7,193.71428571428572,175.0,211.5,7,True
17.8,193.71428571428572,176.5,213.5,7,True
17.9,181.71428571428572,158.5,207.5,7,True
18.0,209.14285714285714,194.0,221.0,7,True
18.1,204.0,172.0,224.5,7,True
18.2,195.42857142857142,187.0,199.0,7,True
18.3,169.71428571428572,149.0,200.0,7,True
18.4,166.28571428571428,143.0,192.0,7,True
18.5,142.28571428571428,110.5,177.5,7,True
18.6,132.0,76.5,165.5,7,True
18.7,142.28571428571428,104.0,176.5,7,True
18.8,162.85714285714286,73.0,228.5,7,True
18.9,166.28571428571428,120.0,205.0,7,True
19.0,168.0,92.5,236.0,7,True
19.1,150.85714285714286,80.5,218.0,7,True
19.2,176.57142857142858,96.5,242.0,7,True
19.3,176.57142857142858,96.5,242.0,7,True
19.35,176.57142857142858,96.5,242.0,7,True
