date,0.00,0.10,0.20,0.30,0.40,0.50,0.60,0.70,0.80,0.90,1.00,1.10,1.20,1.30,1.40,1.50,1.60,1.70,1.80,1.90,2.00,2.10,2.20,2.30,2.40,2.50,2.60,2.70,2.80,2.90,3.00,3.10,3.20,3.30,3.40,3.50,3.60,3.70,3.80,3.90,4.00,4.10,4.20,4.30,4.40,4.50,4.60,4.70,4.80,4.90,5.00,5.10,5.20,5.30,5.40,5.50,5.60,5.70,5.80,5.90,6.00,6.10,6.20,6.30,6.40,6.50,6.60,6.70,6.80,6.90,7.00,7.10,7.20,7.30,7.40,7.50,7.60,7.70,7.80,7.90,8.00,8.10,8.20,8.30,8.40,8.50,8.60,8.70,8.80,8.90,9.00,9.10,9.20,9.30,9.40,9.50,9.60,9.70,9.80,9.90,10.00,10.10,10.20,10.30,10.40,10.50,10.60,10.70,10.80,10.90,11.00,11.10,11.20,11.30,11.40,11.50,11.60,11.70,11.80,11.90,12.00,12.10,12.20,12.30,12.40,12.50,12.60,12.70,12.80,12.90,13.00,13.10,13.20,13.30,13.40,13.50,13.60,13.70,13.80,13.90,14.00,14.10,14.20,14.30,14.40,14.50,14.60,14.70,14.80,14.90,15.00,15.10,15.20,15.30,15.40,15.50,15.60,15.70,15.80,15.90,16.00,16.10,16.20,16.30,16.40,16.50,16.60,16.70,16.80,16.90,17.00,17.10,17.20,17.30,17.40,17.50,17.60,17.70,17.80,17.90,18.00,18.10,18.20,18.30,18.40,18.50,18.60,18.70,18.80,18.90,19.00,19.10,19.20,19.30,19.40,19.50,19.60,19.70,19.80,19.90,20.00,20.10,20.20,20.30,20.40,20.50,20.60,20.70,20.80,20.90,21.00,21.10,21.20,21.30,21.40,21.50,21.60,21.70,21.80,21.90,22.00,22.10,22.20,22.30,22.40,22.50,22.60,22.70,22.80,22.90,23.00,23.10,23.20,23.30,23.40,23.50,23.60,23.70,23.80,23.90,24.00,24.10,24.18
2017-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4875858,1.1185279e-12,0.14388515,0.13452224,0.15542081,0.14530906,0.165312,0.165312,0.22666386,0.09552971,0.10691917,0.14669557,0.14669557,0.13986988,0.18465582,0.21559215,0.15332387,0.15332387,0.07203828,0.14028761,0.4931387,0.36889866,0.5999009,0.24279957,0.24279957,0.07564112,0.043606028,0.051110044,0.033050753,0.055463698,0.05792693,0.10037675,0.10037675,0.0547486,0.020210994,0.039910022,0.02921811,0.24720615,0.59944785,0.47110498,0.5997788,0.5997788,0.4564554,0.39776298,0.30010352,0.30010352,0.056032315,0.054812543,0.075857684,0.09869925,0.09869925,0.11532356,0.12436337,0.09596784,0.060121022,0.060121022,0.05853538,0.09167873,0.05691344,0.07200282,0.045741424,0.05095097,0.039696053,0.05327953,0.03578398,0.03629141,0.041424006,0.032232113,0.023352405,0.023352405,0.0201941,0.017390491,0.038008623,0.033522353,0.035574533,0.039390646,0.039390646,0.033913385,0.030211944,0.023354018,0.019913562,0.019913562,0.020024559,0.025793307,0.025793307,0.034226775,0.032918334,0.02630174,0.02630174,0.02039417,0.020976804,0.019745346,0.024587486,0.029262343,0.031145995,0.031141102,0.031141102
2017-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7712488,0.7712488,1.8863419,2.1029816,1.8487403,0.3326185,0.27924114,0.08087019,0.32639277,0.06769464,0.06769464,0.06944651,0.034835435,0.09745474,0.16860569,0.16860569,0.22551546,0.46280733,0.52367073,0.6265748,0.6265748,0.59195924,0.46144715,0.70580417,0.33606923,0.51422477,0.546835,0.546835,0.43545502,0.7048474,0.8534756,0.40739903,0.7769874,0.7456834,0.6555432,0.6555432,0.3513957,0.7065595,0.89903086,0.5224391,0.6806184,0.76798314,0.69588053,0.8007972,0.8007972,0.83589345,0.75504446,0.6568226,0.6568226,0.36191887,0.5264027,0.50798404,0.37070355,0.37070355,0.30903214,0.28345206,0.27401066,0.25346056,0.25346056,,,,,0.16150229,0.09723471,0.064963676,0.07671187,0.059843417,0.066534,0.075047605,0.08850482,0.118455075,0.118455075,0.15229103,0.13010818,0.17683402,0.12854996,0.112550646,0.13891657,0.13891657,0.12283515,0.103040986,0.084627576,0.0710068,0.0710068,0.058528848,0.052223336,0.052223336,0.051375415,0.0451455,0.03888423,0.03888423,0.03344331,0.030338056,0.036424395,0.036261324,0.029969627,0.02616153,0.022374282,0.022374282
2017-02-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20252314,0.20252314,0.16697435,0.18321498,0.13635412,0.1596788,0.40543643,0.23632483,0.3715882,0.14535445,0.14535445,0.18775591,0.07697458,0.06649879,0.07429033,0.07429033,0.07057928,0.030950021,0.10645033,0.22438446,0.22438446,0.31664845,0.36315846,0.83996236,0.46508393,0.7722861,0.31385016,0.31385016,0.025456855,0.0193355,0.16683434,0.09190376,0.18086426,0.27030927,0.77594215,0.77594215,,0.540337,0.5531696,0.28631857,0.51989776,0.7275877,0.50263,0.67993045,0.67993045,0.72755224,0.87097406,0.763713,0.763713,0.4398631,0.5447278,0.6477501,0.65886885,0.65886885,0.46873853,0.27877367,0.17530294,0.12616289,0.12616289,0.09934467,0.08950621,0.03757931,0.04054497,0.014659053,0.007194276,0.014132526,0.016104426,0.025119927,0.038475934,0.044826552,0.05424152,0.068044305,0.068044305,0.09501319,0.08396062,0.1596195,0.12199181,0.116432354,0.16526718,0.16526718,0.15324534,0.15186961,0.15484682,0.15574865,0.15574865,0.13670813,0.09748497,0.09748497,0.06305519,0.048947375,0.035164416,0.035164416,0.023832146,0.016628874,0.019996844,0.021173239,0.03487575,0.044885784,0.045643166,0.045643166
2017-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7776714,0.56859225,0.56859225,0.5838003,0.6633159,0.42383185,0.1368659,0.07119312,0.08150883,0.15167697,0.17884678,0.17884678,0.16290618,0.07460669,0.069605105,0.11605773,0.11605773,0.12062902,0.106118225,0.088796295,0.1390755,0.1390755,0.32959175,0.4204503,0.81031245,0.29187024,0.8999303,0.5676373,0.5676373,0.083891496,0.18166596,0.5525826,0.2344439,0.42239842,0.45317894,0.60011905,0.60011905,0.07779346,0.1575954,0.55619437,0.22094187,0.43072173,0.81738,0.7621808,0.94784266,0.94784266,0.97645706,0.9496917,0.87203777,0.87203777,0.26621944,0.15204401,0.11014472,0.17218137,0.17218137,0.26608697,0.30429113,0.28306156,0.23729463,0.23729463,0.18968184,0.17659454,0.1277643,0.14115575,0.11179935,0.103523195,0.08692313,0.093581274,0.08544823,0.08597045,0.088553056,0.092147775,0.10990086,0.10990086,0.13067135,0.12079509,0.13648415,0.12588617,0.11964322,0.13512342,0.13512342,0.12788665,0.1214125,0.12143268,0.13578735,0.13578735,0.13721517,0.12532441,0.12532441,0.09859777,0.08597133,0.102741055,0.102741055,0.11421458,0.11071003,0.11018107,0.106450096,0.10371568,0.10215932,0.09866401,0.09866401
2017-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22524582,7.1388116e-13,0.18706794,0.18821743,0.12080312,0.10621218,0.050178774,0.050178774,0.061159067,0.09717691,0.09224482,0.067172915,0.067172915,0.053579308,0.049406778,0.063823774,0.050169524,0.050169524,0.040608447,0.085828744,0.14562024,0.15460011,0.16634822,0.15867427,0.15867427,0.14894724,0.10629612,0.072981626,0.054335948,0.0495208,0.042373504,0.030067107,0.030067107,0.038250525,0.15883516,0.31097814,0.28854644,0.3455601,0.38081565,0.32793504,0.35421306,0.35421306,0.44654498,0.6835443,0.57333183,0.57333183,0.12311269,0.10166422,0.0980548,0.11619553,0.11619553,0.12666073,0.111472994,0.088444375,0.065425836,0.065425836,0.042453956,0.057689726,0.03241165,0.048064575,0.038604617,0.071353905,0.074327305,0.082920924,0.07638687,0.09183775,0.099555835,0.101741806,0.09028134,0.09028134,0.06758812,0.051562276,0.053603888,0.03457758,0.023965664,0.028344674,0.028344674,0.029982984,0.03400871,0.03166928,0.029380068,0.029380068,0.029518941,0.03043023,0.03043023,0.02889183,0.028968118,0.033685993,0.033685993,0.046648927,0.05360229,0.061444994,0.06518286,0.0719984,0.080686495,0.087635204,0.087635204
2017-03-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2208161,0.18140396,0.18140396,0.13283972,0.061931804,0.05279352,0.034976043,0.021207526,0.045911588,0.069436036,0.052564062,0.052564062,0.033214264,0.046783112,0.06853759,0.047082443,0.047082443,0.07559819,0.25707266,0.10038963,0.044608463,0.044608463,0.17868976,0.14568523,0.4320359,0.09492137,0.6585467,0.24346806,0.24346806,0.025023166,0.018188572,0.0071391617,0.009068279,0.11284566,0.22506505,0.28743055,0.28743055,0.026929792,0.09351574,0.3363196,0.08799809,0.09017047,0.05957383,0.055207588,0.120990165,0.120990165,0.068372555,0.37513804,0.5388021,0.5388021,0.08876727,0.07049235,0.07994851,0.10744079,0.10744079,0.12883604,0.12643543,0.11549784,0.11329267,0.11329267,0.11077901,0.12642136,0.09820265,0.11437823,0.06830317,0.059718043,0.038477316,0.093205504,0.056973178,0.057058252,0.06252621,0.056185987,0.06529875,0.06529875,0.077772364,0.06289722,0.09745139,0.077432126,0.07141208,0.08558858,0.08558858,0.07193251,0.060011342,0.06016085,0.08018881,0.08018881,0.08099605,0.060150567,0.060150567,0.047706753,0.039455537,0.037670355,0.037670355,0.046121553,0.061168402,0.063075565,0.074703634,0.06772083,0.038688228,0.019069195,0.019069195
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9200692,2.0052464,2.0052464,0.56202424,1.3790686,0.61937916,0.28736085,0.14080635,0.040142544,0.07696727,0.061665215,0.061665215,0.056754846,0.15616892,0.2497584,0.3757559,0.3757559,0.39370844,0.2827293,0.19984703,0.21912497,0.21912497,0.30423453,0.5090815,1.2903261,0.6190839,1.2018048,0.66897845,0.66897845,0.10579738,0.18812905,0.54528517,0.18133703,0.17084628,0.010330293,0.008098945,0.008098945,0.0124887945,0.042227197,0.45161712,0.39914647,,,0.76708394,1.1376433,1.1376433,,1.4299296,0.9339472,0.9339472,0.14164476,0.06499074,0.13832338,0.19884905,0.19884905,0.18095757,0.13520119,0.090871416,0.07482372,0.07482372,0.07242907,0.08027225,0.07882986,0.10076134,0.1254061,0.1526308,0.12020489,0.13081893,0.11511755,0.11768371,0.12417145,0.12026549,0.110276625,0.110276625,0.10107166,0.084096536,0.14642507,0.12332468,0.10150293,0.16295809,0.16295809,0.113375336,0.08743758,0.08204912,0.09060554,0.09060554,0.071570136,0.052587707,0.052587707,0.04486637,0.04875311,0.06148953,0.06148953,0.0748207,0.075731546,0.079470806,0.083831474,0.08993358,0.088420354,0.08024615,0.08024615
2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0149927,0.16771151,0.06244297,0.01868196,0.044141777,0.044141777,0.029085953,0.051155243,0.16637023,0.21669954,0.21669954,0.15850146,0.10854017,0.026639942,0.24387331,0.24387331,1.3888324,1.4630361,1.9135845,1.358477,,1.0447493,1.0447493,0.34387973,0.981632,1.3605204,0.41766566,0.22649638,0.08505716,0.45827508,0.45827508,0.060263626,0.030895952,0.12503004,0.037514802,0.16944008,0.42768028,0.4916068,0.89036745,0.89036745,0.88843346,1.3751193,1.203953,1.203953,0.33441746,0.16707905,0.23022504,0.7249511,0.7249511,,,,,,0.19370198,0.14132454,0.13367268,0.17577717,0.19297625,,0.09888535,0.1675098,0.027334386,0.050222874,0.06984908,0.08142834,0.10960856,0.10960856,0.21791765,0.22976322,,,,0.21800265,0.21800265,0.1350129,0.067644954,0.022276653,0.018303093,0.018303093,0.0047868425,0.014664307,0.014664307,0.033516705,0.03960398,0.055267684,0.055267684,0.07469926,0.07890499,0.074236564,0.07652394,0.09249914,0.10096178,0.0899843,0.0899843
2017-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2826948,0.23643567,0.23643567,0.45601487,1.739264,1.3036253,,1.1947693,0.4092404,0.24196655,0.083468795,0.083468795,0.04101227,0.036374882,0.03337001,0.03140572,0.03140572,0.22937864,0.9488062,0.8871977,1.0527555,1.0527555,1.2576835,1.3131717,1.8953874,0.80714303,0.62637377,0.26856887,0.26856887,0.27342984,0.25121295,0.17675439,0.031521235,0.1714639,0.14687365,0.15299319,0.15299319,0.053365786,0.19720466,0.8063624,,,0.9210782,0.3369391,0.77178264,0.77178264,0.5374584,0.5932683,0.84802675,0.84802675,0.8876214,0.7318909,0.5494102,0.22321281,0.22321281,0.04749357,0.044531994,0.105249666,0.2694309,0.2694309,,,,,0.1938324,0.17441078,0.13586445,0.15900624,0.123009555,0.12504825,0.15937588,0.15239286,0.21444196,0.21444196,0.27757266,0.24061266,0.30827895,,,,,0.26421902,0.19041456,0.15060014,0.15771724,0.15771724,0.1298595,0.08881926,0.08881926,0.07955294,0.07858136,0.06497556,0.06497556,0.06440433,0.06780163,0.070661776,0.061076447,0.052305926,0.053409208,0.054293927,0.054293927
2017-05-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9640446,1.9640446,0.33863428,0.6213698,0.25672165,0.124618426,0.09641994,0.018545456,0.050313026,0.099595174,0.099595174,0.08088233,0.063679025,0.10898791,0.10255698,0.10255698,0.09356379,0.067795664,0.06645437,0.43873635,0.43873635,1.3610129,1.0990316,1.6139294,1.2362919,1.7039175,0.62177145,0.62177145,0.2657434,0.8006744,0.91210675,0.21332109,0.1166695,0.11014153,0.40627536,0.40627536,0.041798472,0.028939487,0.18270624,0.060534973,0.18612187,0.47192296,0.53175104,0.82588243,0.82588243,0.95979226,1.2055774,0.96601856,0.96601856,0.21928559,0.15268435,0.44654432,,,0.5914485,0.25080958,0.13511722,0.08808089,0.08808089,0.07283085,0.07619589,0.05607285,0.07186788,0.061208703,0.07370291,0.05303838,0.08783335,0.0694129,0.09542647,0.12815294,0.10479411,0.113050096,0.113050096,0.11543134,0.0919381,0.12384518,0.102653,0.08041727,0.09952209,0.09952209,0.08860771,0.07153779,0.057722714,0.059357658,0.059357658,0.05240926,0.053023737,0.053023737,0.051805884,0.042474844,0.04303086,0.04303086,0.050721522,0.043322675,0.04056983,0.030562043,0.02539861,0.020849751,0.01505094,0.01505094
2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6710031,1.673453,1.673453,1.8209277,1.7912226,1.2084814,0.418446,0.98258007,0.49580693,0.7120901,0.116460934,0.116460934,0.06308187,0.043952804,0.10376822,0.20746623,0.20746623,0.18434185,0.13325113,0.32001373,1.1605104,1.1605104,,0.85087496,0.9394002,0.43370906,1.1109233,0.6406038,0.6406038,0.07571094,0.2357483,0.6810046,0.22346115,0.51712966,0.6381568,0.815512,0.815512,0.09765109,0.22982371,0.6750388,0.22701825,0.49018896,1.0417955,0.82381606,0.62807703,0.62807703,0.3048238,0.8649898,0.98624724,0.98624724,0.31219116,0.2092774,0.15476036,0.14085902,0.14085902,0.1959682,0.3026142,0.3463106,,,,,0.20487484,,0.17797874,0.15134369,0.1159907,0.12296322,0.104329765,0.09431559,0.1123397,0.099372596,0.15685123,0.15685123,0.21059418,0.14281356,0.22886793,0.15506062,0.111156344,0.14264396,0.14264396,0.10286346,0.06645506,0.05288628,0.06877198,0.06877198,0.07567974,0.085623145,0.085623145,0.07399994,0.06294764,0.06808855,0.06808855,0.07439224,0.075935744,0.07702829,0.071611024,0.07077552,0.079458,0.07686172,0.07686172
2017-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4673817,1.4937266,1.0342914,0.6804026,0.18543321,0.6587048,0.3425877,0.3425877,0.24453276,0.08493014,0.15402098,0.28162804,0.28162804,0.40018046,0.64466816,0.7463826,1.0015805,1.0015805,1.2459928,1.2492075,1.2203962,1.1029897,1.402516,1.0317117,1.0317117,0.3645521,0.8379273,1.1640362,0.6576954,0.47834462,0.23736715,0.7887454,0.7887454,0.6198262,,,,0.6702882,0.7362167,0.8357875,1.0317423,1.0317423,0.43812162,0.5140457,0.872468,0.872468,0.6847906,0.53057003,0.42655522,0.32354775,0.32354775,0.18318993,0.14643607,0.16544218,0.17757225,0.17757225,0.18745776,0.20775677,0.18736015,0.21484235,0.19607636,,0.15621372,,0.14283249,0.12855047,0.18414482,0.16299517,,,,0.22879608,,,0.18933268,0.2080718,0.2080718,0.09791699,0.06270155,0.06659351,0.081420146,0.081420146,0.06290736,0.062031627,0.062031627,0.06637688,0.057737708,0.047913685,0.047913685,0.042403307,0.039423704,0.047933538,0.04671661,0.04606309,0.04456138,0.04062912,0.04062912
