date,0.00,0.10,0.20,0.30,0.40,0.50,0.60,0.70,0.80,0.90,1.00,1.10,1.20,1.30,1.40,1.50,1.60,1.70,1.80,1.90,2.00,2.10,2.20,2.30,2.40,2.50,2.60,2.70,2.80,2.90,3.00,3.10,3.20,3.30,3.40,3.50,3.60,3.70,3.80,3.90,4.00,4.10,4.20,4.30,4.40,4.50,4.60,4.70,4.80,4.90,5.00,5.10,5.20,5.30,5.40,5.50,5.60,5.70,5.80,5.90,6.00,6.10,6.20,6.30,6.40,6.50,6.60,6.70,6.80,6.90,7.00,7.10,7.20,7.30,7.40,7.50,7.60,7.70,7.80,7.90,8.00,8.10,8.20,8.30,8.40,8.50,8.60,8.70,8.80,8.90,9.00,9.10,9.20,9.30,9.40,9.50,9.60,9.70,9.80,9.90,10.00,10.10,10.20,10.30,10.40,10.50,10.60,10.70,10.80,10.90,11.00,11.10,11.20,11.30,11.40,11.50,11.60,11.70,11.80,11.90,12.00,12.10,12.20,12.30,12.40,12.50,12.60,12.70,12.80,12.90,13.00,13.10,13.20,13.30,13.40,13.50,13.60,13.70,13.80,13.90,14.00,14.10,14.20,14.30,14.40,14.50,14.60,14.70,14.80,14.90,15.00,15.10,15.20,15.30,15.40,15.50,15.60,15.70,15.80,15.90,16.00,16.10,16.20,16.30,16.40,16.50,16.60,16.70,16.80,16.90,17.00,17.10,17.20,17.30,17.40,17.50,17.55
2017-10-15,0.14645052,0.15560278,0.15337928,0.14686601,0.14955069,0.15250584,0.1378096,0.13989785,0.13668638,0.15249471,0.12445512,0.1271445,0.21296476,0.21166977,0.19472794,0.18262759,0.14969748,0.11211416,0.070527196,0.0688225,0.06880533,0.19136575,,0.2128186,0.14347288,,,0.17601778,0.092759475,0.041878086,0.04601366,0.046067066,0.045983434,0.048627317,0.065960124,0.062376224,0.06218746,0.057731755,0.0694047,0.08629288,0.11460306,0.06094415,0.041803207,0.034642145,0.033465773,0.046811398,0.071437426,0.09936797,0.1051428,0.09013916,0.18589762,0.17848393,0.29335362,,,0.23158124,0.067405075,0.072755985,0.079818636,0.09240874,0.10171529,0.071801156,0.07821135,0.089081116,0.06591112,0.0599456,0.05176458,0.04540284,0.047157846,0.04572735,0.046075553,0.0481319,0.040774513,0.044940278,0.032477755,0.033069436,0.028954798,0.033805702,0.042090636,0.041865073,0.041710805,0.05050763,0.0702794,0.07726115,0.07454953,0.067996114,0.06364506,0.056436602,0.05048794,0.047635555,0.047469437,0.040518418,0.038089834,0.038732924,0.036851685,0.03725121,0.040270526,0.04432209,0.050287448,0.05489045,0.05988061,0.0565787,0.033752955,0.018984983,0.019817322,0.0137970615,0.016835008,0.015091541,0.018462237,0.02260336,0.028337847,0.021245046,0.020430477,0.018720135,0.012486194,0.0098807,0.01328814,0.019930918,0.022389168,0.018253626,0.013336593,0.02444482,0.0133123,0.01950592,0.030437041,0.02776812,0.015648846,0.011992285,0.018087868,0.025931522,0.032633066,0.027346319,0.023152472,0.018786391,0.052730143,0.099030636,0.11752058,0.14415665,0.16356492,0.14157051,0.14884461,0.059602864,0.032222584,0.011801273,0.0056593805,0.01737175,0.034279536,0.027827948,0.021588521,0.015603398,0.04163467,0.040672652,0.062557936,0.05276398,0.069086365,0.06872027,0.06640062,0.051937073,0.05288657,0.054781415,0.06359317,0.054397788,0.03930509,0.040270243,0.047326934,0.062154252,0.06688138,0.04387146,0.01917158,0.012602521,0.011723268,0.015748149,0.02015192,0.017733246,0.019921811,0.03489519,0.03489519
2017-10-27,0.13119406,0.17596966,0.16462362,0.21400642,0.20993139,0.19736317,0.21149479,0.2081196,0.17847505,0.1496288,0.11580817,0.10533214,0.13379982,0.19949566,0.24295634,0.23590703,0.21149023,0.16911986,0.1371219,0.052181065,0.02490847,0.04362479,0.038441963,0.011983226,0.0025999316,0.06338987,0.3104334,,,,,,,,0.14564472,0.10972628,0.09324363,0.0679392,0.065294966,0.06508335,0.069216944,0.057877354,0.034563668,0.06497236,0.12231305,0.122920215,0.13522418,0.14785258,0.14623892,0.1190745,0.163854,0.2551195,0.2913691,0.19181184,0.22672628,0.24325468,0.12004393,0.13126186,0.14483751,0.17137106,0.18565693,0.10070284,0.11316329,0.13257243,0.08932323,0.09098941,0.0833721,0.06095489,0.05930166,0.05640797,0.059447747,0.05955489,0.059833102,0.07022467,0.07727003,0.088371925,0.10901932,0.116173394,0.100803316,0.08918547,0.08592412,0.078643285,0.06492508,0.06049587,0.0579485,0.05507023,0.05627755,0.06047844,0.06901474,0.06217019,0.07928292,0.08886533,0.08325063,0.087434866,0.09246739,0.096692115,0.08978467,0.079148985,0.06865506,0.06262928,0.05868012,0.044514686,0.038333353,0.037415292,0.041081257,0.041891392,0.044072382,0.046310514,0.050654918,0.051240545,0.0587735,0.056786623,0.05239823,0.055492844,0.063241184,0.059842,0.05088107,0.05293604,0.053796284,0.062270723,0.058884814,0.056536652,0.051799916,0.041177448,0.048231803,0.041125037,0.035912827,0.038225964,0.04139656,0.045260794,0.051733572,0.048806008,0.053031445,0.051998585,0.055532172,0.043915384,0.04585006,0.042540718,0.016880162,0.02485848,0.013640035,0.031816166,0.024837783,0.05458343,0.06262462,0.049092963,0.04094314,0.046294928,0.057814594,0.058354594,0.05019683,0.038883924,0.048344,0.049558908,0.066525474,0.06703072,0.052211903,0.04171294,0.030791,0.0201423,0.026910981,0.036081318,0.034238633,0.03737821,0.044392392,0.050037395,0.04729786,0.051035415,0.06686485,0.084820874,0.08528236,0.091413714,0.090849936,0.076389395,0.05103912,0.033155274,0.033155274
2017-11-08,0.07974484,0.0751735,0.074570574,0.060998026,0.0629463,0.06384139,0.061677143,0.07548386,0.05990164,0.053007666,0.050044075,0.102772295,0.1766316,0.24417278,0.22284454,0.21650429,0.19568588,0.18466863,0.1445727,0.103406616,0.096382014,0.119960174,0.11503124,0.08328766,0.07967239,0.116543144,0.22610392,0.26693198,0.24690329,0.17454247,0.09895122,0.050724458,0.032670833,0.035211626,0.09734615,0.098905,0.066999756,0.07240455,0.07232372,0.08039392,0.08612067,0.08628234,0.06569276,0.053546973,0.056863114,0.12393495,0.11491758,0.109403096,0.14897104,0.19682047,0.23828955,0.28618598,0.2689314,0.23272882,0.22416471,0.22343181,0.200373,0.19904314,0.19834842,0.20016477,0.20134097,0.17091638,0.16458578,0.12894937,0.104765005,0.101550505,0.10127168,0.10578209,0.107951745,0.07980588,0.0821357,0.078905776,0.09239544,0.12643486,0.14200824,0.13969007,0.16334325,0.13848157,0.1652694,0.1645679,0.12740284,0.095423505,0.11153794,0.10056355,0.07959443,0.0576439,0.04976328,0.06079961,0.07937013,0.09034693,0.092734195,0.09362528,0.081704125,0.08128484,0.08251664,0.076389484,0.06746563,0.05792087,0.053268243,0.048646577,0.04469042,0.038227323,0.059178572,0.03782452,0.045452952,0.044209532,0.036072537,0.032070987,0.033556256,0.04233214,0.03911168,0.041650176,0.0383026,0.038666736,0.045646854,0.03829908,0.036543407,0.035840154,0.041733973,0.06412084,0.061486393,0.039151523,0.018635936,0.033285473,0.042365998,0.04157948,0.039013043,0.03874844,0.0375123,0.034010775,0.02726111,0.038687523,0.04201688,0.032085273,0.017593347,0.11002509,0.19468854,0.13644916,0.07239032,0.046412166,0.06030857,0.07412304,0.078744516,0.06262987,0.038195953,0.046991073,0.03093257,0.027346093,0.035915587,0.041522242,0.05799041,0.061584882,0.051089693,0.03308383,0.019999197,0.017761208,0.027224312,0.028587895,0.050498784,0.029976876,0.019558335,0.028519556,0.061994698,0.06446684,0.06926815,0.08178776,0.029059226,0.02336577,0.07643277,0.08473456,0.08266738,0.07981895,0.08980528,0.0806819,0.06201532,0.03573881,0.03573881
2017-11-20,0.05475699,0.06657793,0.062901065,0.08412817,0.08049052,0.07264786,0.094636925,0.090310834,0.12529437,0.24573421,0.28634635,0.12200579,0.077287264,0.059638537,0.023403473,0.012587076,0.008727097,0.017322533,0.030384485,0.09047617,0.05589889,0.012993222,0.028861055,0.058918558,0.066872746,0.08598487,0.100980744,0.079114586,0.045447983,0.06871276,0.085886866,0.09756154,0.09746089,0.08553773,0.07563903,0.10678264,0.10771583,0.08803369,0.07807874,0.06006982,0.026145665,0.055089884,0.13121004,0.10495794,0.10680726,0.21613944,0.24411319,0.19213611,0.193498,0.08255049,0.28437352,,0.31884938,0.20416176,0.16491765,0.16950655,0.12213211,0.12336034,0.12657216,0.13418184,0.1375796,0.10388117,0.105903395,0.106954835,0.08425675,0.08831106,0.09110983,0.07001611,0.07022604,0.05740973,0.055238344,0.04410119,0.045743864,0.051511563,0.037341524,0.06695509,0.027816981,0.027285002,0.03428494,0.06621921,0.06256596,0.061975,0.08338977,0.07300774,0.059353776,0.049103398,0.06585493,0.06813597,0.035432503,0.072328016,0.07576738,0.074546605,0.07363815,0.078838386,0.08750944,0.084475465,0.056123722,0.05306853,0.06454376,0.061067767,0.054496042,0.049919263,0.055448104,0.068561405,0.033233337,0.044089954,0.025306381,0.023773568,0.02522336,0.027570466,0.027252555,0.029271174,0.029170686,0.06683354,0.09903287,0.049159907,0.048322137,0.049441352,0.06291988,0.06599906,0.069398805,0.024824569,0.021624854,0.052447215,0.038365353,0.028633095,0.03706984,0.036117688,0.031161042,0.02413203,0.023107598,0.02731469,0.029923046,0.04607479,0.04899366,0.05675939,0.04074552,0.025726032,0.018314775,0.024362503,0.08109825,0.07964303,0.065337814,0.1342086,0.17121167,0.09171325,0.08189315,0.022574998,0.039546333,0.04907354,0.073126,0.07917557,0.06398269,0.07805823,0.08402362,0.08878989,0.10821614,0.11945737,0.16962236,0.18233809,0.17266905,0.14907348,0.10532283,0.10189281,0.097469576,0.088482544,0.03285815,0.026213244,0.030062005,0.017670944,0.01916502,0.022408936,0.028714422,0.027063383,0.024940012,0.032140408,0.032140408
2017-12-02,0.07124931,0.07830565,0.08375148,0.083222836,0.08222429,0.085939184,0.088161714,0.08527174,0.109417945,0.1326433,0.13679136,0.11769011,0.092366755,0.07677396,0.13639909,0.14513636,0.1668666,0.15755002,0.1331008,0.10092143,0.10115436,0.18307938,0.20157366,0.1460764,0.08667584,0.08236485,0.13355342,0.17468823,0.16694558,0.1008408,0.07736191,0.09304639,0.09146079,0.07946741,0.065035164,0.032853432,0.01766662,0.045108482,0.05586465,0.07413891,0.07743277,0.078967996,,,0.067864716,0.0826467,0.09880636,0.17811403,0.17370602,0.2028439,0.22134687,0.14307207,0.08449772,0.078984655,0.05985372,0.056033753,0.037658814,0.041678306,0.046722278,0.05508549,0.057517238,0.031322014,0.027389431,0.0376012,0.056167267,0.095008396,0.11400428,0.100063935,0.14402361,0.1491746,0.12729242,0.100978814,0.032299016,0.008868966,0.0030323286,0.016205946,0.05837117,0.1121212,0.07111508,0.016776597,0.024253624,0.05336785,0.02800617,0.03339693,0.038839567,0.054570388,0.058747776,0.03038623,0.03195638,0.09168737,0.08489306,0.07978418,0.10524461,0.09648462,0.06887486,0.037510194,0.025613563,0.02017834,0.0134354215,0.034947805,0.06986462,0.081701174,0.11943484,0.12349216,0.12804703,0.12895234,0.11800763,0.10384758,0.0929586,0.09076718,0.0825421,0.08340847,0.087824576,0.08143745,0.082623556,0.109876014,0.16093096,0.17554545,0.14109673,0.16793816,0.14630033,0.11158042,0.07249025,0.044572446,0.03406801,0.04285774,0.051484823,0.06553325,0.061266888,0.0906217,0.087069824,0.05283975,0.063038245,0.07235721,0.08235514,0.079797685,0.07857505,0.08264028,0.08735215,0.086099915,0.118839666,0.13142309,0.118179016,0.103523165,0.1184399,0.071860656,0.08781778,0.078232825,0.0716457,0.07340629,0.066262975,0.047512062,0.051274367,0.06826587,0.04071307,0.029670574,0.025384847,0.049828857,0.05032498,0.05808883,0.060463317,0.06377488,0.09798202,0.10188681,0.099921025,0.11105374,0.13497911,0.11734813,0.08208489,0.06869906,0.07248719,0.07145411,0.10889517,0.14534084,0.13977496,0.0907742,0.0907742
2017-12-14,0.034939617,0.033252537,0.0343469,0.045127295,0.04186798,0.040777594,0.059507336,0.04946744,0.15715392,0.26867074,0.18419576,0.1788802,0.24234927,0.2119487,0.24397787,0.22396189,0.20224404,0.19249307,0.1886064,0.17158824,0.14255257,0.093259655,0.08740177,0.14450845,0.11952847,0.09515864,0.08644695,0.11496021,0.25844288,,0.21154922,0.106385134,0.063169636,0.0612962,0.064126536,0.08592566,0.0818362,0.0863936,0.078794345,0.08621905,0.07634719,0.08052961,0.06528372,0.05375241,0.056643594,0.020772014,0.028045665,0.07876639,0.09688097,0.18273756,0.18782538,0.29710063,0.33633745,0.34713402,0.28103593,0.19742143,0.14447811,0.14952981,0.15337957,0.1603789,0.16120356,0.12389544,0.118727095,0.09454287,0.056767877,0.07972853,0.09567129,0.052555438,0.05339978,0.048183683,0.044620298,0.0318994,0.0344203,0.025753856,0.03605991,0.045707412,0.04973433,0.03155694,0.023745434,0.028389646,0.03797648,0.056570638,0.1309649,0.16351636,0.108303085,0.06217153,0.038493108,0.03956876,0.052374177,0.103973374,0.08301593,0.031895567,0.034390837,0.047991894,0.06708958,0.06748236,0.06584008,0.068729326,0.06927224,0.07387538,0.08237407,0.08025542,0.08719496,0.109549396,0.11573036,0.12884739,0.112657756,0.10174952,0.1003906,0.09627057,0.10428905,0.09442288,0.09822466,0.052699488,0.04180561,0.04555755,0.041539926,0.03375456,0.036290094,0.04443608,0.06296129,0.058869418,0.047254995,0.07841918,0.084175795,0.03165852,0.009047278,0.019830639,0.018663289,0.028332809,0.022455629,0.013763962,0.019578544,0.040318318,0.051335312,0.050371714,0.021483094,0.029471118,0.030697195,0.03210066,0.09022541,0.08490868,0.057897326,0.07228997,0.1077243,0.16753928,0.1183141,0.06266571,0.035243068,0.040182814,0.10992997,0.1297234,0.099374674,0.09345402,0.051958825,0.05566571,0.06842301,0.09306208,0.13373765,0.20837666,0.23594181,0.22607242,0.15806888,0.14628872,0.13681464,0.13468973,0.115429014,0.096392095,0.085341185,0.065360524,0.05728546,0.049150128,0.05860338,0.06600179,0.07636976,0.12939467,0.12939467
2017-12-26,0.050375637,0.058769315,0.054198846,0.15244216,0.121667154,0.07983684,0.27543136,0.19279331,0.34335342,0.24815804,0.14926015,0.061867185,0.068469144,0.054859094,0.02398385,0.04348933,0.12591924,0.17411928,0.16004397,0.1315884,0.11311742,0.09600184,0.17745376,0.075320594,0.030968385,0.030641893,0.06025631,0.055109844,0.024280323,0.024553651,0.12202281,0.18055591,0.15457952,0.14625537,0.1801723,0.2571482,0.2769757,0.18723948,0.17044774,0.13314626,0.1126238,0.065200314,0.050557498,0.058856096,0.085515246,0.09111706,0.07960785,0.11901097,0.084457316,0.20070699,0.31067017,,,,,,,,0.32519048,0.32578456,,0.16379674,0.16764486,0.22114226,0.12530628,0.11409825,0.09211005,0.05603053,0.06222443,0.0815582,0.097993925,0.06689634,0.02986463,0.07020859,0.059627734,0.065900795,0.06992409,0.06089242,0.049438585,0.06293956,0.117114775,0.12121192,0.102874696,0.09390507,0.09436177,0.08055703,0.022755725,0.008041634,0.010607638,0.03973774,0.040423416,0.034755018,0.030960444,0.032211296,0.027267616,0.0230626,0.022682212,0.037892517,0.055849023,0.060189053,0.033760753,0.014666464,0.03565457,0.052116647,0.04687364,0.042377204,0.025339918,0.019917479,0.020738414,0.031209176,0.040398423,0.012900615,0.0019842156,0.030069876,0.03086602,0.023502305,0.03955787,0.08310173,0.09549532,0.074351646,0.069258556,0.0540817,0.05712253,0.072633035,0.06668347,0.038026873,0.04013943,0.064934365,0.042429898,0.04570464,0.03926126,0.024368647,0.020828895,0.014799302,0.020464199,0.03158435,0.037815996,0.071303196,0.0670952,0.06391073,0.044889253,0.057304032,0.0488606,0.019232178,0.028774898,0.060156208,0.048329353,0.06968808,0.07887651,0.0878781,0.10140071,0.092965856,0.05773658,0.06263364,0.08932017,0.097294874,0.06295633,0.051865365,0.03754745,0.041364968,0.050264694,0.05687183,0.055573463,0.04547748,0.054150414,0.11722877,0.12174515,0.084569104,0.054465,0.058453225,0.040876612,0.028019076,0.029197667,0.058554873,0.09717335,0.0742796,0.0742796
2018-01-19,0.019474225,0.012024116,0.010254255,0.052814443,0.039669003,0.02066498,0.107948765,0.0867252,0.1871446,0.22758558,0.20384449,0.17929032,0.2065066,0.1363397,,0.25803366,0.052529585,0.07791503,0.11545011,0.13066526,0.1780781,0.1686331,0.15763924,0.13569829,0.13407819,0.14544939,0.21995771,,,,,0.19663611,0.09692246,0.042005774,0.05087922,0.038885724,0.030571207,0.023784613,0.025185376,0.053229023,0.058436055,0.03640337,0.043438777,0.030538775,0.035377465,0.040604424,0.05141696,0.07906009,0.069902115,0.07894973,0.09026398,0.08529899,0.08396588,0.100487106,0.104139864,0.0971657,0.07879799,0.07923951,0.08575408,0.12595609,0.16586831,0.12491561,0.14454997,0.049267817,0.013219992,0.02523341,0.056024186,0.061416652,0.07249551,0.061001543,0.069618486,0.05339266,0.03562875,0.058666017,0.036199022,0.06203598,0.0726789,0.08182763,0.05524933,0.03824692,0.032729603,0.03899882,0.04905614,0.052500997,0.046074115,0.039484754,0.03888332,0.03024772,0.029823754,0.054317374,0.049967226,0.029045157,0.028516369,0.034138557,0.022899829,0.021137716,0.025638875,0.019258302,0.01874466,0.021714142,0.0135336965,0.01377923,0.030081175,0.025530342,0.020940548,0.018479036,0.03809001,0.036174692,0.08183979,0.0962823,0.076100394,0.0710356,0.03714005,0.026012167,0.022452807,0.01764083,0.013105293,0.032184217,0.040383328,0.04191401,0.045159474,0.019948581,0.013865715,0.039507043,0.07685803,0.057567317,0.06852802,0.08687205,0.084502116,0.086988695,0.060284648,0.06359746,0.07504881,0.09546304,0.06622471,0.044567067,0.07734389,0.14510126,0.147557,0.13087896,0.12850414,0.079864375,0.06348147,0.032809604,0.03725258,0.024586985,0.017980538,0.05741284,0.036314722,0.037917778,0.047868226,0.05428748,0.1182839,0.1178542,0.14538544,0.13539603,0.11654319,0.06382299,0.010759972,0.012108099,0.028794225,0.050531574,0.07704413,0.086293675,0.1069545,0.13217787,0.08956831,0.10129821,0.11801928,0.076378,0.07381061,0.06687141,0.037777964,0.025860542,0.01855454,0.015810084,0.015810084
2018-02-12,0.034587353,0.031993095,0.03222165,0.022953438,0.024598299,0.030031953,0.018658357,0.016994977,0.041480787,0.099538915,0.07341827,0.059219923,0.07816892,0.11118772,0.18739383,0.18244052,0.16361591,0.15603736,0.24814053,0.2391032,,0.116953634,0.03474244,0.2814879,0.3055249,0.04500989,0.12989452,0.26549345,0.155889,0.08875496,0.09046017,0.08706794,0.08327265,0.0837682,0.14450184,0.15964249,0.15867816,0.15467085,0.13958898,0.1198854,0.10032799,0.073005304,0.07791958,0.047503065,0.027741445,0.07914195,0.13952409,0.21633384,0.20958492,0.2851214,0.27669364,,0.3435869,0.2514563,0.226557,0.23537935,0.1770963,0.19432914,0.20692936,0.21505526,0.21240118,0.12651229,0.1276879,0.10749702,0.07999927,0.098542646,0.11916845,0.20031807,0.19592682,0.13478664,0.11716101,0.13253826,0.10034803,0.082519084,0.04774742,0.031324904,0.037248965,0.063952304,0.14659779,0.17397448,0.1502522,0.12349265,,,0.18857229,0.12840804,0.11751081,0.099539526,0.078014836,0.063584335,0.072651915,0.0664548,0.044035714,0.034276284,0.051135916,0.04895991,0.033988122,0.01669325,0.015673684,0.028058823,0.04715557,0.08553569,0.14027736,0.10856476,0.09661563,0.072238006,0.07401487,0.04134218,0.019339273,0.058934305,0.118854225,0.11537003,0.121995054,0.04168241,0.027611075,0.027883666,0.023734713,0.014672131,0.0674015,0.08541532,0.10158143,0.084207535,0.04117296,0.08175242,0.09100358,0.068328425,0.030378586,0.027841795,0.02564485,0.038310517,0.070905216,0.042398274,0.027421053,0.03453811,0.04433777,0.05491736,0.02760871,0.06821942,0.16292696,0.17000484,,0.0806128,0.022115475,0.07062155,0.12632775,0.07729406,0.02024299,0.06435674,0.08184383,0.05923306,0.07657714,0.07384945,0.115284845,0.12969975,0.13778195,0.124366075,0.08248784,0.05805966,0.058524143,0.06793574,0.07764197,0.08077269,0.085202895,0.084952414,0.09161935,0.10851837,0.096303634,0.062209528,0.03570585,0.068377234,0.07201028,0.06618962,0.057316434,0.051413737,0.04474143,0.034619357,0.034619357
