date,0.00,0.10,0.20,0.30,0.40,0.50,0.60,0.70,0.80,0.90,1.00,1.10,1.20,1.30,1.40,1.50,1.60,1.70,1.80,1.90,2.00,2.10,2.20,2.30,2.40,2.50,2.60,2.70,2.80,2.90,3.00,3.10,3.20,3.30,3.40,3.50,3.60,3.70,3.80,3.90,4.00,4.10,4.20,4.30,4.40,4.50,4.60,4.70,4.80,4.90,5.00,5.10,5.20,5.30,5.40,5.50,5.60,5.70,5.80,5.90,6.00,6.10,6.20,6.30,6.40,6.50,6.60,6.70,6.80,6.90,7.00,7.10,7.20,7.30,7.40,7.50,7.60,7.70,7.80,7.90,8.00,8.10,8.20,8.30,8.40,8.50,8.60,8.70,8.80,8.90,9.00,9.10,9.20,9.30,9.40,9.50,9.60,9.70,9.80,9.90,10.00,10.10,10.20,10.30,10.40,10.50,10.60,10.70,10.80,10.90,11.00,11.10,11.20,11.30,11.40,11.50,11.60,11.70,11.80,11.90,12.00,12.10,12.20,12.30,12.40,12.50,12.60,12.70,12.80,12.90,13.00,13.10,13.20,13.30,13.40,13.50,13.60,13.70,13.80,13.90,14.00,14.10,14.20,14.30,14.40,14.50,14.60,14.70,14.80,14.90,15.00,15.10,15.20,15.30,15.40,15.50,15.60,15.70,15.80,15.90,16.00,16.10,16.20,16.30,16.40,16.50,16.60,16.70,16.80,16.82
2017-10-15,0.10053153,0.121798076,0.11912349,0.11522617,0.11439729,0.10909717,0.104711,0.11637556,0.11575375,0.08825783,0.06396127,0.05850663,0.084423654,0.1173715,0.14809623,0.15489689,0.1625917,0.16725777,0.0993575,0.048563868,0.051957503,0.062383983,0.070546426,0.07608043,0.10752045,0.18318436,0.23218687,0.25639516,0.2397184,0.20965506,0.08249245,0.050481293,0.0930999,0.13969953,0.104202,0.06173972,0.050057407,0.07710938,0.08110039,0.08113673,0.15127897,0.07816122,0.070917256,0.052860368,0.054124154,0.08246447,0.09208026,0.08182879,0.07258419,0.06629514,0.11954406,0.11175011,0.09016146,0.10115649,0.11981577,0.14170688,0.10827557,0.089138426,0.084212884,0.085472524,0.10445218,0.07303346,0.11503303,0.08077286,0.060807366,0.060772266,0.026474526,0.011216335,0.059031,0.12747371,0.09411975,0.073931575,0.06884749,0.07481238,0.04603397,0.048216917,0.052237745,0.06491686,0.08542933,0.0820599,0.07003864,0.057876334,0.052678917,0.06477187,0.10450949,0.1294624,0.12019902,0.10075776,0.07238281,0.05591749,0.06966478,0.075026475,0.093380846,0.116494276,0.10480621,0.06712657,0.0535979,0.040961668,0.053990018,0.06463635,0.05626951,0.034848098,0.02248521,0.019238232,0.021932267,0.027849223,0.02947644,0.019630222,0.020753406,0.032922674,0.049176604,0.058832906,0.05965793,0.062055014,0.058240894,0.04889995,0.042994693,0.043193236,0.04985635,0.049882546,0.039930854,0.036490083,0.037483145,0.038324364,0.044369716,0.049226012,0.042451397,0.054576915,0.06751355,0.05586122,0.041093793,0.025640896,0.015559066,0.013701999,0.016046304,0.006037258,0.007566941,0.031102888,0.038920954,0.02094905,0.0011871123,0.03159197,0.031404518,0.022538807,0.026684098,0.021539079,0.012815569,0.004236736,0.019183725,0.017211894,0.016781133,0.019571254,0.08230861,0.079304226,0.06685317,0.021600585,0.031111,0.06012011,0.07185438,0.06486246,0.041880727,0.031643003,0.031134976,0.04949385,0.05941741,0.071971126,0.06813288,0.05362629,0.041206613,0.041206613
2017-10-27,0.20532818,0.19059849,0.18883532,0.24053052,0.2293615,0.19176152,0.18735522,0.17915182,0.14729084,0.07392202,0.031278025,0.03773912,0.03573893,0.02611517,0.051435545,0.11020819,0.19840312,0.17502905,0.22619346,0.17223348,0.1105957,0.07917681,0.068620525,0.064925276,0.059593778,0.033757616,0.013332909,0.0076138596,0.025167653,0.063978955,0.08493328,0.19086581,0.13409318,0.18082218,0.064997315,0.02507413,0.027114665,0.08091916,0.090068474,0.056227103,0.02740973,0.043168027,0.05652332,0.06671121,0.045950115,0.032483358,0.03694805,0.056770228,0.06460831,0.06034296,0.033040546,0.06373181,0.08487233,0.08983953,0.12730995,0.17425983,0.32737777,0.17915942,0.054555345,0.043991715,0.016988339,0.019749193,0.031965487,0.03660578,0.034377437,0.060357288,0.06149791,0.04888915,0.062200367,0.06056504,0.0644565,0.061790064,0.046614736,0.04470466,0.050762706,0.056033835,0.063566215,0.079055935,0.12827459,0.16790351,0.17075664,0.17493425,0.16215992,0.16122906,0.13837123,0.10797393,0.101971336,0.10303342,0.10256298,0.09050787,0.07664234,0.07156159,0.069218814,0.060517177,0.058405202,0.0619031,0.059970845,0.056535557,0.03648723,0.02732105,0.024868317,0.02680032,0.02578616,0.028132644,0.041164275,0.037089992,0.04191858,0.04954094,0.051870584,0.06351485,0.060318835,0.054842424,0.05905185,0.07130024,0.07794529,0.082396306,0.08809537,0.084487945,0.061504085,0.047425628,0.045288503,0.049169347,0.070077345,0.069651745,0.06841812,0.063637145,0.058872487,0.051535986,0.049149018,0.060122494,0.06423517,0.06499479,0.06361943,0.061557487,0.059616286,0.06594296,0.05395793,0.050637204,0.046921514,0.040576886,0.036435377,0.03473339,0.021151787,0.033054866,0.050408382,0.053816978,0.052891046,0.06283997,0.07205732,0.06573898,0.038246207,0.031195287,0.016888835,0.021503989,0.026289182,0.032588936,0.023495989,0.023190683,0.05333641,0.056824386,0.066078216,0.08992525,0.090022326,0.053893838,0.041358586,0.03757456,0.035655733,0.039912317,0.045327496,0.045327496
2017-11-08,0.05207735,0.09804821,0.09941327,0.1124861,0.11127703,0.10311193,0.0781441,0.05667896,0.059945535,0.07926163,0.102786906,0.10246224,0.09424551,0.092641816,0.07829784,0.055113625,0.02981286,0.034799483,0.092126526,0.13545871,0.16786271,0.12227169,0.11377577,0.1266874,0.1262626,0.09624538,0.073862955,0.27817994,0.25411108,0.07636619,0.52665746,0.13879612,0.06859153,0.08887946,0.11182734,0.05995262,0.03321599,0.021928595,0.027964244,0.035163105,0.07277167,0.025137955,0.023488468,0.03202963,0.07918706,0.07287277,0.047177467,0.06105184,0.059875023,0.06130085,0.16298705,0.16639636,0.14046907,0.12201402,0.100422814,0.082216896,0.09185802,0.13597658,0.091133416,0.043742634,0.035946142,0.041751426,0.040222052,0.060051702,0.07480443,0.09795785,0.107964836,0.13507351,0.13874753,0.09525493,0.04061259,0.023185324,0.02775974,0.053442143,0.06300076,0.09906894,0.04761819,0.043519933,0.05709786,0.073571414,0.08923254,0.10799214,0.11396227,0.11013452,0.11720287,0.11632386,0.109901816,0.110344924,0.16554274,0.20959525,0.19384749,0.18779075,0.13091265,0.08000822,0.05776258,0.04503583,0.051556773,0.030399812,0.025578361,0.023621278,0.031816486,0.051287774,0.061481014,0.044424355,0.03320898,0.05540577,0.060016345,0.06318941,0.035529442,0.033481017,0.03213972,0.047452867,0.050116487,0.055786137,0.050948147,0.051304437,0.054125626,0.058331016,0.0538283,0.05041381,0.05071005,0.057384633,0.078209676,0.08682717,0.08056841,0.08881995,0.08765579,0.07987857,0.0652031,0.044657182,0.04032167,0.035353042,0.029549591,0.03284422,0.0336749,0.025081336,0.020097785,0.01901378,0.014916796,0.013445637,0.013225624,0.016834091,0.026067873,0.01771296,0.021493925,0.033768855,0.029841911,0.0488386,0.07715949,0.04719669,0.04712705,0.051580116,0.020743068,0.015639246,0.016389152,0.041704185,0.051864196,0.03522752,0.024626786,0.026532441,0.026918454,0.036213513,0.04679103,0.060256187,0.062803514,0.056995958,0.049269967,0.04448012,0.04304946,0.04304946
2017-11-20,0.04311294,0.04349277,0.048569858,0.048896752,0.045893557,0.05479244,0.07304181,0.095709704,0.11958875,0.10488571,0.105786584,0.12181252,0.11687979,0.10530912,0.096216336,0.11147183,0.14382657,0.16935593,0.14729327,0.143713,0.14313348,0.14319357,0.12283284,0.13392675,0.1794864,0.21849321,0.22042282,0.18260598,0.21472359,0.222655,0.5284694,0.68991745,0.5346562,0.3392727,0.55475,0.5450074,0.60239565,0.4518225,0.3395954,0.26603407,0.26821378,0.2666488,0.21959385,0.23821476,0.3447534,0.36383042,0.30337653,0.33527488,0.23761743,0.12242195,0.15766309,0.21305469,0.18834648,0.15872957,0.11040538,0.09213291,0.1461106,0.16414443,0.14445813,0.06810755,0.04944868,0.027107583,0.04168191,0.0715494,0.16253161,0.17199826,0.14933524,0.11156369,0.108386025,0.08768233,0.06663514,0.0646969,0.06476371,0.06659638,0.06053641,0.06872918,0.13319948,0.1671134,0.18710808,0.20354219,0.20744336,0.18930991,0.16288018,0.20253772,0.14823551,0.11867673,0.10669755,0.08342294,0.08354926,0.138286,0.18725273,0.15829112,,,,,0.14415376,0.13963272,0.14740239,0.15712121,0.12351236,0.09719842,0.07094101,0.04105007,0.022856994,0.025083264,0.041725073,0.044242814,0.04322443,0.063320525,0.07852559,0.107398055,0.09297537,0.0395629,0.031794313,0.040778488,0.041229073,0.048460625,0.053273737,0.05156768,0.039704904,0.036270745,0.054041024,0.07136719,0.08626483,0.087121435,0.081827156,0.08650189,0.09968551,0.11324388,0.12104281,0.11427255,0.10962517,0.110677235,0.09746968,0.053772222,0.0098304,0.009346043,0.022852136,0.045392327,0.019279564,0.035082586,0.08109507,0.05919576,0.0615831,0.06598667,0.05469125,0.09199905,0.13833389,0.12427737,0.07423484,0.0543119,0.0319972,0.029518005,0.028552057,0.030529853,0.03530391,0.044207904,0.04128122,0.03920872,0.03750761,0.015138206,0.022279633,0.044319216,0.032040566,0.026904745,0.035780646,0.042175956,0.042125285,0.042125285
2017-12-02,0.12506339,0.1329727,0.16687144,0.1809987,0.1773242,0.1579791,0.12163334,0.09622699,0.09156913,0.077111796,0.058227565,0.069055274,0.07453038,0.05841448,0.06550381,0.07301826,0.058560215,0.07169811,0.09435197,0.101141006,0.12830149,0.21686175,0.17337847,0.087376684,0.076284155,0.15077482,0.37293363,0.8032973,0.84874314,0.516453,0.16314435,0.1801669,0.12141622,0.06796947,0.040014256,0.041817058,0.029349532,0.04689402,0.053763706,0.060346685,0.14066237,0.1358525,0.22635421,0.36754268,0.38809672,0.34305987,0.25776777,0.15588513,0.09693708,0.1228714,0.17374617,0.15877636,0.14310099,0.11711549,0.10862997,0.107569486,0.10891261,0.13513266,0.23336825,0.22722362,0.19174345,0.1521883,0.13600412,0.1429262,0.12232721,0.11334786,0.10319544,0.08943059,0.08863042,0.06233473,0.07572643,0.0804088,0.060836308,0.042325016,0.047270995,0.04742541,0.06280951,0.050353557,0.050441608,0.05427797,0.052832674,0.04386403,0.061409805,0.09074345,0.113520436,0.09154824,0.08722409,0.08491436,0.08892171,0.089444526,0.11941092,0.1419723,0.15692423,0.15921134,,,0.15302137,0.16365512,0.14546876,0.13566442,0.1015442,0.062127687,0.06736784,0.06302212,0.04518641,0.027981533,0.02739354,0.03743333,0.064340636,0.0506244,0.04266857,0.030732088,0.03817763,0.030521823,0.022260215,0.020226384,0.022032818,0.029120833,0.046350352,0.035923507,0.041757822,0.07956277,0.09758532,0.09566139,0.10283435,0.119394846,0.11114775,0.06864504,0.06446999,0.025592025,0.026293287,0.02881029,0.029796815,0.024284301,0.02872435,0.024164584,0.027961174,0.039547063,0.057476476,0.05593835,0.07235096,0.10055615,0.10680475,0.095841005,0.10204107,0.1258253,0.14053273,0.12945703,0.12031729,0.13921049,0.15783514,0.15097696,0.13470872,0.13631807,0.1295487,0.12719184,0.14764166,0.1429882,0.090051405,0.08163613,0.07703308,0.03877442,0.05720888,0.097552076,0.06011192,0.06974212,0.088861175,0.09795933,0.06882192,0.06882192
2017-12-14,0.10349232,0.1088252,0.103571005,0.101474926,0.1018629,0.119425006,0.12116181,0.09515398,0.075724885,0.071180895,0.09411966,0.09611166,0.07628452,0.04483441,0.029813444,0.033870343,0.09822669,0.14389999,0.07497642,0.066399105,0.08513808,0.08624131,0.08230138,0.08662557,0.10354275,0.13266315,0.17724684,0.17024344,0.1471872,0.16083954,1.0787073,1.0748852,0.842017,0.61124855,0.836251,0.6124548,0.2956469,0.10771349,0.0869336,0.10218757,0.17406034,0.16364636,0.19108143,0.1934779,0.096199535,0.06720825,0.12289881,0.14706154,0.1510262,0.098737255,0.0598582,0.08304388,0.13001923,0.22638088,0.22793142,0.21640894,0.19859357,0.073450275,0.080580935,0.2438466,,0.25037363,0.04669511,0.034727685,0.04586552,0.058169957,0.0506365,0.051600304,0.069079496,0.08874689,0.12084123,0.15996888,0.13329227,0.10878926,0.08801714,0.08282239,0.07113337,0.09203714,0.11173207,0.11902024,0.14672796,0.1484544,0.11420824,0.093695305,0.059533287,0.053919777,0.048005257,0.040689275,0.09700718,0.1642804,0.20534162,,0.15025438,0.052214954,0.048529778,0.066440605,0.057979,0.052690055,0.058806635,0.06362481,0.06701021,0.07064435,0.070323,0.06895976,0.06487965,0.077209465,0.08635182,0.068181805,0.09687194,0.15891773,0.1303653,0.038814656,0.029316725,0.0454029,0.049081784,0.12632369,0.121546336,0.08078547,0.053903505,0.041262828,0.045515034,0.04508176,0.036988392,0.040719315,0.044957727,0.0344648,0.02525271,0.033834275,0.041035328,0.06905624,0.0611906,0.048399977,0.05976137,0.071808375,0.09110557,0.13567656,0.15643775,0.15211567,0.11784429,0.093786806,0.10034679,0.10072364,0.10477469,0.09899022,0.09933298,0.120258376,0.10433666,0.076806776,0.058740743,0.10110535,0.08998364,0.14206581,0.13084276,0.122548014,0.09475828,0.07034571,0.07489215,0.099863224,0.16891569,0.19209379,0.24346621,,,0.10468539,0.041826777,0.11117866,0.14403123,0.12741052,0.11930858,0.11930858
2017-12-26,0.04049041,0.016608996,0.064938016,0.1583325,0.18170986,0.20401593,0.21611701,0.15316816,0.09036631,0.070132226,0.047642186,0.030718869,0.029498301,0.038256872,0.054107238,0.060032453,0.045827184,0.028903633,0.18398146,0.077379346,0.12428232,0.17955069,0.16340314,0.18152806,0.19854273,0.19239073,0.17603642,0.19134685,0.3017332,0.29031998,0.19632375,0.15242742,0.17203514,0.29274416,0.24203943,0.19895788,0.12718692,0.17834191,0.19456083,0.21508957,0.42005983,0.36396852,0.36635798,0.3250731,0.27668682,0.3561224,0.11835917,0.034876067,0.1256591,0.22636548,0.064237,0.08177664,0.07387736,0.09536379,0.09950234,0.095600225,0.09270747,0.096994855,0.12635094,0.17528778,0.18153626,0.103954494,0.057597697,0.08359143,0.11645879,0.101912364,0.074856825,0.052966624,0.058706935,0.059505213,0.07904906,0.053721923,0.05470423,0.08620163,0.0850942,0.059384525,0.035652176,0.03093074,0.030818302,0.04655031,0.040402327,0.020170027,0.04466607,0.09156067,0.078144655,0.09650884,0.1065372,0.13584696,0.15561587,0.17424707,0.1980467,,0.1828472,0.12353424,0.093498394,0.09676924,0.07789045,0.08197228,0.07039866,0.0630183,0.06819649,0.087406434,0.11033734,0.12446759,0.119839475,0.14204909,0.17996678,0.16555837,0.123642206,0.05770712,0.15614244,0.15004142,0.12222033,0.06547008,0.063723564,0.037418522,0.012131795,0.020270674,0.013490767,0.004508314,0.03193442,0.033763595,0.01726006,0.025849326,0.019632071,0.017544018,0.06515552,0.11479869,0.14293085,0.082915954,0.06978366,0.072235405,0.060398217,0.041644286,0.029986061,0.032071613,0.03328107,0.015402212,0.037203178,0.067006335,0.05582278,0.0674277,0.07232809,0.07619762,0.08694895,0.105470106,0.13574432,0.15047549,0.12720829,0.12999223,0.18023899,0.14440177,0.07351144,0.07023962,0.059074786,0.052850932,0.048498094,0.041566163,0.039481636,0.031922232,0.019930309,0.05643361,0.059021607,0.069117606,0.085803285,0.110029735,0.10057438,0.04850386,0.030294895,0.030294895
2018-01-19,0.05977619,0.09473692,0.12312933,0.13188252,0.12715569,0.13360305,0.13313201,0.07921369,0.040080078,0.019443722,0.022990009,0.028685216,0.01428797,0.014946439,0.01582723,0.00495031,0.011223196,0.03222023,0.057464357,0.079973824,0.092098765,0.06500142,0.03473041,0.083801955,0.08297971,0.029650921,0.02966821,0.022722784,0.021136874,0.16022404,0.4857871,0.38605788,0.21901603,0.079978004,0.10392744,0.09690535,0.12106235,0.52660763,0.59273326,0.53420764,0.20131806,0.16247128,0.18621464,0.18624686,0.16577803,0.16758597,0.17640595,0.15248212,0.14376351,0.13806307,0.12745947,0.15443224,0.2221669,0.19143866,0.1367507,0.20124753,0.24829724,0.23536432,0.0984051,0.108042955,0.095033325,0.11051953,0.06688538,0.023787264,0.04321195,0.081289455,0.068097375,0.029906034,0.031213162,0.0358952,0.06475274,0.10646846,0.1648104,,0.21646355,,,0.15909216,0.11529436,0.13804485,0.13990219,0.12192422,0.11034055,0.10392663,0.10345499,0.11237367,0.124575935,0.11178197,0.120677866,0.14798476,0.18010361,0.17160605,0.17132021,0.12793468,0.11383238,0.13074145,0.0810251,0.06974274,0.046859507,0.038478553,0.039807525,0.035222545,0.036893167,0.050182767,0.05872508,0.051164612,0.039315555,0.045115292,0.0319307,0.03918186,0.05411284,0.10032044,0.12890677,0.13246676,0.124647364,0.09177691,0.076465584,0.06748487,0.048517756,0.038612638,0.043082755,0.057774164,0.07066272,0.073207036,0.08056342,0.06743978,0.03167985,0.038358647,0.04080187,0.060033802,0.070294596,0.05768149,0.05354211,0.055444796,0.066598915,0.0777501,0.080345646,0.069182694,0.060632534,0.067365855,0.07527566,0.06568896,0.05515141,0.04184,0.014366607,0.041115765,0.06056322,0.03753312,0.012488182,0.004217135,0.004453692,0.008264265,0.04658143,0.066296466,0.08849721,0.11140398,0.11735828,0.119281545,0.092397034,0.08655414,0.08764332,0.08112848,0.09267973,0.06851767,0.062039394,0.06126792,0.06880461,0.08347404,0.06500542,0.06500542
2018-02-12,0.049038142,0.059062712,0.09528683,0.10879183,0.100634426,0.07558698,0.03455207,0.016392633,0.0124960095,0.014984203,0.02239856,0.0329024,0.039622657,0.033155702,0.03492449,0.06505132,0.06337234,0.055410948,0.096072875,0.14542097,0.21347201,0.21538691,0.15980658,0.07875414,0.1359069,0.33200702,0.39324722,0.4017246,0.32263404,0.10783696,0.35915765,0.3341397,0.18487753,0.049125805,0.061432075,0.110122405,0.18073297,0.102327995,0.12239037,0.14544402,0.64599615,0.26216862,0.32110882,0.3696656,0.50327146,0.60436344,0.16286045,0.370565,0.28954247,0.1361097,0.04554971,0.04003474,0.081066,0.1430454,0.12477335,0.09702568,0.09276584,0.14408503,0.2488803,0.33942223,0.26571667,,0.25456858,0.18203339,0.046642207,0.0030710534,0.0046706866,0.032805573,0.046300914,0.04940315,0.04197958,0.036306128,0.028049506,0.017997678,0.01901188,0.027524114,0.03890699,0.034742743,0.033615746,0.036896903,0.054075617,0.08309639,0.04975581,0.0727464,0.13058111,0.13854764,0.1627771,0.1893444,0.12549098,0.07146657,0.056881383,0.037678186,0.0448629,0.06378102,0.067503504,0.07927717,0.10061389,0.06931746,0.03790277,0.048865985,0.09120407,0.09424702,0.09807327,0.10908283,0.11734967,0.15420552,0.16497128,0.20108756,0.15396577,0.06855766,0.04099718,0.03353265,0.028739743,0.027233873,0.030205587,0.06693832,0.085914336,0.09862598,0.09550052,0.09530149,0.1199582,0.12575051,0.13574487,0.117538586,0.13930628,0.1429604,0.12696962,0.09920755,0.063513435,0.03192509,0.05108522,0.09116391,0.100477986,0.10590767,0.10410602,0.10011217,0.09812194,0.07478604,0.05704879,0.05845858,0.05557147,0.04880335,0.066464916,0.054296114,0.009102428,0.017458024,0.03676232,0.041161183,0.056236945,0.055060145,0.04277645,0.03558586,0.038717676,0.05189951,0.06498757,0.06700543,0.08985039,0.14805579,0.07699994,0.05003243,0.041958567,0.047957826,0.05891796,0.051487383,0.039889053,0.042131215,0.04455197,0.040893283,0.04231934,0.04231934
