date,0.00,0.10,0.20,0.30,0.40,0.50,0.60,0.70,0.80,0.90,1.00,1.10,1.20,1.30,1.40,1.50,1.60,1.70,1.80,1.90,2.00,2.10,2.20,2.30,2.40,2.50,2.60,2.70,2.80,2.90,3.00,3.10,3.20,3.30,3.40,3.50,3.60,3.70,3.80,3.90,4.00,4.10,4.20,4.30,4.40,4.50,4.60,4.70,4.80,4.90,5.00,5.10,5.20,5.30,5.40,5.50,5.60,5.70,5.80,5.90,6.00,6.10,6.20,6.30,6.40,6.50,6.60,6.70,6.80,6.90,7.00,7.10,7.20,7.30,7.40,7.50,7.60,7.70,7.80,7.90,8.00,8.10,8.20,8.30,8.40,8.50,8.60,8.70,8.80,8.90,9.00,9.10,9.20,9.30,9.40,9.50,9.60,9.70,9.80,9.90,10.00,10.10,10.20,10.30,10.40,10.50,10.60,10.70,10.80,10.90,11.00,11.10,11.20,11.30,11.40,11.50,11.60,11.70,11.80,11.90,12.00,12.10,12.20,12.30,12.40,12.50,12.60,12.70,12.80,12.90,13.00,13.10,13.20,13.30,13.40,13.50,13.60,13.70,13.80,13.90,14.00,14.10,14.20,14.30,14.40,14.50,14.60,14.70,14.80,14.90,15.00,15.10,15.12
2017-10-15,0.02398514,0.05268973,0.11618585,0.19023904,0.041249126,0.019776542,0.021502286,0.0206989,0.042780895,0.04946361,0.09493066,0.07496971,0.07276157,0.075834565,0.10460227,0.10883041,0.025431668,0.026746338,0.038968675,0.060137745,0.0759953,0.14477272,0.10941648,0.23369533,0.21801734,0.047866974,0.060908135,0.054387838,0.07996423,0.074261524,0.06272417,0.08882713,0.10730334,0.11168246,0.18924959,0.29040533,0.4082836,0.3073539,0.22161311,0.21762347,0.21455088,0.19592227,0.16456266,0.16344288,0.14637215,0.1380327,0.13695405,0.13592237,0.13801771,0.14255933,0.1461765,0.15446116,0.1504242,0.14264587,0.13580212,0.14638318,0.16596368,0.17540406,0.19381885,0.19346781,0.17570809,0.16186717,0.1787025,0.19700879,0.20978549,0.16766335,0.17829648,0.13895217,0.14892527,0.17774503,0.21352205,,0.27009866,0.33258075,0.3019053,0.209492,0.17521727,0.13459022,0.14739978,0.14424728,0.13792244,0.13655098,0.11935694,0.09760711,0.10767676,0.099731945,0.088560894,0.09128266,0.09433577,0.09040372,0.09098233,0.08415787,0.06740034,0.061136775,0.06629336,0.099857174,0.10236478,0.098403044,0.11469538,0.13174143,0.1433326,0.14683321,0.14203502,0.13431868,0.11602921,0.10920495,0.10031645,0.096805476,0.09089434,0.085068546,0.07355069,0.07101459,0.074276835,0.0702781,0.07063747,0.052915644,0.048531793,0.049687736,0.047149874,0.04771439,0.05051265,0.0491021,0.04339361,0.035562165,0.03348869,0.0400247,0.044970255,0.050090484,0.05525871,0.056249198,0.055138726,0.057242304,0.055519834,0.059858877,0.062346302,0.061387092,0.056637853,0.055766907,0.058277845,0.05502425,0.043988567,0.040500827,0.03189712,0.030270077,0.022982499,0.020906404,0.024037814,0.028746583,0.033770837,0.035993006,0.038409293,0.041982133,0.043985225
2017-10-27,0.10226199,0.110589094,0.11450969,0.1258487,0.1258699,0.13137405,0.14009267,0.13896826,0.12931363,0.12612844,0.12967737,0.14007126,0.13500768,0.14455837,0.20956641,0.22542523,0.11865091,0.12288944,0.10349088,0.28538147,0.1879499,0.17795627,0.06483174,0.07057311,0.1985875,0.3543407,0.2671216,0.22770765,0.19701213,0.22325274,0.23051625,0.16589454,0.08788471,0.08132769,0.12458087,0.1843209,0.44031036,0.36751896,0.21501306,0.17788301,0.21217668,0.21367267,0.18517263,0.18394178,0.19670084,0.17638211,0.16519515,0.1706207,0.1726482,0.1680831,0.15760946,0.15128063,0.15941918,0.19156504,0.19520837,0.20155542,0.19292451,0.20552118,0.20783868,0.21967793,0.22243023,0.18755147,0.16481751,0.14529587,0.1480348,0.14714184,0.14268404,0.15119049,0.17921098,0.18786259,0.17016083,0.1645841,0.18576688,0.20877786,0.2094537,0.19591163,0.20235057,0.1888713,0.18631317,0.15999006,0.17663021,0.1677894,0.17449963,0.15165795,0.15529205,0.13186292,0.11965627,0.12531546,0.12998693,0.12652189,0.141512,0.16614188,0.18304425,0.18389915,0.16839823,0.15893163,0.15798369,0.1556554,0.14629306,0.14746098,0.14873081,0.14499305,0.12740624,0.12209971,0.11693821,0.109337,0.09709233,0.09235512,0.096881524,0.096768565,0.09010862,0.08582134,0.08260963,0.08400955,0.08814584,0.09338189,0.10014023,0.10763649,0.10928037,0.11128276,0.10670405,0.10365287,0.09963507,0.09136972,0.089071855,0.08402442,0.079368636,0.07831703,0.075771846,0.073750176,0.073785424,0.07547382,0.06087433,0.04472525,0.034777,0.06003441,0.07935807,0.08905248,0.09853262,0.10832526,0.10261232,0.10736366,0.08612343,0.07442349,0.055085115,0.054426033,0.0658978,0.065831095,0.05983494,0.0609048,0.050351232,0.05205504,0.049823977
2017-11-08,0.16255064,0.045443285,0.022411495,0.062345736,0.10367894,0.098647654,0.091729134,0.07967819,0.06354607,0.05711288,0.0556229,0.030542077,0.08305292,0.08585754,0.09905089,0.10818946,0.11366172,0.14545596,0.104872815,0.10118428,0.14264552,0.50721735,0.20488775,0.09177589,0.10541351,0.15431952,0.18999973,0.17020114,0.06983067,0.06630926,0.090195015,0.18573841,0.25330302,0.25624087,0.29141524,0.29942808,0.27618837,0.25062934,0.24275273,0.25384003,0.25794327,0.26482785,0.2188478,0.18087463,0.15951228,0.15919101,0.17665902,0.20852691,0.20811965,0.19651766,0.18989187,0.18658203,0.19441874,0.19545089,0.18252555,0.17642793,0.14905281,0.15085723,0.1703179,0.16676849,0.15280232,0.22018403,0.25467587,0.25589797,0.2252101,0.16829559,0.13508695,0.11102008,0.09812192,0.08724353,0.058707766,0.07086133,0.083872624,0.057257205,0.07838927,0.16438358,0.17251214,0.18217568,0.18657796,0.17256397,0.16444428,0.18058078,0.17982753,0.16323176,0.16326587,0.14931954,0.14990531,0.14902227,0.12525962,0.12493065,0.12790972,0.13678728,0.12961693,0.12933894,0.12435877,0.11425822,0.118562624,0.12504861,0.13675177,0.1414055,0.13856009,0.13164346,0.13122645,0.13669093,0.121964924,0.113302134,0.10160366,0.093619615,0.08071911,0.07746056,0.07218437,0.0762464,0.07693721,0.08070957,0.08202692,0.0773089,0.07353513,0.07510988,0.07739857,0.077918194,0.077496506,0.07921887,0.08075001,0.07557211,0.07294996,0.06431845,0.061104536,0.05787196,0.059611928,0.053063586,0.044011764,0.042373486,0.043356903,0.043484095,0.043361675,0.05057156,0.05372418,0.05387418,0.053754333,0.05567592,0.05366915,0.05463606,0.0480301,0.0501023,0.051194407,0.06204057,0.061511647,0.0655236,0.059740063,0.06532265,0.05150593,0.050104674,0.046325173
2017-11-20,0.042307325,0.05432209,0.06891581,0.058467902,0.074134685,0.08249562,0.07293442,0.094496265,0.09265362,0.08392557,0.071317405,0.071995385,0.059637513,0.07176369,0.11797355,0.15850869,0.14286417,0.14158437,0.066170834,0.08398161,0.09706012,0.2678633,0.25192618,0.18998045,0.24189015,0.23801316,0.18266441,0.18633305,0.8358556,0.9337125,0.6558439,0.37338933,0.30791593,0.26806247,0.27588677,0.28399435,0.2582069,0.2474035,0.24230714,0.17280704,0.14951482,0.14066806,0.14213291,0.14826755,0.16597316,0.16347207,0.16231424,0.19150752,0.18496734,0.1798226,0.16156451,0.12787917,0.14202271,0.1335728,0.17288323,0.15245095,0.12880516,0.13011383,0.1516688,0.15654851,0.15514383,0.17566447,0.18811715,0.20311102,0.18655214,0.1696793,0.20485453,0.16711524,0.1159806,0.09695387,0.12831707,0.22668391,,0.082602575,0.11223188,0.08227448,0.103750385,0.15999307,0.16513163,0.20836684,0.18690452,0.15927751,0.14107928,0.123899296,0.11967077,0.109325014,0.10232299,0.09629768,0.08619895,0.08819965,0.090338364,0.096287504,0.08898364,0.09285737,0.09858737,0.11247942,0.11104611,0.10583704,0.09867873,0.09992717,0.10098374,0.10224918,0.10563977,0.10727379,0.105865315,0.10007552,0.10530359,0.10416929,0.09729566,0.089800775,0.07504234,0.07015918,0.07156612,0.071199276,0.07415389,0.07655493,0.07474421,0.06952046,0.06326,0.06154389,0.0661999,0.06637105,0.060294725,0.04814341,0.047447845,0.047083892,0.044887237,0.0414598,0.037987042,0.03478329,0.033861067,0.03597658,0.043301716,0.04579499,0.04130328,0.039086703,0.0385805,0.04100055,0.040947948,0.037227415,0.04166361,0.0342155,0.022453293,0.018818503,0.025629869,0.039360743,0.038608223,0.05229356,0.07035269,0.07596816,0.07374471,0.071586944,0.06447807
2017-12-02,0.040691867,0.02566452,0.027694529,0.051373694,0.064986736,0.045580026,0.027000125,0.014106069,0.01214019,0.008035983,0.040028937,0.07926407,0.02853965,0.058305286,0.13009246,0.14513107,0.16700931,0.18635494,0.09709689,0.14780155,0.12851666,0.13741212,0.24572417,0.1798362,0.14121495,0.16357552,0.16949128,0.14684282,0.13837487,0.13678981,0.12428811,0.046343323,0.032273263,0.062226847,0.08786948,0.11974518,0.20019281,0.18685381,0.16860181,0.19800766,0.21170461,0.21062434,0.16214252,0.15113592,0.13701142,0.058346454,0.029472252,0.022893516,0.034416173,0.046328455,0.109271854,0.15187898,0.14201723,0.12522593,0.11766082,0.10801919,0.10316367,0.11635957,0.09186901,0.1177109,0.12976931,0.1325489,0.06751463,0.060389865,0.05296153,0.07584536,0.10104455,0.09999849,0.09579,0.11537412,0.09014491,0.076902464,0.08561331,0.10161819,0.121226884,0.13509388,0.14043781,0.13619243,0.13002808,0.09920075,0.11084442,0.102480285,0.106003396,0.08530118,0.08693815,0.07176861,0.05206636,0.039432768,0.017232336,0.0151395295,0.021271702,0.02490778,0.022467487,0.019393133,0.013443839,0.028096156,0.04757702,0.054161545,0.02621327,0.02252649,0.022054357,0.025531229,0.027211692,0.02669561,0.034707595,0.03280947,0.022108903,0.02394341,0.04211632,0.039265327,0.026980124,0.012746417,0.017246386,0.01690986,0.021715341,0.031894352,0.027204122,0.028269563,0.078046694,0.09283214,0.12157391,0.12298213,0.052090175,0.051965598,0.06777736,0.0714844,0.062154267,0.024855608,0.00905948,0.012800536,0.030332122,0.020449713,0.048626058,0.047621403,0.04314681,0.06903367,0.04437179,0.035602,0.04383538,0.06680868,0.065192215,0.043235283,0.036726974,0.03350068,0.046606027,0.046986196,0.048881188,0.038040936,0.0114420215,0.015220598,0.015041116,0.01843024,0.02350613
2017-12-14,0.08887248,0.07672633,0.07348845,0.055944137,0.045018326,0.044974074,0.046554983,0.053235233,0.0699627,0.07625949,0.09481466,0.032937028,0.03981724,0.0749044,0.20416743,0.1687883,0.18448268,0.15836012,0.16645296,0.16301863,0.1647708,0.15619443,0.116476685,0.08921955,0.14527664,0.17988706,0.15292215,0.18410502,0.1609954,0.12555486,0.10352662,0.14284243,0.1913603,0.21494445,0.154291,0.20817646,0.18452115,0.15450467,0.15158303,0.19857205,0.17462724,0.13422383,0.10996253,0.11319288,0.098901846,0.10753303,0.14788802,0.22309478,0.24618815,0.17785877,0.17369673,0.11578047,0.08549771,0.061657853,0.0726092,0.062780574,0.04654038,0.065484494,0.054906297,0.059935972,0.062693276,0.04489413,0.080345534,0.069680944,0.09604544,0.0849994,0.102417275,0.089854166,0.11884178,0.13968699,0.11081839,0.03397084,0.032196388,0.058401667,0.08232219,0.07338623,0.099877805,0.08128442,0.10098069,0.15178916,0.14660105,0.116615966,0.095972575,0.08111637,0.06439254,0.07695714,0.1416257,0.14716457,0.14263727,0.12180314,0.14222877,0.13102213,0.13228515,0.14161395,0.13054247,0.10681061,0.10956104,0.110133015,0.05381582,0.045886558,0.043568753,0.04284106,0.04228434,0.04518553,0.07467593,0.06781759,0.075439595,0.081037626,0.07532489,0.07390615,0.08061088,0.081225224,0.07789326,0.02187048,0.010417357,0.0072455253,0.02707418,0.032708794,0.050497793,0.057205576,0.05882671,0.06752712,0.07218512,0.042169556,0.04991105,0.04132871,0.06032815,0.07010694,0.073409244,0.08231487,0.06869289,0.044749364,0.03909506,0.03138156,0.03129067,0.0533984,0.032541014,0.015195382,0.010943505,0.02361968,0.036195148,0.05994137,0.09743294,0.093056366,0.060197044,0.039679963,0.015132206,0.02578913,0.0394095,0.04276816,0.0639046,0.06682336,0.07133481
2017-12-26,0.13929297,0.18686827,0.16367215,0.120985635,0.072177775,0.10105033,0.089381605,0.13580708,0.12817644,0.106893495,0.0776168,0.036713403,0.013512965,0.022603776,0.071609855,0.07334285,0.06586654,0.047879037,0.03486342,0.03260192,0.047320995,0.057795912,0.14158371,0.20308763,0.21527338,0.12711914,0.17369595,0.19682974,0.21378756,0.18740135,0.12509747,0.038589202,0.053719584,0.095539555,0.111662395,0.28165647,0.4841658,0.42686743,0.37917936,0.28429377,0.19793107,0.12414729,0.076632775,0.069374345,0.09266539,0.07880272,0.073009685,0.081088,0.092509545,0.10114348,0.123076156,0.117418945,0.12033389,0.0753997,0.032730862,0.035333224,0.061971698,0.08507337,0.1334274,0.14338063,0.15317702,0.14613776,0.13312349,0.14289854,0.15259044,0.12109375,0.107823305,0.07509833,0.06936657,0.08337169,0.09861373,0.15632325,0.13423552,0.04068014,0.02458432,0.043950357,0.03093847,0.09142973,0.059202086,0.037914634,0.033508863,0.10527001,0.105478175,0.12716204,0.12700209,0.09653036,0.07391283,0.07855116,0.04184019,0.035654157,0.040202502,0.05480554,0.06707663,0.078828976,0.09087288,0.10882397,0.08963372,0.06595339,0.04698173,0.04568836,0.042437434,0.03887,0.036684882,0.036038496,0.044140186,0.039372444,0.048445094,0.04885056,0.058197226,0.060736287,0.06651938,0.06801722,0.07713126,0.08277338,0.08442851,0.08643045,0.064330235,0.061200064,0.030107714,0.036246605,0.019608766,0.015979245,0.011833693,0.02182322,0.022677602,0.019607676,0.0171322,0.03839021,0.066493444,0.07497566,0.07622717,0.081731044,0.062427998,0.0614762,0.05816957,0.04567772,0.03573283,0.03182416,0.029517135,0.030975359,0.035952404,0.040895037,0.06232949,0.06300677,0.059062522,0.04472247,0.051824123,0.038687263,0.038303588,0.039025027,0.04432461,0.04747141,0.052535947
2018-01-19,0.10557086,0.13471141,0.19255392,0.21004616,0.21922347,0.22529577,0.21835458,0.22647156,0.23552886,0.22590978,0.20543197,0.19509435,0.17309067,0.18012603,0.17049114,0.14215338,0.11980131,0.104826555,0.07244978,0.05897872,0.11352232,0.15639973,0.1057416,0.12693726,0.2698508,0.43078518,0.22762682,0.24436279,0.22336228,0.25110248,0.24947223,0.28360394,0.1813357,0.098924376,0.09380647,0.1122753,0.12429393,0.12170721,0.11919846,0.11644498,0.11464084,0.11415766,0.11392833,0.11257101,0.1064031,0.12703152,0.11841502,0.10580493,0.090228625,0.0618246,0.052716956,0.058583386,0.052224793,0.059868522,0.06135265,0.07176708,0.08989833,0.09289659,0.07616232,0.068827376,0.06345969,0.06576237,0.10042887,0.10586053,0.1311492,0.13758613,0.13214704,0.14825013,0.13875242,0.13016549,0.1373858,0.18159536,0.20468433,0.18341361,0.18285412,0.19835734,0.20112623,0.21885782,0.22460984,0.1657848,0.14538772,0.11658418,0.121288724,0.112056404,0.10503344,0.106118046,0.13289215,0.13184439,0.10552001,0.09787049,0.083011195,0.04458936,0.0347342,0.03194069,0.031643145,0.03824531,0.04527104,0.0525371,0.054027822,0.04735259,0.041897137,0.037462056,0.035636507,0.03579021,0.05671313,0.053006273,0.058707528,0.06363974,0.06970045,0.06928774,0.059777815,0.046267755,0.048569106,0.058543704,0.06402452,0.07845227,0.07057155,0.0642814,0.075184196,0.07380334,0.09117316,0.08392998,0.1072215,0.1513193,,0.12964986,0.12920618,0.08462133,0.033212025,0.02787138,0.022170985,0.022650152,0.010774898,0.0068458044,0.012864233,0.028499981,0.02148243,0.018933875,0.017851174,0.018935565,0.013089448,0.0124646835,0.005639945,0.005515879,0.012058065,0.03501931,0.026759146,0.043360326,0.06044752,0.054613654,0.052832026,0.049768355,0.04833062
2018-02-12,0.112520255,0.17927806,0.20766522,0.20531502,0.18066584,0.17430831,0.18395616,0.18809539,0.20789555,0.22573058,0.23652352,0.2339906,0.1943355,0.17844906,0.1576203,0.21064702,0.21095042,0.22406329,0.28706625,0.27645734,0.2124542,0.290084,0.3014986,0.08550987,0.08577197,0.31264827,0.3875487,0.34906405,0.14560564,0.13429308,0.09515402,0.07966671,0.14502983,0.18091092,0.13585226,0.13396288,0.15820754,0.15982753,0.15070873,0.19701067,0.21246846,0.2084192,0.10082547,0.046803214,0.026158478,0.08451122,0.10607255,0.104502745,0.15142706,0.1458539,0.20033349,0.18801785,0.17021927,0.12029774,0.12397654,0.11742646,0.10270325,0.09510236,0.118400045,0.11195159,0.105349794,0.14879705,0.193068,0.19796944,0.20434007,0.1247781,0.15402217,0.066042654,0.084521405,0.10739652,0.09169722,0.16723932,0.17457782,0.13141836,0.1069308,0.09518984,0.095829606,0.1056724,0.11880351,0.086370856,0.08287099,0.09520434,0.108282514,0.12581688,0.1372875,0.14765444,0.18289903,0.18435866,,,0.19226615,0.19678797,0.16180216,0.1416284,0.12835,0.1184852,0.11699568,0.11643375,0.1132015,0.10955912,0.10633407,0.103960544,0.101672694,0.100061506,0.116463594,0.13224542,0.14188886,0.12661463,0.11578247,0.09629514,0.07517749,0.08033864,0.08106563,0.13056502,0.132771,0.12405264,0.16202077,,,0.13162655,0.12857999,0.11646442,0.13087066,0.116273515,0.10737278,0.095067106,0.082166724,0.080087945,0.07235697,0.073161155,0.052283973,0.05349893,0.06366639,0.06717237,0.06333518,0.052873988,0.05134381,0.064734906,0.07852522,0.08640753,0.088980086,0.081638046,0.070453264,0.06481281,0.08412365,0.08748247,0.08604706,0.08618369,0.08708365,0.09364143,0.073577866,0.07407036,0.075547874
2018-02-24,0.14393203,0.12080236,0.10880842,0.13742533,0.18209052,0.24118704,,,,,,0.2638529,0.22404848,0.24633825,0.33809152,0.35840425,0.32528624,0.293174,0.2942859,0.26938754,0.24469507,0.26167634,0.23038447,0.14523725,0.18830961,0.19511543,0.18745773,0.21931149,0.2653516,0.2985114,0.3714191,0.40703535,0.51683825,0.47628772,0.4439773,0.3559549,0.18578382,0.17533393,0.17557772,0.1924829,0.2066889,0.2362029,0.2770044,0.23612157,0.24766186,0.19973356,0.18196927,0.16036507,0.107242644,0.11866511,0.125793,0.11302177,0.112375855,0.088107765,0.11754274,0.12719443,0.052516185,0.057460178,0.0812139,0.10950684,0.12722996,0.24024285,0.2652251,0.2656701,0.22555138,0.20220385,0.20224442,0.1762777,0.13341618,0.1337077,0.083293006,0.07736378,0.08058817,0.2350535,0.22971554,0.276203,0.22585854,0.16719963,0.18548849,0.13378915,0.12031924,0.122784756,0.1296274,0.14703208,0.15834387,0.15527979,0.13634698,0.13965596,0.13676077,0.14585872,0.13399,0.1424978,0.15471089,0.13239156,0.12180678,0.116603516,0.12256848,0.13784604,0.15060356,0.1459848,0.14385445,0.145607,0.15051253,0.156248,0.14813192,0.15439416,0.13518056,0.13130449,0.11686994,0.11549445,0.114852816,0.11314541,0.11153784,0.114753366,0.117560156,0.12722039,0.13715613,0.13421796,0.14140584,0.13891497,0.13395554,0.13561419,0.08646487,0.06143642,0.074119315,0.098206855,0.10117139,,0.14314906,0.122514024,0.09277849,0.0908039,0.064001694,0.074395046,0.08321973,0.08280426,0.105707206,0.096502334,0.08284219,0.07876863,0.08082609,0.08306538,0.0738698,0.08120669,0.0826352,0.07343482,0.06575297,0.053856313,0.062542096,0.08139247,0.08099227,0.0966803,0.09426126
