distance_km,onset_mean_doy,onset_p25_doy,onset_p75_doy,onset_min_doy,onset_max_doy,onset_nyears,onset_valid
19.3,72.0,62.0,70.0,60,105,5,True
19.4,69.2,62.0,75.0,60,79,5,True
19.5,89.8,67.0,110.0,65,120,5,True
19.6,73.0,66.0,77.0,65,87,3,True
19.7,72.75,63.75,75.0,60,99,4,True
19.8,105.0,83.0,127.5,60,149,3,True
19.9,112.5,98.25,127.25,75,149,4,True
20.0,134.5,127.25,141.75,120,149,2,True
20.1,91.5,77.25,105.75,63,120,2,True
20.2,91.5,77.25,105.75,63,120,2,True
20.3,90.66666666666667,61.5,106.0,60,149,3,True
20.4,110.66666666666667,91.5,134.5,63,149,3,True
20.5,67.5,65.25,69.75,63,72,2,True
20.6,63.0,63.0,63.0,63,63,1,True
20.9,75.0,75.0,75.0,75,75,1,True
21.0,100.33333333333333,79.5,120.5,60,142,3,True
21.1,100.33333333333333,79.5,120.5,60,142,3,True
21.2,94.5,74.25,102.25,72,142,4,True
21.3,82.66666666666667,73.5,88.0,72,101,3,True
21.4,78.66666666666667,67.5,88.0,60,101,3,True
21.5,67.33333333333333,63.5,71.0,60,75,3,True
21.6,63.5,61.75,65.25,60,67,2,True
21.62,63.5,61.75,65.25,60,67,2,True
