date,0.00,0.10,0.20,0.30,0.40,0.50,0.60,0.70,0.80,0.90,1.00,1.10,1.20,1.30,1.40,1.50,1.60,1.70,1.80,1.90,2.00,2.10,2.20,2.30,2.40,2.50,2.60,2.70,2.80,2.90,3.00,3.10,3.20,3.30,3.40,3.50,3.60,3.70,3.80,3.90,4.00,4.10,4.20,4.30,4.40,4.50,4.60,4.70,4.80,4.90,5.00,5.10,5.20,5.30,5.40,5.50,5.60,5.70,5.80,5.90,6.00,6.10,6.20,6.30,6.40,6.50,6.60,6.70,6.80,6.90,7.00,7.10,7.20,7.30,7.40,7.50,7.60,7.70,7.80,7.90,8.00,8.10,8.20,8.30,8.40,8.50,8.60,8.70,8.80,8.90,9.00,9.10,9.20,9.30,9.40,9.50,9.60,9.70,9.80,9.90,10.00,10.10,10.20,10.30,10.40,10.50,10.60,10.70,10.80,10.90,11.00,11.10,11.20,11.30,11.40,11.50,11.60,11.70,11.80,11.90,12.00,12.10,12.20,12.30,12.40,12.50,12.60,12.70,12.80,12.90,13.00,13.10,13.20,13.30,13.40,13.50,13.60,13.70,13.80,13.90,14.00,14.10,14.20,14.30,14.40,14.50,14.60,14.70,14.80,14.90,15.00,15.10,15.20,15.30,15.40,15.50,15.60,15.70,15.80,15.90,16.00,16.10,16.20,16.30,16.40,16.50,16.60,16.70,16.80,16.90,17.00,17.10,17.20,17.30,17.40,17.50,17.60,17.70,17.80,17.90,18.00,18.10,18.20,18.30,18.40,18.50,18.60,18.70,18.80,18.90,19.00,19.10,19.20,19.30,19.40,19.50,19.60,19.61
2017-10-15,0.063923046,0.050593246,0.088612914,0.07894561,0.112283096,0.78230315,0.33840352,0.20624347,0.19941843,0.20152865,0.16668423,0.16182074,0.13866743,0.12964126,0.1378333,0.15718608,0.20544107,0.23564126,0.24512382,0.08552718,0.13003777,0.1543506,0.12635735,0.23136817,0.28487462,0.2616519,0.26076618,0.36585853,0.51131004,0.47008678,0.5300175,0.5254198,0.43904465,0.3897608,0.36752668,0.3476061,0.3671685,0.3258773,0.26687405,0.15852569,0.10520623,0.07709014,0.010402463,0.018186027,0.031835128,0.06541143,0.030167947,0.2992539,0.359014,0.9515096,0.91113794,0.8749185,0.8912232,0.8651347,0.85082155,1.0644467,0.62357974,0.6704649,0.3200447,0.17264594,0.1414389,0.08971613,0.10033852,0.1133685,0.08647384,0.06147502,0.057958167,0.053226784,0.037989993,0.017941115,0.041576646,0.05212937,0.048258282,0.062164553,0.113367535,0.089335114,0.1136111,0.0736557,0.07679994,0.090325974,0.09090046,0.076315686,0.06742514,0.06955629,0.07287664,0.0692227,0.073571436,0.071304336,0.0948173,0.15222368,0.20144075,0.21724384,0.2695808,0.2374459,0.29392248,0.2268952,0.20777579,0.2057132,0.21908598,0.21121696,0.21632372,0.2460485,0.25160405,0.26822767,0.26574168,0.31897184,0.3268571,,,,0.29663613,0.23364803,0.19047938,0.18132533,0.2136537,0.23179306,0.24332927,0.23770846,0.22587274,0.21662489,0.17846961,0.17769602,0.17709935,0.17885654,0.19544882,0.1979756,0.19735909,0.21842054,0.18194193,0.17518061,0.14145961,0.14873612,0.13901559,0.1337105,0.14310971,0.109661184,0.07999703,0.075446375,0.075124726,0.098238334,0.07198301,0.060254153,0.059579097,0.060948536,0.056009427,0.052845705,0.06830601,0.08343764,0.116691604,0.09748455,0.12803647,0.14126936,0.14555901,0.16370761,0.12093329,0.0815244,0.07679099,0.05028422,0.07676015,0.13152039,0.099511996,0.11867368,0.11945033,0.098709315,0.07520079,0.0889686,0.0948407,0.080205776,0.08030358,0.08386219,0.08315805,0.07969931,0.07610934,0.06189699,0.049848188,0.04785044,0.042093292,0.03852036,0.0403356,0.039725687,0.04147262,0.045400415,0.06654758,0.0625149,0.0663677,0.04515133,0.040808953,0.03668068,0.039649524,0.04436915,0.041233584,0.040452607,0.03282766,0.03204041,0.03219554,0.03164581,0.029887483,0.029887483
2017-10-27,0.030290004,0.04894427,0.049807824,0.06606497,0.051704396,0.06342078,0.11349205,0.09330331,0.12484757,0.15113963,0.14238787,0.17745304,0.20609345,0.23135695,0.25522828,0.20951733,0.15040916,0.2629429,0.14107133,0.18236679,0.43481818,0.47666076,0.24371059,0.09769308,0.12396343,0.102689214,0.09890662,0.09320963,0.18424413,0.5112668,0.6508223,0.64913756,0.6995214,0.72215337,0.4000079,0.226037,0.23567453,0.22628337,0.26603433,0.57553005,0.5229094,0.19182119,0.16494922,0.16637133,0.11997136,0.16015887,0.35184819,0.64462554,0.6598444,0.741695,0.76560605,0.77091736,0.7700297,0.7747216,0.7823452,0.8592283,0.9111944,0.7870698,0.10494328,0.08219744,0.096964784,0.10457647,0.1395415,0.16983558,0.13633294,0.11274917,0.09003857,0.08530737,0.10126386,0.08562843,0.0537835,0.10849652,0.12305422,0.13146077,0.14917836,0.16130991,0.18110743,0.14924476,0.10999496,0.14646669,0.16097203,0.1645142,0.1446978,0.12859769,0.15274575,0.12286695,0.123081975,0.0891816,0.13294306,0.26718643,0.290336,0.2594083,0.26354876,0.2454751,0.2359995,0.23748985,0.159389,0.14205614,0.11879743,0.0953028,0.09853053,0.119842604,0.12848978,0.14521377,0.14377548,0.14801791,0.16398619,0.17680417,0.1812363,0.16130015,0.17992109,0.19680911,0.20226666,0.22874503,0.2193639,0.20481524,0.19111854,0.17257783,0.17716858,0.18058173,0.177195,0.173745,0.17224133,0.17477196,0.17152824,0.16748165,0.1623326,0.14920913,0.12967257,0.12238391,0.12131441,0.11994293,0.12820952,0.13688047,0.13857622,0.12857822,0.10478216,0.11891131,0.12130213,0.12783898,0.1270833,0.13698985,0.1372025,0.123307474,0.10122137,0.09900405,0.13633192,0.1338895,0.1334545,0.11658876,0.12696785,0.08610296,0.084980495,0.075781055,0.07639393,0.076385915,0.076470256,0.064903274,0.060456794,0.06163064,0.07626305,0.08443192,0.07528852,0.06934727,0.06954304,0.065756425,0.060810525,0.061930645,0.06352774,0.062175613,0.056062307,0.052738048,0.051468484,0.056691825,0.052413195,0.04748645,0.042768076,0.038135674,0.035566878,0.03791119,0.047680143,0.05918216,0.07709018,0.07694087,0.0737975,0.086735465,0.08091138,0.062622435,0.054040443,0.056421775,0.07327692,0.07051971,0.054478876,0.04329449,0.0429793,0.04060165,0.038071457,0.038071457
2017-11-08,0.035542727,0.014363997,0.13841991,0.18998682,0.06276132,0.12125003,0.3117156,0.36852008,0.3532031,0.36084548,0.3540039,0.29969087,0.13308367,0.08664678,0.24162433,0.19051059,0.18563811,0.38750622,0.51714355,0.5350971,0.14217637,0.18354404,0.14898528,0.23452373,0.26971787,0.23815201,0.234135,0.22422153,0.24245958,0.346475,0.48519194,0.5462896,0.5878966,0.5987546,0.38875002,0.34246644,0.28641647,0.2644,0.14688873,0.106172495,0.0808823,0.08525047,0.104382984,0.36698854,,,0.49430233,0.45382255,0.13704981,0.35638016,0.2866707,0.37145618,0.6894593,1.0321198,1.1572875,1.1604018,1.0492705,0.8981793,0.35800478,0.21448478,0.18189187,0.15063837,0.12998383,0.10305527,0.06681447,0.092557415,0.088567376,0.09284372,0.029892402,0.045900732,0.05649076,0.06537515,0.1779618,,0.05320117,0.073641755,0.054023467,0.040192224,0.043204334,0.087458044,0.1862642,0.23357445,0.20135134,0.13395457,0.13754386,0.102472946,0.11074538,0.09321434,0.14163326,0.16661519,0.17760994,0.17656393,0.18432094,0.1924303,0.19091989,0.16331965,0.17181559,0.17820425,0.18363751,0.15367204,0.1265353,0.123195074,0.15466356,0.17274301,0.17350812,0.14155488,0.15521452,0.15237066,0.15832129,0.147429,0.17321932,0.17718115,0.18028337,0.19580394,0.19982763,0.19086805,0.18266845,0.16836691,0.16402918,0.16022903,0.157754,0.16957611,0.17993753,0.19214521,0.20298012,0.19669506,0.18696265,0.17256318,0.16739981,0.18291304,0.1781452,0.17823496,0.19554436,0.18876472,0.18250841,0.14516377,0.109418295,0.11204585,0.11306946,0.11263743,0.11389812,0.11100115,0.128543,0.15888906,0.13026133,0.11956618,0.13713899,0.15018319,0.1283737,0.14259416,0.16242506,0.16128936,0.14468348,0.14848658,0.16970776,0.16746815,0.15561251,0.17148282,0.15749238,0.13962299,0.08427947,0.07065012,0.067885384,0.06533956,0.06217313,0.060777783,0.061239943,0.06253922,0.062048845,0.061623745,0.05987374,0.059102308,0.058486313,0.059920207,0.061195172,0.056022577,0.047589563,0.040429506,0.040168453,0.041446775,0.042006668,0.04364987,0.047879234,0.048565064,0.04526533,0.051264953,0.05325866,0.058619417,0.055695776,0.05356405,0.055678826,0.05536919,0.053060014,0.048103902,0.05142799,0.05174979,0.05056238,0.05056238
2017-11-20,0.031926535,0.011372788,0.06454862,0.06737273,0.103676096,0.055946834,0.06010608,0.054841354,0.07688492,0.12067947,0.08691373,0.08256515,0.11146456,0.1152014,0.13256887,0.0848184,0.08076774,0.399453,0.29320157,0.45360163,0.32667416,0.38470134,0.2969031,0.1530736,0.08669446,0.091434404,0.32281,0.34493485,0.4041885,0.51513404,0.5230289,0.55834335,0.77611285,0.63631076,0.45539308,0.3834482,0.34510767,0.32899597,0.2452827,0.07862365,0.10813492,0.091227934,0.06412838,0.10743893,0.041559637,0.06347787,0.18958895,0.38649878,0.3513153,0.5808956,0.85446864,0.90428025,0.93439925,0.9257175,0.9128608,0.9097816,0.7547735,0.47469494,0.2865287,0.34486106,0.34759256,0.28103954,0.2179868,0.21389778,0.23019502,0.23160943,0.18343939,0.07485621,0.044354152,0.057716414,0.04647493,0.10795079,0.07785102,0.074482,0.18868312,0.10238803,0.18500389,0.1387936,0.08038654,0.11347407,0.15273611,0.15150115,0.13440788,0.11237983,0.07886234,0.065335594,0.050048683,0.047402106,0.07847632,0.13564865,0.14779119,0.12139479,0.110824406,0.16760291,0.16298015,0.1539289,0.1641042,0.21506988,0.3050613,0.29569006,0.30899748,,,0.2837567,0.2720245,0.17875654,0.18081152,0.17401479,0.18375495,0.17189558,0.13811046,0.1298626,0.13205999,0.17869067,0.2013896,0.21624263,0.22277768,0.27981696,0.29790956,0.29617277,,0.3432374,0.35024267,0.33843967,0.26999807,0.23738879,0.21788368,0.17604457,0.22285745,0.18612975,0.12619117,0.104044214,0.05834867,0.05630026,0.070858896,0.08783321,0.10164908,0.118245415,0.108306475,0.09103187,0.09043099,0.10619595,0.11874427,0.10661733,0.09677771,0.1369258,0.17898957,0.15501656,0.120402455,0.10688769,0.11894867,0.09931831,0.06956595,0.0931102,0.12113684,0.1332664,0.1404997,0.11837281,0.122703746,0.12693806,0.083260134,0.0995954,0.095843345,0.06923185,0.04925643,0.05744494,0.060536206,0.061544638,0.06320517,0.06469011,0.06657697,0.07584106,0.09384844,,0.10579288,0.09431708,0.0769079,0.066740714,0.07879424,0.05927503,0.037974287,0.036779508,0.054301493,0.062328815,0.048351694,0.049489386,0.051935114,0.044007715,0.028097415,0.020715125,0.027114043,0.026855007,0.029147545,0.02585,0.024471508,0.027021792,0.030094642,0.030094642
2017-12-02,0.03700821,0.057809986,0.11521168,0.07156322,0.17370108,0.38983545,0.8783124,0.8834346,0.8608561,0.7960906,0.6733474,0.7518197,0.6504909,0.4447039,0.2981246,0.420617,0.4810808,0.33088464,0.3519916,0.21252403,0.17369722,0.22224234,0.21755864,0.32114145,0.33939767,0.3568808,0.35081357,0.34163666,0.4661422,0.63049066,0.6435173,0.6366793,0.6909132,0.7128041,0.39474827,0.27374485,0.27518922,0.22828305,0.1966297,0.26061445,0.26891765,0.31263185,0.31944865,0.25814366,0.20256467,0.24532977,0.44427904,0.7360069,0.4376957,0.6691289,0.7203672,0.8685394,0.8677787,0.8556607,0.8526673,0.7248493,0.7310122,0.68430585,0.24866474,0.22226676,0.22759698,0.2391726,0.22772864,0.20500095,0.1681894,0.22763631,0.27301332,,0.1665739,0.14119595,0.14875686,0.1265873,0.11772356,0.16947623,0.16628896,0.20446622,0.20597804,0.13380648,0.07766871,0.08890925,0.091926806,0.08190962,0.06688761,0.06609384,0.06159596,0.040158384,0.03704178,0.044237375,0.050070904,0.079530425,0.12839094,0.13230835,0.12195193,0.14052927,0.16991821,0.11366238,0.104559205,0.101720065,0.12875168,0.14850025,0.16238202,0.14737947,0.19288842,0.1345367,0.1319184,0.12730497,0.14037897,0.17205854,0.17469066,0.16513206,0.17879693,0.19351964,0.18736361,0.17224614,0.1496209,0.12890212,0.1217575,0.12675412,0.14186603,0.15201984,0.15167601,0.14738415,0.14375187,0.21931152,0.21175979,0.2225823,0.22892386,0.091056235,0.3203451,,0.16919646,,,,,0.15670252,0.10314306,0.12876232,0.06574891,0.059237085,0.0287709,0.020767577,0.042296097,0.09554784,0.07952563,0.097856954,0.11595736,0.08793955,0.11489664,0.15486343,0.19992852,0.25876456,0.31214738,0.30490854,0.25873908,0.22317685,0.18467596,0.14282063,0.12675326,0.0953959,0.034383345,0.02633482,0.044985358,0.060779285,0.047574244,0.056084856,0.08207684,0.080373295,0.065636665,0.06719478,0.10513974,0.09769252,0.08359817,0.045890544,0.04883635,0.077191874,0.081658475,0.027907597,0.022876168,0.029773382,0.018424818,0.015451336,0.010785137,0.017390944,0.03878091,0.036490396,0.051129285,0.09685586,0.106050886,0.12433674,,,,,,,,
2017-12-14,0.02014192,0.03772024,0.25005028,0.05321183,0.12567328,0.37492263,0.578033,0.63108534,0.6299388,0.6079484,0.6317045,0.60889614,0.3728168,0.18092938,0.20097525,0.31411284,0.36584884,0.35433036,0.35064724,0.52298373,0.41891655,0.3808944,0.2772422,0.26228875,0.28667042,0.23771955,0.48487514,0.4851329,0.47945163,0.80209327,0.7616243,0.743363,0.8017325,0.64084285,0.31510195,0.28568104,0.2560004,0.25815564,0.20603512,0.20069695,0.23379721,0.3269494,0.48548013,0.39598414,0.17929572,0.23938309,0.52613616,0.5182241,0.36153305,0.37898806,0.6201455,0.81070346,0.73623586,0.70258707,0.6664206,0.9430294,0.79730976,0.47146812,0.16415314,0.17840923,0.16842784,0.1861009,0.13686477,0.1271379,0.13618752,0.09937649,0.05511762,0.076565124,0.12589505,0.12850222,0.1852056,,,0.16492476,0.19631842,0.12991899,0.13100055,0.08445629,0.10735066,0.17542972,0.25775018,0.29510796,0.31394914,0.21599318,0.20927572,0.17270511,0.12755221,0.09977802,0.09645144,0.09719171,0.09950147,0.12813248,0.103468105,0.09161821,0.09486231,0.18054114,,0.21482322,0.31193438,,,,0.3012768,0.20508881,0.19554245,0.16948977,0.16679467,0.17763323,0.19143586,0.21192425,0.2682057,0.27233467,0.2751579,0.21694848,0.19686614,0.16736619,0.14778861,0.13292256,0.120702416,0.10055061,0.081936695,0.07444345,0.102161236,0.2130728,0.20689654,0.22301091,0.20228674,0.11303785,0.08299743,0.08514345,0.06452982,0.07127162,0.10385626,0.10368789,0.11234906,0.13808195,0.16025002,0.15690097,0.14594947,0.12845796,0.09471313,0.06847385,0.06491685,0.07124181,0.07746551,0.06436378,0.06934651,0.050506096,0.032860726,0.053604905,0.07421383,0.15730031,0.20609958,0.20284352,0.1703435,0.18432985,0.15632428,0.0375167,0.034661315,0.03744233,0.07666954,0.043021604,0.05287626,0.08419749,0.07054409,0.03627855,0.01964058,0.019071857,0.04184754,0.06399769,0.08058172,0.07925178,0.0743239,0.0647083,0.0608297,0.065639056,0.07049878,0.047686327,0.028067442,0.022206886,0.025338419,0.028182661,0.034800947,0.043714415,0.09874101,0.1217028,0.11760117,0.12560488,0.12270438,0.11667558,,,0.07652992,0.05700113,0.07886091,0.083359055,0.08592711,0.08592711
2017-12-26,0.029178457,0.0396306,0.15716846,0.10418154,0.09653247,0.20352522,0.106935635,0.081985995,0.21956906,0.24721447,0.26398504,0.23990488,0.15888867,0.11182384,0.09632379,0.0817384,0.074202925,0.14896642,0.14070868,0.048293583,0.36793208,0.8741092,0.73457855,0.54666275,0.31282753,0.32000786,0.30416498,0.32637018,0.39320308,0.5549621,0.69299126,0.72932047,0.8733742,0.74774265,0.5330466,0.35193968,0.2971872,0.29146942,0.32339516,0.25232252,0.36983898,0.32096377,0.27711296,0.30317935,0.12649834,0.28128207,0.5684325,0.482722,0.3690126,0.7112225,0.8100852,0.76485604,0.7422552,0.7492769,0.77676,0.89949393,0.5749766,0.4604177,0.28571773,0.20433876,0.15315111,0.11804579,0.15028633,0.10613508,0.06145509,0.20575795,0.1202218,0.056190625,0.1298484,0.12646545,0.15702784,0.15057376,0.17731878,0.22351426,0.25821015,0.1532341,0.11613186,0.0831355,0.051995523,0.06462802,0.07781187,0.061838917,0.06084914,0.073929526,0.05998169,0.053625125,0.05944621,0.043343,0.06632459,0.12134632,0.23892581,0.22015978,0.24174102,0.21961163,0.25042206,0.19193639,0.12161216,0.11829554,0.1448461,0.20175488,0.17426898,0.18976992,0.17458789,0.16647676,0.15687558,0.17161912,0.19006775,0.22425723,0.24186604,0.22337459,0.2553178,0.25238827,0.23639974,0.14208113,0.13212717,0.14020239,0.14760827,0.1439767,0.1426983,0.14185514,0.11652745,0.13680229,0.14888889,0.14472903,0.14371897,0.14522804,0.15988162,0.15857829,0.13316093,0.106919445,0.07604666,0.06265395,0.063030705,0.08964906,0.09757248,0.124539,0.10025784,0.13306281,0.14506319,0.16814783,0.19643539,,,,,0.093794584,0.08306445,0.087304465,0.11387522,0.13893394,0.19672486,0.22773069,0.22785705,0.20914184,0.21676081,0.20888193,0.18232754,0.10571926,0.07342668,0.04829785,0.038437508,0.05195177,0.059839267,0.065347746,0.07072973,0.068674006,0.0508534,0.017652556,0.018753894,0.025087005,0.03896775,0.04080462,0.038902175,0.0349518,0.032548446,0.02242698,0.010138034,0.004304287,0.0125199715,0.024108319,0.013898243,0.012972652,0.016265206,0.015142038,0.013915899,0.031245168,0.035475932,0.05748941,0.05586897,0.050178897,0.035503607,0.026721453,0.013458396,0.039933935,0.045039337,0.031921856,0.022526013,0.022526013
2018-01-19,0.02125641,0.037323456,0.05127421,0.07195979,0.036202747,0.3128574,0.57979804,0.7372633,0.6471295,0.8191331,1.0798533,0.6722018,0.14653283,0.22439541,0.23811877,0.25971147,0.26178867,0.32414716,0.2841955,0.24678187,0.10678182,0.20068586,0.1129758,0.078432344,0.22745086,0.1626545,0.09279505,0.23476113,0.55354226,0.49977505,0.5334089,0.52196234,0.57508993,0.4348132,0.30812153,0.2739103,0.30667454,0.19104157,0.03331118,0.0626816,0.042738933,0.052109394,0.085921876,0.12042495,0.06127208,0.2643108,0.55420417,0.5551206,0.59855676,0.5475924,0.55126244,0.59600234,0.8847702,0.93246627,0.9078747,0.7943534,0.70314455,0.4943563,0.18321732,0.13291647,0.10163288,0.08961425,0.06799354,0.067388415,0.08825259,0.07891113,0.04147185,0.062269166,0.06905704,0.047305442,0.058572605,0.066265486,0.056455508,0.050502863,0.064272076,0.05712496,0.09162612,0.11535692,0.16721553,0.18385728,0.19357033,0.21010028,0.22145912,0.19046651,0.13771649,0.054340657,0.053388324,0.04222398,0.083957806,0.16495101,0.19944423,0.22403504,0.20183216,0.1572572,0.17887893,0.1798377,0.2097172,0.22561347,0.2472594,0.2524953,0.24600972,0.20911117,0.21331085,0.19847953,0.20392057,0.18738636,0.17730919,0.1538052,0.15747416,0.17763032,0.18997125,0.1682479,0.14760156,0.16235603,0.19055246,0.19363376,0.18588166,0.19127052,0.19002774,0.17241226,0.1684843,0.15224126,0.14294355,0.15357696,0.16915466,0.17904685,0.18369816,0.20012553,0.18241398,0.22016682,0.22961265,0.23555179,0.17595875,0.14655495,0.15138638,0.10518769,0.08385011,0.087432325,0.060231533,0.037820134,0.021750128,0.021400796,0.027642332,0.038791947,0.036387403,0.04990671,0.06879756,0.048949014,0.02271244,0.026044946,0.048828874,0.04031266,,0.05353223,0.0447735,0.0351806,0.04321246,0.065858215,0.071896896,0.0664041,0.043133903,0.077901006,0.0897132,0.08158948,0.06005095,0.05358996,0.049364403,0.04382937,0.03721725,0.031056302,0.03132847,0.035778962,0.04169122,0.05620173,0.05972722,0.03504752,0.028669614,0.021508781,0.022481095,0.024291785,0.024398925,0.01959833,0.008051723,0.0026169813,0.0017995139,0.012858008,0.014539403,0.011135587,0.015323424,0.021807298,0.030675288,0.019331325,0.011781452,0.0062000267,0.0034631416,0.008406283,0.017836569,0.017836569
2018-02-12,0.022896936,0.035478372,0.060920484,0.23480962,0.18386827,0.28444818,0.71433043,0.9138884,1.2194026,1.0449313,0.6422443,0.6081771,0.52942485,0.5349932,0.41235217,0.47871616,0.59675777,0.38355303,0.35894686,0.1354891,0.20660403,0.44001722,0.38432524,0.43152028,0.36565474,0.31891847,0.29322058,0.2967791,0.30456966,0.26765585,0.3036663,0.32954037,0.32344928,0.32669896,0.3331217,0.29342383,0.28768757,0.23174511,0.14741337,0.1609607,0.28382844,0.14492111,0.046322215,0.14982235,0.08132903,0.22875653,0.48323625,0.551837,0.6245034,0.6195774,0.6284779,0.70052445,0.7772613,0.80039597,0.79859984,0.7944199,0.78656584,0.47375768,0.25325987,0.25476214,0.21357433,0.18208502,0.15290794,0.12310413,0.189774,0.12290424,0.03860426,0.0626276,0.10986186,0.09042253,0.16014299,0.1567184,0.083103195,0.084762044,0.17090595,0.07281651,0.109977566,0.09956311,0.10605029,0.13496977,0.16293906,0.20591974,0.20056474,0.3191337,0.12262863,0.02725018,0.06493045,0.070415266,0.15311718,0.24649157,0.28906178,0.25541273,0.27014557,,0.28727213,,0.21636464,0.21700074,0.17313476,0.17894322,0.18833613,0.17482093,0.1701301,0.14472526,0.14944085,0.14569867,0.16162916,0.17957082,0.19724174,0.18053411,0.14373036,0.14514549,0.14155315,0.06752967,0.06272039,0.087527834,0.120037735,0.14302616,0.13908258,0.13941409,0.18855679,0.21610555,0.24036847,0.26435852,0.2445275,0.22021542,0.19945276,0.14182776,0.118936434,0.12623677,0.14368445,0.1527516,0.16854568,0.19972265,0.22383682,0.16028717,0.12868264,0.153425,0.08763305,0.056122072,0.05457039,0.07851373,0.10689758,0.12152287,0.071252346,0.07098294,0.09058099,0.18379726,0.2527437,0.15566193,0.14201984,0.09581584,0.10159643,0.110877365,0.10459061,0.085575245,0.0875329,0.06800977,0.06219897,0.054884057,0.03706667,0.04807933,0.056552548,0.06521638,0.08693058,0.10227144,0.09036541,0.033887275,0.043076307,0.06401667,0.09386062,,,,,0.09992157,0.08078412,0.05123127,0.032705273,0.016116804,0.025502486,0.027646339,0.024649754,0.022465255,0.04035424,0.047931865,0.05287316,0.06225418,0.06064402,0.052794807,0.053376112,0.049857225,0.0575497,0.09235618,0.041146092,0.05588634,0.077258155,0.077258155
