distance_km,onset_mean_doy,onset_p25_doy,onset_p75_doy,onset_min_doy,onset_max_doy,onset_nyears,onset_valid
13.0,120.0,120.0,120.0,120,120,1,True
13.1,135.5,127.75,143.25,120,151,2,True
13.2,151.0,151.0,151.0,151,151,1,True
13.3,144.0,135.5,156.0,120,161,3,True
13.4,147.5,143.25,158.75,120,161,4,True
13.5,152.0,149.0,154.5,147,158,3,True
13.6,148.0,143.0,154.5,135,158,3,True
13.7,141.0,134.25,143.75,132,158,4,True
13.8,144.0,137.0,148.5,135,158,3,True
13.9,141.0,134.25,143.75,132,158,4,True
14.0,138.0,130.75,140.75,127,158,4,True
14.1,136.75,131.25,139.0,129,151,4,True
14.2,139.33333333333334,133.5,143.0,132,151,3,True
14.3,140.33333333333334,132.75,147.5,129,158,6,True
14.4,136.8,132.0,137.0,129,151,5,True
14.5,136.8,132.0,137.0,129,151,5,True
14.6,143.0,139.0,147.0,135,151,2,True
14.7,143.0,139.0,147.0,135,151,2,True
14.8,137.0,136.0,138.0,135,139,2,True
14.9,137.0,136.0,138.0,135,139,2,True
15.0,141.0,133.5,144.5,129,161,4,True
15.1,141.0,133.5,144.5,129,161,4,True
15.2,134.33333333333334,132.0,137.0,129,139,3,True
15.3,134.33333333333334,132.0,137.0,129,139,3,True
15.4,134.33333333333334,132.0,137.0,129,139,3,True
15.5,134.8,129.0,135.0,125,151,5,True
15.6,134.8,129.0,135.0,125,151,5,True
15.7,132.4,129.0,135.0,125,139,5,True
15.8,132.4,129.0,135.0,125,139,5,True
15.9,132.4,125.0,134.0,123,151,5,True
16.0,132.4,125.0,134.0,123,151,5,True
16.1,136.0,127.25,141.75,123,151,6,True
16.2,136.0,127.25,141.75,123,151,6,True
16.3,140.0,129.25,153.25,123,161,6,True
16.4,138.0,127.5,151.0,123,161,6,True
16.5,138.0,127.5,151.0,123,161,6,True
16.6,132.0,124.0,129.75,122,161,6,True
16.7,126.0,123.5,128.5,122,130,6,True
16.8,126.0,123.5,128.5,122,130,6,True
16.9,126.0,123.5,128.5,122,130,6,True
17.0,127.8,125.0,130.0,123,134,5,True
17.1,122.0,122.25,126.5,106,129,6,True
17.2,126.0,122.25,126.5,106,153,6,True
17.3,126.0,122.25,126.5,106,153,6,True
17.4,123.42857142857143,114.5,130.5,96,153,7,True
17.5,124.0,123.5,128.5,106,134,6,True
17.6,124.0,123.5,128.5,106,134,6,True
17.7,120.0,114.5,128.0,96,134,7,True
17.8,121.71428571428571,115.5,128.0,106,134,7,True
17.9,114.85714285714286,107.0,126.0,86,129,7,True
18.0,121.71428571428571,115.5,128.0,106,134,7,True
18.1,122.0,122.25,126.5,106,129,6,True
18.2,123.42857142857143,122.5,128.0,106,132,7,True
18.3,128.0,123.5,128.5,122,142,6,True
18.4,116.57142857142857,111.5,124.0,96,127,7,True
18.5,109.71428571428571,101.0,122.5,79,125,7,True
18.6,116.0,112.5,121.0,101,127,6,True
18.7,108.0,94.25,124.5,75,130,6,True
18.8,112.0,94.25,129.75,75,139,6,True
18.9,114.0,98.0,135.0,75,139,6,True
19.0,101.14285714285714,84.5,115.0,67,137,7,True
19.1,108.0,99.5,122.5,67,137,7,True
19.2,106.28571428571429,95.0,122.5,67,137,7,True
19.3,106.28571428571429,95.0,122.5,67,137,7,True
19.4,106.28571428571429,97.5,122.5,67,129,7,True
19.5,111.42857142857143,103.0,122.5,82,139,7,True
19.6,108.0,86.75,122.75,81,139,6,True
19.7,98.0,81.25,116.75,79,123,6,True
19.8,104.0,84.25,119.75,79,137,6,True
19.9,118.28571428571429,105.5,130.0,81,158,7,True
20.0,113.14285714285714,101.0,130.0,69,139,7,True
20.1,106.28571428571429,98.5,122.5,69,125,7,True
20.2,114.0,106.5,122.75,94,125,6,True
20.3,116.0,108.25,122.75,103,125,6,True
20.4,104.0,85.5,121.0,77,123,6,True
20.5,114.0,106.5,122.75,94,125,6,True
20.6,108.0,99.75,122.75,67,125,6,True
20.7,112.0,95.25,132.0,79,146,6,True
20.8,104.0,95.25,115.25,79,125,6,True
20.9,101.2,99.0,110.0,79,117,5,True
21.0,120.4,117.0,125.0,111,127,5,True
21.1,124.0,122.75,128.5,111,130,6,True
21.2,114.0,107.25,128.0,79,134,6,True
21.3,109.71428571428571,101.0,127.0,67,134,7,True
21.4,107.66666666666667,97.5,124.5,67,129,6,True
21.5,107.66666666666667,97.5,124.5,67,129,6,True
21.6,99.42857142857143,80.5,118.5,63,134,7,True
21.7,90.0,70.5,99.25,63,134,6,True
