s_km,x,y,elev_m,thickness_m,vel_mean_md
0.0,679803.5369179414,3943852.24247099,6901.0596,34.746662,0.09785356
0.1,679736.6404447794,3943777.9130563647,6892.7383,36.315815,0.09642773
0.2,679669.7439716178,3943703.5836417396,6821.6025,30.154196,0.104260765
0.3,679602.8474984551,3943629.2542271153,6730.625,39.801216,0.111867964
0.4,679535.9510252927,3943554.9248124906,6607.5933,36.740086,0.12533994
0.5,679469.0545521302,3943480.5953978663,6597.4487,44.82834,0.13392974
0.6,679402.1580789677,3943406.2659832416,6548.053,48.80092,0.15206552
0.7,679335.2616058058,3943331.936568617,6525.2207,55.309067,0.16384193
0.8,679264.973196894,3943260.870952736,6465.9814,51.160595,0.17584662
0.9,679192.5710823527,3943191.943473529,6403.992,47.059685,0.19170047
1.0,679115.7489543924,3943127.9250335633,6301.254,40.270893,0.1888961
1.1,679035.3513094014,3943068.6015411327,6193.708,43.197765,0.18365407
1.2,678951.6144581594,3943014.1306132823,6127.5977,45.142296,0.18079135
1.3,678864.1198630225,3942965.729195267,6020.4297,57.06762,0.18014298
1.4,678771.812170715,3942927.267656805,5988.951,82.35398,0.18913433
1.5,678676.2798279783,3942898.133098147,5944.5728,92.96518,0.20244838
1.6,678578.2292577001,3942879.560547535,5929.881,114.35988,0.20838259
1.7,678478.7103708973,3942872.599266445,5918.6284,129.87889,0.1996801
1.8,678378.7451964483,3942870.9965343843,5905.167,132.73148,0.20995738
1.9,678278.9312534243,3942865.2877409523,5899.599,140.06844,0.24310705
2.0,678179.4930995187,3942854.9399901116,5893.7515,147.45384,0.32782364
2.1,678080.7417034273,3942839.37600036,5879.6484,154.53766,0.395891
2.2,677983.0940812242,3942817.990331543,5871.5894,150.47414,0.46518758
2.3,677887.0909159519,3942790.1768938117,5850.212,154.369,0.49549645
2.4,677793.4073800676,3942755.3695854754,5840.2534,156.75822,0.47709948
2.5,677702.8507342684,3942713.095616654,5823.312,156.50124,0.42120552
2.6,677610.4271990962,3942675.0983862625,5823.6064,147.12622,0.42512053
2.7,677514.9339309263,3942645.522035568,5814.5312,146.62347,0.4251371
2.8,677417.5778582904,3942622.7628629087,5804.2817,133.38028,0.39194053
2.9,677319.1055669094,3942605.4738552882,5789.549,133.98442,0.39314514
3.0,677219.9673413768,3942592.573417313,5801.258,134.18182,0.30803436
3.1,677120.4303348785,3942583.2115736604,5799.5215,109.74779,0.28387022
3.2,677020.6510144501,3942576.7256991314,5788.1685,109.92017,0.2677706
3.3,676920.7065237521,3942573.394216109,5783.201,110.01441,0.27369064
3.4,676820.7197692349,3942572.599266446,5783.95,107.79798,0.28534123
3.5,676720.8271136909,3942574.9657137333,5783.219,105.843575,0.28015888
3.6,676621.2377930441,3942584.0192883364,5751.976,103.65075,0.2899664
3.7,676522.435178491,3942598.968005626,5749.622,115.93585,0.30801743
3.8,676424.1030355918,3942617.0219802833,5706.0664,120.31389,0.35643476
3.9,676327.2537423321,3942641.9260842646,5686.552,143.37308,0.4176683
4.0,676231.1884251157,3942669.489136024,5674.112,160.72308,0.45900536
4.1,676136.3200953103,3942701.1119126254,5669.086,194.44798,0.5159262
4.2,676042.805654523,3942736.404285092,5663.0625,205.97704,0.5642457
4.3,675950.1317277009,3942773.974795966,5657.9453,230.74072,0.62070125
4.4,675859.1725405707,3942815.4502895786,5654.8687,242.43008,0.61711544
4.5,675768.7987566813,3942858.258924052,5651.0337,256.9144,0.63791376
4.6,675680.2270091547,3942904.6313566663,5646.911,262.49857,0.635908
4.7,675592.1798991625,3942952.0413389695,5641.4424,256.8047,0.610081
4.8,675505.7371449317,3943002.2717997967,5633.342,254.97054,0.5605908
4.9,675419.9878523606,3943053.7213753397,5625.355,252.25708,0.48011434
