distance_km,peak_mean_doy,peak_p25_doy,peak_p75_doy,peak_nyears,peak_valid
0.0,188.57142857142858,161.0,197.0,7,True
0.1,216.0,177.5,260.5,7,True
0.2,231.42857142857142,208.0,270.0,7,True
0.3,193.71428571428572,133.5,257.5,7,True
0.4,171.42857142857142,143.0,190.5,7,True
0.5,169.71428571428572,145.5,188.5,7,True
0.6,147.42857142857142,128.5,172.5,7,True
0.7,231.42857142857142,194.5,276.5,7,True
0.8,161.14285714285714,114.5,183.5,7,True
0.9,216.0,170.0,281.0,7,True
1.0,164.57142857142858,136.0,203.0,7,True
1.1,144.0,81.5,209.0,7,True
1.2,168.0,135.5,205.0,7,True
1.3,197.14285714285714,158.0,262.0,7,True
1.4,198.85714285714286,162.0,231.5,7,True
1.5,176.57142857142858,147.5,198.5,7,True
1.6,176.57142857142858,118.5,221.0,7,True
1.7,198.85714285714286,164.0,246.0,7,True
1.8,156.0,76.0,219.5,7,True
1.9,174.85714285714286,97.5,238.5,7,True
2.0,156.0,113.0,195.5,7,True
2.1,154.28571428571428,129.5,160.5,7,True
2.2,138.85714285714286,129.5,152.5,7,True
2.3,183.42857142857142,149.5,211.5,7,True
2.4,180.0,163.0,211.5,7,True
2.5,145.71428571428572,134.0,166.0,7,True
2.6,174.85714285714286,153.5,195.5,7,True
2.7,197.14285714285714,186.0,206.5,7,True
2.8,162.85714285714286,97.5,206.5,7,True
2.9,185.14285714285714,170.5,212.0,7,True
3.0,154.28571428571428,110.5,186.0,7,True
3.1,192.0,173.0,217.0,7,True
3.2,180.0,178.0,206.0,7,True
3.3,173.14285714285714,142.0,218.0,7,True
3.4,169.71428571428572,154.5,199.0,7,True
3.5,169.71428571428572,154.5,199.0,7,True
3.6,169.71428571428572,134.5,193.0,7,True
3.7,197.14285714285714,157.5,253.5,7,True
3.8,193.71428571428572,150.0,253.5,7,True
3.9,197.14285714285714,162.0,253.5,7,True
4.0,169.71428571428572,114.5,217.0,7,True
4.1,197.14285714285714,159.5,230.0,7,True
4.2,209.14285714285714,165.5,253.5,7,True
4.3,192.0,163.5,215.0,7,True
4.4,152.57142857142858,135.5,177.5,7,True
4.5,157.71428571428572,139.5,194.5,7,True
4.6,195.42857142857142,169.0,221.0,7,True
4.7,216.0,197.0,228.0,7,True
4.8,195.42857142857142,166.0,228.0,7,True
4.9,183.42857142857142,118.5,244.0,7,True
5.0,200.57142857142858,168.0,247.5,7,True
5.1,174.85714285714286,134.5,213.5,7,True
5.2,195.42857142857142,146.5,233.0,7,True
5.3,164.57142857142858,134.5,198.0,7,True
5.4,200.57142857142858,141.5,249.5,7,True
5.5,183.42857142857142,141.5,227.5,7,True
5.6,185.14285714285714,156.0,217.0,7,True
