distance_km,onset_mean_doy,onset_p25_doy,onset_p75_doy,onset_min_doy,onset_max_doy,onset_nyears,onset_valid
0.0,102.0,70.5,125.0,63,161,6,True
0.1,90.2,67.0,110.0,63,130,5,True
0.2,73.4,67.0,81.0,63,82,5,True
0.3,78.2,75.0,81.0,74,82,5,True
0.4,90.0,81.75,92.75,81,110,4,True
0.5,107.16666666666667,79.5,126.5,75,166,6,True
0.6,109.71428571428571,81.5,129.5,75,146,7,True
0.7,99.8,81.0,127.0,63,146,5,True
0.8,76.75,71.25,81.0,63,93,4,True
0.9,76.75,71.25,81.0,63,93,4,True
1.0,100.66666666666667,68.5,119.5,63,165,3,True
1.1,68.5,62.75,70.75,62,82,4,True
1.2,68.5,62.75,70.75,62,82,4,True
1.3,71.5,66.0,76.0,63,82,4,True
1.4,70.5,68.75,72.25,67,74,2,True
1.5,101.0,84.0,118.0,67,135,2,True
1.6,93.0,72.0,106.0,67,135,3,True
1.7,72.0,68.5,75.5,65,79,2,True
1.8,65.0,64.0,66.0,63,67,3,True
1.9,82.0,64.0,91.5,63,118,3,True
2.0,67.33333333333333,66.0,69.5,63,70,3,True
2.1,87.0,67.5,97.0,63,130,4,True
2.2,101.5,78.75,129.25,63,130,4,True
2.3,104.2,84.0,117.0,67,147,5,True
2.4,118.6,106.0,144.0,67,147,5,True
2.5,128.2,127.0,135.0,106,144,5,True
2.6,92.5,85.75,99.25,79,106,2,True
2.7,124.66666666666667,110.5,152.0,70,153,3,True
2.8,127.25,110.25,151.5,87,153,4,True
2.9,101.0,82.0,120.0,63,139,2,True
3.0,70.0,66.5,73.5,63,77,2,True
3.1,86.0,71.75,102.25,62,106,4,True
3.2,86.0,71.75,102.25,62,106,4,True
3.3,94.0,88.0,103.5,75,106,3,True
3.4,84.5,79.75,89.25,75,94,2,True
3.5,84.5,79.75,89.25,75,94,2,True
3.6,90.0,78.5,101.5,67,113,2,True
3.7,80.0,73.5,86.5,67,93,2,True
3.8,104.0,85.5,122.5,67,141,2,True
3.9,104.0,85.5,122.5,67,141,2,True
4.0,115.0,102.0,139.0,67,141,3,True
4.1,108.66666666666667,92.5,133.0,60,141,3,True
4.2,101.2,86.0,125.0,60,130,5,True
4.3,103.33333333333333,84.5,123.5,63,141,3,True
4.4,84.5,73.75,95.25,63,106,2,True
4.5,67.33333333333333,65.0,69.5,63,72,3,True
4.6,88.75,62.25,91.5,60,165,4,True
4.7,92.5,77.75,107.25,63,122,2,True
4.8,73.0,63.0,67.0,60,110,5,True
4.9,117.33333333333333,100.5,146.0,60,151,3,True
5.0,112.5,88.5,143.5,60,151,4,True
5.1,125.25,114.75,134.0,108,146,4,True
5.2,132.0,125.0,144.0,108,146,3,True
5.3,141.5,135.75,147.25,130,153,2,True
5.4,127.0,107.5,159.5,62,166,3,True
5.5,132.0,130.25,155.25,62,159,4,True
5.6,88.0,76.25,103.75,62,106,4,True
5.7,86.33333333333333,78.0,98.5,62,103,3,True
5.8,134.0,124.5,140.0,122,153,3,True
5.9,115.0,96.0,137.5,70,153,3,True
6.0,106.5,93.75,119.25,81,132,2,True
6.1,69.0,69.0,69.0,69,69,1,True
6.2,80.66666666666667,67.0,88.5,65,108,3,True
6.3,88.5,78.75,98.25,69,108,2,True
6.4,94.5,81.75,107.25,69,120,2,True
6.5,101.2,77.0,120.0,62,142,5,True
6.6,76.66666666666667,62.5,85.0,60,105,3,True
6.7,113.25,70.25,154.5,65,165,4,True
6.8,77.0,77.0,77.0,77,77,1,True
6.9,107.0,78.0,127.0,67,165,3,True
7.0,132.66666666666666,116.5,156.0,86,165,3,True
7.1,132.0,132.0,132.0,132,132,1,True
7.2,83.5,71.25,90.75,60,117,4,True
7.3,68.5,64.25,72.75,60,77,2,True
7.4,65.0,62.5,67.5,60,70,2,True
7.5,101.25,93.75,108.5,93,110,4,True
7.6,107.0,90.0,125.5,70,141,3,True
7.7,68.5,67.75,69.25,67,70,2,True
7.8,100.5,81.25,119.75,62,139,2,True
7.9,97.66666666666667,91.5,109.0,75,110,3,True
8.0,90.75,62.25,115.0,60,130,4,True
8.1,118.25,104.25,131.5,99,139,4,True
8.2,119.33333333333333,102.5,129.5,99,153,3,True
8.3,102.0,98.25,117.25,63,118,4,True
8.4,102.0,80.25,111.75,63,165,4,True
8.5,88.4,63.0,94.0,60,151,5,True
8.6,95.16666666666667,71.0,122.5,60,135,6,True
8.7,120.66666666666667,101.5,144.0,74,159,3,True
8.8,122.25,109.5,132.25,108,142,4,True
8.9,113.25,85.5,141.25,84,142,4,True
9.0,120.0,98.0,141.0,84,142,5,True
9.1,76.5,72.75,80.25,69,84,2,True
9.2,83.75,68.0,99.25,65,103,4,True
9.3,73.33333333333333,68.0,76.5,67,84,3,True
9.4,81.5,75.75,87.25,70,93,2,True
9.5,119.0,103.0,132.0,93,151,3,True
9.6,100.75,90.75,115.5,69,123,4,True
9.7,107.0,91.0,126.0,69,139,3,True
9.8,104.0,91.5,124.5,63,129,3,True
9.9,94.5,81.75,107.25,69,120,2,True
10.0,103.0,92.0,114.0,81,125,2,True
10.1,117.5,101.75,133.25,86,149,2,True
10.2,100.5,87.25,113.75,74,127,2,True
10.3,98.33333333333333,84.0,110.5,74,127,3,True
10.4,112.5,108.75,116.25,105,120,2,True
10.5,106.75,100.5,121.75,69,127,4,True
10.6,84.0,72.0,91.5,69,108,3,True
10.7,64.5,62.25,66.75,60,69,2,True
10.8,87.66666666666667,64.5,101.5,60,134,3,True
10.9,68.25,66.75,71.0,60,74,4,True
11.0,107.0,93.5,130.5,60,134,3,True
11.1,123.75,115.5,146.25,60,159,4,True
11.2,165.0,165.0,165.0,165,165,1,True
11.3,116.0,91.5,140.5,67,165,2,True
11.4,138.0,124.5,151.5,111,165,2,True
11.5,93.0,93.0,93.0,93,93,1,True
11.6,69.0,69.0,69.0,69,69,1,True
11.7,68.5,62.25,72.25,60,82,4,True
11.8,80.5,66.75,89.25,60,111,4,True
11.9,98.4,69.0,120.0,63,134,5,True
12.0,73.16666666666667,64.0,78.75,60,98,6,True
12.1,81.5,66.5,85.5,65,120,4,True
12.2,96.0,79.0,104.0,65,147,7,True
12.3,117.16666666666667,108.25,125.25,74,159,6,True
12.4,85.66666666666667,73.0,98.5,60,111,3,True
12.5,123.66666666666667,109.0,137.5,96,153,3,True
