s_km,x,y,elev_m,thickness_m,vel_mean_md
0.0,659235.2244203538,3948032.0082588466,7325.501,75.29665,0.11974272
0.1,659235.224420354,3947932.0082588466,7298.2866,77.41173,0.111011714
0.2,659235.2244203541,3947832.0082588466,7284.3403,69.85824,0.11003993
0.3,659235.2244203539,3947732.0082588466,7278.7554,45.74398,0.124608964
0.4,659235.2244203537,3947632.0082588466,7278.714,30.346472,0.15679684
0.5,659235.2244203538,3947532.0082588466,7256.6343,35.309616,0.17290428
0.6,659235.2244203538,3947432.0082588466,7143.125,42.703815,0.17281558
0.7,659235.2244203534,3947332.0082588466,7075.17,46.198162,0.16811608
0.8,659235.2244203532,3947232.0082588466,6991.275,50.117474,0.16493611
0.9,659235.2244203531,3947132.0082588466,6909.3535,54.054096,0.16817231
1.0,659235.2244203532,3947032.0082588466,6836.5396,58.291534,0.17554788
1.1,659235.2244203534,3946932.0082588466,6755.2275,61.23047,0.18561201
1.2,659234.8977521417,3946832.009254777,6681.6616,63.628998,0.1891735
1.3,659234.2880073792,3946732.0111137377,6628.7915,66.579994,0.18226041
1.4,659233.6782626165,3946632.0129726985,6567.181,69.829,0.17550993
1.5,659232.3103865508,3946532.022407721,6506.426,73.52816,0.1780285
1.6,659230.921631602,3946432.0320513872,6444.5405,80.01575,0.20617771
1.7,659228.7882840098,3946332.055872629,6411.654,84.626884,0.24333626
1.8,659226.369636918,3946232.0851261765,6398.5527,85.98717,0.273408
1.9,659222.8327498982,3946132.1494096527,6358.0786,85.72623,0.26924363
2.0,659218.6563707547,3946032.2396082245,6328.157,82.82714,0.23549105
2.1,659212.7145067552,3945932.4162930506,6302.921,81.361824,0.22905071
2.2,659203.9099944496,3945832.8122985284,6280.151,79.46024,0.23958685
2.3,659186.9410162682,3945734.4826292424,6251.207,76.98832,0.24354073
2.4,659146.5536908485,3945643.2300581327,6198.096,67.48526,0.23740166
2.5,659092.3449391687,3945559.301567839,6186.685,66.94952,0.21795028
2.6,659030.0903624902,3945481.1012362717,6150.9175,61.185936,0.20769738
2.7,658962.8328686336,3945407.121182763,6125.4277,64.32396,0.21059935
2.8,658889.7187658931,3945339.2234118967,6075.157,61.56696,0.21781771
2.9,658805.4460241058,3945285.817352637,6041.2803,52.370785,0.21266824
3.0,658713.9435005622,3945245.820473582,6011.1997,49.05015,0.2084737
3.1,658618.1459351188,3945217.310417145,5899.836,39.66255,0.1992977
3.2,658520.0031629538,3945198.160985227,5822.6313,35.774208,0.19707552
3.3,658420.6927785774,3945186.446765996,5791.3345,35.23128,0.19531251
3.4,658320.8784172643,3945180.5844089002,5681.303,37.307076,0.18947887
3.5,658220.9122187376,3945179.3328414992,5615.5947,41.797592,0.185462
3.6,658120.9321964525,3945177.8941686125,5586.4463,48.334843,0.18486317
3.7,658021.0320860663,3945173.7583206063,5537.5527,54.325623,0.17745826
3.8,657921.3730976104,3945165.7951997784,5513.129,63.129517,0.17194624
3.9,657822.3464358631,3945152.186510751,5490.356,75.34021,0.17229778
4.0,657725.2854462091,3945128.730726195,5444.6655,81.06579,0.17937902
4.1,657637.9656975333,3945082.074118678,5448.8257,85.90808,0.19458665
4.2,657556.4213972745,3945025.311632267,5432.245,77.84545,0.19843777
4.3,657461.2789921565,3944995.262758623,5375.1377,87.62262,0.20170774
4.4,657362.2914022638,3944981.8094351157,5355.8247,101.78289,0.2366691
4.5,657262.3582884044,3944979.3328414983,5332.976,114.79211,0.28223136
4.6,657166.361094368,3944953.499650421,5328.1294,124.220604,0.28407753
4.7,657077.9306044215,3944907.27618908,5323.2207,137.03369,0.30164987
4.8,656995.935153082,3944850.2484172145,5304.1094,135.8328,0.36829585
4.9,656918.8146063711,3944786.6863453486,5296.3027,139.41933,0.36957276
5.0,656845.2452352785,3944718.9636818897,5295.179,125.48177,0.39185798
5.1,656775.6306516709,3944647.173642545,5282.039,114.716934,0.3780992
5.2,656708.0652388389,3944573.4871506663,5260.288,108.34382,0.33838248
5.3,656641.8708855317,3944498.53178001,5235.4062,94.031425,0.31012806
5.4,656578.5299134573,3944421.150666404,5202.459,95.96935,0.28337407
5.5,656515.5224728511,3944343.5010034004,5191.6836,109.686646,0.28179777
5.6,656453.6536130706,3944264.937371932,5149.179,109.686646,0.28476587
5.7,656392.9553319408,3944185.474056948,5128.54,149.0148,0.31608096
5.8,656333.5017159727,3944105.0772174913,5108.6094,211.26903,0.38875324
5.9,656275.9840407738,3944023.274301653,5095.881,241.60693,0.48020747
6.0,656221.9002258199,3943939.161872225,5084.306,284.63965,0.5304574
6.1,656173.4337807287,3943851.7425312223,5082.335,303.358,0.52314717
6.2,656138.1436939976,3943758.462481123,5079.361,305.9891,0.534781
6.3,656147.756625524,3943660.5023285723,5077.2744,288.78726,0.5543059
6.4,656191.1300817928,3943570.5891288607,5076.6167,292.92175,0.5330727
6.5,656248.2881195679,3943488.6000325223,5073.682,279.53217,0.4936967
6.6,656311.510253243,3943411.166036462,5074.702,272.6618,0.5571511
6.7,656378.7446585776,3943337.1683005444,5069.64,274.6027,0.650291
6.8,656448.7658044884,3943265.791457365,5060.588,274.6027,0.65075386
6.9,656516.8411448704,3943192.5862652957,5047.582,257.05212,0.6346095
7.0,656580.5207920959,3943115.5374245616,5031.831,253.50302,0.6399136
7.1,656638.8115569196,3943034.34246104,5012.922,247.25774,0.61590683
7.2,656690.5300409965,3942948.808920398,5005.375,255.7262,0.5374205
7.3,656733.612146094,3942858.632239525,4993.663,256.06134,0.47758278
7.4,656766.1536203814,3942764.1711798566,4980.1084,267.7149,0.4322332
7.5,656787.3515732732,3942666.5699239806,4975.157,275.14807,0.43245992
7.6,656808.2101417837,3942568.804238895,4962.326,281.7222,0.459587
7.7,656837.1646203065,3942473.119335751,4959.447,288.83633,0.45533973
