distance_km,peak_mean_doy,peak_p25_doy,peak_p75_doy,peak_nyears,peak_valid
0.0,214.28571428571428,167.0,267.5,7,True
0.1,240.0,217.0,264.5,7,True
0.2,221.14285714285714,191.0,256.0,7,True
0.3,156.0,112.5,204.0,7,True
0.4,186.85714285714286,157.5,212.0,7,True
0.5,214.28571428571428,174.0,273.5,7,True
0.6,138.85714285714286,79.0,176.5,7,True
0.7,181.71428571428572,125.0,239.5,7,True
0.8,135.42857142857142,83.5,185.0,7,True
0.9,150.85714285714286,85.0,214.0,7,True
1.0,174.85714285714286,108.0,245.0,7,True
1.1,169.71428571428572,141.5,192.5,7,True
1.2,173.14285714285714,91.0,252.0,7,True
1.3,200.57142857142858,174.0,253.0,7,True
1.4,210.85714285714286,190.0,269.5,7,True
1.5,202.28571428571428,112.0,280.5,7,True
1.6,195.42857142857142,160.0,232.5,7,True
1.7,169.71428571428572,140.5,208.5,7,True
1.8,173.14285714285714,140.5,212.0,7,True
1.9,195.42857142857142,183.5,205.5,7,True
2.0,154.28571428571428,86.5,194.5,7,True
2.1,180.0,138.5,225.5,7,True
2.2,174.85714285714286,107.5,243.5,7,True
2.3,142.28571428571428,85.0,173.0,7,True
2.4,173.14285714285714,130.5,222.0,7,True
2.5,152.57142857142858,116.5,178.5,7,True
2.6,181.71428571428572,143.5,221.0,7,True
2.7,209.14285714285714,179.0,263.5,7,True
2.8,176.57142857142858,126.5,225.5,7,True
2.9,108.0,76.0,128.5,7,True
3.0,132.0,86.5,152.0,7,True
3.1,152.57142857142858,86.5,206.0,7,True
3.2,169.71428571428572,117.5,210.5,7,True
3.3,157.71428571428572,117.5,189.5,7,True
3.4,147.42857142857142,107.0,167.5,7,True
3.5,138.85714285714286,98.5,164.0,7,True
3.6,135.42857142857142,88.5,174.5,7,True
3.7,166.28571428571428,104.5,239.0,7,True
3.8,161.14285714285714,97.0,239.0,7,True
3.9,159.42857142857142,83.5,251.0,7,True
4.0,159.42857142857142,83.5,257.0,7,True
4.1,125.14285714285714,74.0,163.5,7,True
4.2,161.14285714285714,95.5,220.0,7,True
4.3,149.14285714285714,97.5,186.0,7,True
4.4,159.42857142857142,111.5,201.5,7,True
4.5,137.14285714285714,112.0,136.5,7,True
4.6,149.14285714285714,93.5,197.0,7,True
4.7,174.85714285714286,108.0,255.5,7,True
4.8,126.85714285714286,98.5,137.5,7,True
4.9,142.28571428571428,107.0,147.5,7,True
5.0,176.57142857142858,110.5,244.5,7,True
5.1,157.71428571428572,105.5,204.5,7,True
5.2,195.42857142857142,126.0,284.0,7,True
5.3,195.42857142857142,84.0,282.0,7,True
5.4,132.0,66.0,184.0,7,True
5.5,149.14285714285714,84.0,203.0,7,True
5.6,111.42857142857143,97.0,125.0,7,True
5.7,106.28571428571429,80.0,128.5,7,True
5.8,135.42857142857142,80.5,175.0,7,True
5.9,128.57142857142858,87.5,164.5,7,True
6.0,140.57142857142858,103.5,168.0,7,True
6.1,159.42857142857142,93.5,215.0,7,True
6.2,162.85714285714286,124.5,197.0,7,True
6.3,150.85714285714286,96.0,208.5,7,True
6.4,210.85714285714286,194.5,251.5,7,True
6.5,176.57142857142858,141.5,206.5,7,True
6.6,144.0,97.5,192.0,7,True
6.7,137.14285714285714,105.5,150.5,7,True
6.8,210.85714285714286,145.5,262.5,7,True
6.9,180.0,140.5,208.0,7,True
7.0,183.42857142857142,140.5,218.5,7,True
7.1,188.57142857142858,151.0,241.0,7,True
7.2,176.57142857142858,135.5,212.5,7,True
7.3,176.57142857142858,135.5,212.5,7,True
7.4,186.85714285714286,124.0,237.5,7,True
7.5,181.71428571428572,122.5,230.5,7,True
7.6,180.0,152.5,224.5,7,True
7.7,174.85714285714286,118.5,234.0,7,True
7.8,147.42857142857142,103.0,194.5,7,True
7.9,152.57142857142858,114.0,184.5,7,True
8.0,180.0,142.0,224.0,7,True
8.1,162.85714285714286,112.5,196.0,7,True
8.2,154.28571428571428,106.5,178.5,7,True
8.3,164.57142857142858,130.5,169.5,7,True
8.4,145.71428571428572,105.5,172.5,7,True
8.5,173.14285714285714,118.5,218.5,7,True
8.6,156.0,112.0,202.5,7,True
8.7,192.0,157.0,225.5,7,True
8.8,180.0,124.0,233.0,7,True
8.9,154.28571428571428,99.5,198.5,7,True
9.0,168.0,115.0,227.0,7,True
9.1,152.57142857142858,103.0,198.5,7,True
9.2,214.28571428571428,180.0,272.5,7,True
9.3,204.0,154.5,271.0,7,True
9.4,156.0,81.5,237.5,7,True
9.5,200.57142857142858,173.0,229.5,7,True
9.6,197.14285714285714,158.0,247.5,7,True
9.7,200.57142857142858,194.5,225.5,7,True
9.8,178.28571428571428,143.0,193.5,7,True
9.9,159.42857142857142,134.5,181.5,7,True
10.0,156.0,118.5,166.0,7,True
10.1,161.14285714285714,128.5,193.5,7,True
10.2,166.28571428571428,120.0,206.0,7,True
10.3,197.14285714285714,132.0,246.5,7,True
10.4,224.57142857142858,193.0,264.0,7,True
10.5,181.71428571428572,126.0,222.0,7,True
10.6,192.0,126.0,254.5,7,True
10.7,152.57142857142858,117.5,183.5,7,True
10.8,193.71428571428572,130.5,249.5,7,True
10.9,188.57142857142858,156.0,203.0,7,True
11.0,217.71428571428572,188.5,248.5,7,True
11.1,164.57142857142858,116.5,203.0,7,True
11.2,144.0,97.0,191.0,7,True
11.3,159.42857142857142,125.5,191.0,7,True
11.4,133.71428571428572,112.5,156.0,7,True
11.5,144.0,113.5,175.5,7,True
11.6,137.14285714285714,109.0,144.0,7,True
11.7,130.28571428571428,109.0,144.0,7,True
11.8,130.28571428571428,102.0,144.0,7,True
11.9,125.14285714285714,101.5,144.0,7,True
12.0,120.0,107.0,128.0,7,True
12.1,126.85714285714286,101.0,137.0,7,True
12.2,109.71428571428571,96.0,124.0,7,True
12.3,152.57142857142858,103.0,186.5,7,True
12.4,135.42857142857142,101.0,131.0,7,True
12.5,123.42857142857143,97.5,137.0,7,True
12.6,173.14285714285714,131.0,205.0,7,True
12.7,169.71428571428572,132.0,211.0,7,True
12.8,168.0,131.0,211.0,7,True
12.9,149.14285714285714,128.0,170.5,7,True
13.0,137.14285714285714,124.5,142.0,7,True
13.1,152.57142857142858,131.5,169.5,7,True
13.2,137.14285714285714,101.0,142.0,7,True
13.3,113.14285714285714,105.5,124.0,7,True
13.4,137.14285714285714,104.0,124.0,7,True
13.5,150.85714285714286,111.5,177.5,7,True
13.6,138.85714285714286,110.5,124.0,7,True
13.7,142.28571428571428,112.5,151.5,7,True
13.8,156.0,85.5,230.5,7,True
13.9,154.28571428571428,124.0,156.0,7,True
14.0,147.42857142857142,110.5,156.0,7,True
14.1,173.14285714285714,109.5,239.5,7,True
14.2,144.0,116.5,168.0,7,True
14.3,173.14285714285714,116.5,228.0,7,True
14.4,152.57142857142858,123.5,170.5,7,True
14.5,169.71428571428572,122.5,216.0,7,True
14.6,192.0,164.0,218.5,7,True
14.7,204.0,183.5,243.5,7,True
14.8,222.85714285714286,197.0,269.5,7,True
14.9,174.85714285714286,117.5,225.5,7,True
15.0,161.14285714285714,129.5,165.5,7,True
15.1,150.85714285714286,143.0,159.5,7,True
15.2,147.42857142857142,138.0,168.0,7,True
15.3,137.14285714285714,134.0,154.0,7,True
15.4,181.71428571428572,138.5,209.5,7,True
15.5,157.71428571428572,128.5,173.5,7,True
15.6,137.14285714285714,128.5,158.0,7,True
15.7,157.71428571428572,126.0,155.0,7,True
15.8,142.28571428571428,106.0,149.0,7,True
15.9,150.85714285714286,130.5,168.5,7,True
16.0,133.71428571428572,127.0,158.5,7,True
16.1,157.71428571428572,106.0,194.5,7,True
16.2,145.71428571428572,106.5,155.0,7,True
16.3,159.42857142857142,128.5,174.0,7,True
16.4,173.14285714285714,117.5,225.5,7,True
16.5,162.85714285714286,127.5,176.5,7,True
16.6,166.28571428571428,150.0,194.5,7,True
16.7,161.14285714285714,137.0,189.5,7,True
16.8,152.57142857142858,115.0,185.0,7,True
16.9,120.0,94.5,129.5,7,True
17.0,145.71428571428572,130.0,168.0,7,True
17.1,159.42857142857142,146.5,187.5,7,True
17.2,154.28571428571428,142.5,182.5,7,True
17.3,157.71428571428572,148.0,175.0,7,True
17.4,168.0,154.5,167.0,7,True
17.5,152.57142857142858,138.0,176.5,7,True
17.6,156.0,156.0,170.5,7,True
17.7,161.14285714285714,149.5,169.5,7,True
17.8,154.28571428571428,142.5,169.5,7,True
17.9,174.85714285714286,153.5,197.0,7,True
18.0,147.42857142857142,126.0,169.5,7,True
18.1,162.85714285714286,140.5,183.5,7,True
18.2,145.71428571428572,120.0,169.5,7,True
18.3,140.57142857142858,120.0,160.5,7,True
18.4,140.57142857142858,129.5,156.0,7,True
18.5,135.42857142857142,115.0,153.5,7,True
18.6,178.28571428571428,149.0,183.5,7,True
18.7,168.0,144.0,168.0,7,True
18.8,130.28571428571428,113.0,150.0,7,True
18.9,144.0,89.0,172.0,7,True
19.0,140.57142857142858,121.0,163.5,7,True
19.1,125.14285714285714,97.5,155.5,7,True
19.2,135.42857142857142,110.5,161.5,7,True
19.3,120.0,91.0,145.0,7,True
19.4,125.14285714285714,104.5,142.0,7,True
19.5,135.42857142857142,116.5,152.0,7,True
19.6,147.42857142857142,139.5,155.5,7,True
19.7,142.28571428571428,130.0,152.0,7,True
19.8,154.28571428571428,139.5,169.5,7,True
19.9,144.0,129.5,163.0,7,True
20.0,138.85714285714286,135.5,159.5,7,True
20.1,132.0,113.0,158.5,7,True
20.2,174.85714285714286,134.5,212.0,7,True
20.3,133.71428571428572,122.5,148.0,7,True
