distance_km,onset_mean_doy,onset_p25_doy,onset_p75_doy,onset_min_doy,onset_max_doy,onset_nyears,onset_valid
0.0,95.6,86.0,106.0,79,108,5,True
0.1,107.6,99.0,108.0,79,146,5,True
0.2,126.33333333333333,106.5,150.0,79,166,3,True
0.3,92.25,75.0,97.25,63,146,4,True
0.4,102.5,76.5,132.5,63,134,4,True
0.5,102.5,79.25,125.25,74,132,4,True
0.6,71.5,66.75,76.25,62,81,2,True
0.7,100.75,97.5,103.25,93,110,4,True
0.8,72.0,72.0,72.0,72,72,1,True
0.9,83.5,70.5,83.75,69,127,6,True
1.0,90.5,75.75,96.25,72,127,4,True
1.1,90.5,72.75,105.25,60,127,4,True
1.2,84.5,64.75,92.75,60,139,6,True
1.3,86.4,63.0,93.0,60,139,5,True
1.4,78.6,63.0,93.0,60,110,5,True
1.5,117.0,101.0,145.5,60,149,3,True
1.6,118.0,102.5,133.5,87,149,2,True
1.7,93.0,65.0,108.0,63,149,3,True
1.8,94.2,69.0,96.0,63,149,5,True
1.9,103.75,74.5,132.75,67,141,4,True
2.0,73.75,69.25,78.0,67,81,4,True
2.1,76.0,73.5,79.0,70,81,3,True
2.2,95.0,87.5,102.0,81,110,3,True
2.3,104.25,101.25,112.0,81,118,4,True
2.4,102.5,98.0,112.0,77,118,4,True
2.5,102.5,86.0,118.0,65,142,4,True
2.6,107.5,106.25,108.75,105,110,2,True
2.7,141.0,141.0,141.0,141,141,1,True
2.8,122.0,100.5,143.5,79,165,2,True
2.9,74.33333333333333,70.5,80.5,62,82,3,True
3.0,74.5,71.75,79.75,62,82,4,True
3.1,76.0,74.5,77.0,74,79,3,True
3.2,96.0,76.0,96.25,74,165,6,True
3.3,81.0,74.0,82.0,69,101,5,True
3.4,81.0,74.0,82.0,69,101,5,True
3.5,76.0,64.5,81.25,62,101,6,True
3.6,89.5,75.25,99.75,69,118,6,True
3.7,87.5,70.25,99.75,67,118,6,True
3.8,83.25,68.5,86.25,67,123,4,True
3.9,98.8,79.0,123.0,74,129,5,True
4.0,88.0,70.5,99.0,60,129,4,True
4.1,77.5,62.75,90.75,62,96,4,True
4.2,107.0,96.0,123.0,74,129,5,True
4.3,80.2,63.0,89.0,62,118,5,True
4.4,96.0,73.5,113.75,62,139,6,True
4.5,83.4,67.0,101.0,62,118,5,True
4.6,85.75,67.5,103.25,63,110,4,True
4.7,94.6,69.0,110.0,63,130,5,True
4.8,85.33333333333333,73.0,93.5,69,110,3,True
4.9,81.5,72.75,84.25,69,106,4,True
5.0,71.5,70.25,72.75,69,74,2,True
5.1,71.5,70.25,72.75,69,74,2,True
5.3,89.0,89.0,89.0,89,89,1,True
5.4,84.0,81.5,86.5,79,89,2,True
5.5,87.0,84.0,91.0,79,93,3,True
5.6,78.0,68.5,87.5,67,89,4,True
5.7,94.25,85.5,96.75,81,120,4,True
5.8,88.0,76.25,96.75,62,120,4,True
5.9,84.4,67.0,99.0,62,113,5,True
6.0,84.75,74.5,96.75,67,99,4,True
6.1,91.0,67.0,113.0,60,129,5,True
6.2,72.5,65.25,79.25,60,86,4,True
6.3,88.33333333333333,69.5,109.25,60,123,6,True
6.4,91.0,63.75,102.75,60,153,4,True
6.5,95.25,66.75,106.0,60,166,4,True
6.6,101.25,76.5,114.75,60,165,4,True
6.7,98.4,62.0,141.0,60,147,5,True
6.8,100.0,61.5,138.0,60,141,4,True
6.9,90.2,75.0,89.0,60,141,5,True
7.0,88.5,67.75,110.25,60,137,6,True
7.1,73.16666666666667,67.75,74.75,60,93,6,True
7.2,96.2,75.0,106.0,60,161,5,True
7.3,96.2,75.0,106.0,60,161,5,True
7.4,85.4,86.0,93.0,60,99,5,True
7.5,74.25,67.5,78.75,60,93,4,True
7.6,83.25,71.5,94.25,70,98,4,True
7.7,92.25,70.75,104.0,67,137,4,True
7.8,90.33333333333333,86.0,96.0,79,99,3,True
7.9,121.66666666666667,102.0,139.0,87,161,3,True
8.0,121.0,101.0,140.5,82,161,3,True
8.1,105.66666666666667,94.5,109.0,69,161,6,True
8.2,90.5,78.75,104.25,69,108,4,True
8.3,103.66666666666667,94.5,102.0,69,161,6,True
8.4,118.2,99.0,154.0,72,161,5,True
8.5,89.0,79.5,98.5,70,108,2,True
8.6,110.5,88.75,132.25,67,154,2,True
8.7,85.33333333333333,74.0,94.5,67,108,3,True
8.8,101.0,101.0,101.0,101,101,1,True
8.9,85.5,72.75,98.25,60,111,2,True
9.0,85.66666666666667,73.5,98.5,60,110,3,True
9.1,99.5,80.25,117.75,60,141,4,True
9.2,99.33333333333333,73.5,119.0,60,151,3,True
9.3,93.0,71.25,100.75,63,151,4,True
9.4,74.0,74.0,74.0,74,74,1,True
9.6,78.0,70.5,85.5,63,93,2,True
9.7,72.5,71.25,73.75,70,75,2,True
9.8,105.0,100.5,112.0,87,118,4,True
9.9,94.0,94.0,94.0,94,94,1,True
10.0,82.0,82.0,82.0,82,82,1,True
10.1,93.5,87.75,99.25,82,105,2,True
10.2,138.5,128.25,148.75,118,159,2,True
10.5,161.0,161.0,161.0,161,161,1,True
10.6,161.0,161.0,161.0,161,161,1,True
10.7,139.5,128.75,150.25,118,161,2,True
10.8,126.5,116.25,136.75,106,147,2,True
10.9,132.5,125.25,139.75,118,147,2,True
11.0,132.5,125.25,139.75,118,147,2,True
11.1,128.0,118.0,150.5,70,161,4,True
11.2,114.0,73.0,151.5,70,165,4,True
11.3,123.33333333333333,111.5,132.5,105,147,3,True
11.4,107.33333333333333,87.5,126.0,70,147,3,True
11.5,92.25,89.5,99.75,70,105,4,True
11.6,116.25,82.0,149.25,70,165,4,True
11.7,120.8,98.0,144.0,70,165,5,True
11.8,110.25,82.0,141.75,70,144,4,True
11.9,114.0,91.0,142.5,70,147,4,True
12.0,98.0,82.0,108.0,74,127,5,True
12.1,80.0,70.0,81.0,67,108,5,True
12.2,101.8,81.0,108.0,67,159,5,True
12.3,95.33333333333333,75.5,108.0,70,135,3,True
12.4,114.5,112.75,116.25,111,118,2,True
12.5,116.0,110.25,120.25,108,127,4,True
12.6,96.33333333333333,89.0,109.5,70,111,3,True
12.7,117.75,109.5,122.75,105,137,4,True
12.8,110.5,107.25,112.75,105,118,4,True
12.9,122.0,114.5,127.5,111,137,3,True
13.0,122.0,116.25,125.75,111,137,4,True
13.1,101.66666666666667,92.5,115.5,74,120,3,True
13.2,109.71428571428571,101.0,126.0,74,129,7,True
13.3,98.0,83.75,110.75,74,125,4,True
13.4,102.0,96.5,109.5,87,113,3,True
13.5,88.0,75.5,100.5,63,113,2,True
13.6,84.0,79.5,88.5,75,93,2,True
