s_km,x,y,elev_m,thickness_m,vel_mean_md
0.0,449046.3965125502,4044910.307046194,5878.52,24.11748,0.1390722
0.1,449123.89578986884,4044847.1362023917,5802.2827,26.162521,0.14098783
0.2,449199.31560116523,4044781.489299639,5771.7515,31.963102,0.13944672
0.3,449272.5623819418,4044713.4141417104,5656.347,20.287823,0.12789328
0.4,449343.2730600607,4044642.703463592,5503.947,18.351727,0.09779255
0.5,449411.4923541941,4044569.5953818904,5400.697,19.571049,0.083564386
0.6,449477.28816967946,4044494.3082439606,5300.989,24.789474,0.07694341
0.7,449541.2257153454,4044417.4284888213,5300.989,26.809097,0.0755271
0.8,449603.2757139487,4044339.0203484013,5193.5244,30.487421,0.07743845
0.9,449663.01800133754,4044258.843331086,5097.066,42.715904,0.08026432
1.0,449719.9061443979,4044176.6210618587,5038.9424,61.529778,0.09350398
1.1,449773.2228883872,4044092.0437489045,5005.722,73.67328,0.100519136
1.2,449822.0197581973,4044004.77989163,4987.6943,83.35977,0.10215413
1.3,449863.4674095368,4043913.819264219,4968.2495,85.81377,0.10149491
1.4,449897.73563240946,4043819.908082978,4939.0635,82.827965,0.10568524
1.5,449924.4687035383,4043723.5858801375,4897.9297,86.54881,0.105903
1.6,449944.52063209243,4043625.646840374,4868.5845,92.7246,0.10498118
1.7,449957.82502197265,4043526.5676218285,4852.6157,100.54438,0.103976645
1.8,449964.65194726497,4043426.824729069,4842.0654,105.25982,0.09915765
1.9,449966.00750960625,4043326.853557776,4830.727,107.03124,0.09628056
2.0,449973.5442451425,4043227.1996201123,4820.7754,106.07775,0.09452642
2.1,449990.90297880315,4043128.7901577926,4794.5957,98.290085,0.094733804
2.2,450019.9816021992,4043033.2346461425,4778.72,86.35867,0.09320085
2.3,450061.14097729034,4042942.2020786763,4736.5654,73.635025,0.09117697
2.4,450115.3598578369,4042858.332549738,4684.7095,63.165474,0.09279453
2.5,450170.6361048995,4042775.115000716,4617.1055,69.65182,0.09515539
2.6,450213.9895997928,4042685.0941369426,4608.034,82.953896,0.09636202
2.7,450244.41799690755,4042589.9758995837,4594.3906,91.568016,0.09824833
2.8,450261.9368601074,4042491.637457529,4577.752,84.706116,0.097804084
2.9,450266.0075096065,4042391.7937900517,4552.2373,79.76719,0.09970328
3.0,450251.22589279484,4042293.2333552046,4503.845,81.06411,0.104150884
3.1,450218.023677933,4042199.0909717157,4464.4897,93.580864,0.10840448
3.2,450172.1019501053,4042110.360674794,4435.9287,113.57431,0.11092759
3.3,450115.6600428669,4042027.8583621006,4426.049,134.38486,0.111446604
3.4,450052.80335641827,4041950.133414048,4424.4233,142.70555,0.11030079
3.5,449985.1093134614,4041876.570817901,4411.5503,157.59471,0.11297771
