date,0.00,0.10,0.20,0.30,0.40,0.50,0.60,0.70,0.80,0.90,1.00,1.10,1.20,1.30,1.40,1.50,1.60,1.70,1.80,1.90,2.00,2.10,2.20,2.30,2.40,2.50,2.60,2.70,2.80,2.90,3.00,3.10,3.20,3.30,3.40,3.50,3.60,3.70,3.80,3.90,4.00,4.10,4.20,4.30,4.40,4.50,4.60,4.70,4.80,4.90,5.00,5.10,5.20,5.30,5.40,5.50,5.60,5.70,5.80,5.90,6.00,6.10,6.20,6.30,6.40,6.50,6.60,6.70,6.80,6.90,7.00,7.10,7.20,7.30,7.40,7.50,7.60,7.70,7.80,7.90,8.00,8.10,8.20,8.30,8.40,8.50,8.60,8.70,8.80,8.90,9.00,9.10,9.20,9.30,9.40,9.50,9.60,9.70,9.80,9.90,10.00,10.10,10.20,10.30,10.40,10.50,10.60,10.70,10.80,10.90,11.00,11.10,11.20,11.30,11.40,11.50,11.60,11.70,11.80,11.90,12.00,12.10,12.20,12.30,12.40,12.50,12.60,12.70,12.80,12.90,13.00,13.10,13.20,13.30,13.40,13.50,13.60,13.70,13.80,13.90,14.00,14.10,14.20,14.30,14.40,14.50,14.60,14.70,14.80,14.90,15.00,15.10,15.20,15.30,15.40,15.50,15.60,15.70,15.80,15.90,16.00,16.10,16.20,16.30,16.40,16.50,16.60,16.70,16.80,16.90,17.00,17.10,17.20,17.30,17.40,17.50,17.60,17.70,17.80,17.90,18.00,18.10,18.20,18.30,18.40,18.50,18.60,18.70,18.80,18.90,19.00,19.10,19.20,19.30,19.32
2017-01-24,0.117742375,0.12863116,0.10639657,0.02501396,0.030749895,0.015638003,0.015638003,0.021136098,0.016874041,0.022253083,0.027420482,0.042842593,0.052121654,0.06909422,0.08099166,0.07992084,0.07992084,0.072955996,0.047754608,0.03613005,0.04631935,0.04631935,0.059903838,0.07149347,0.058294833,0.058294833,0.045214985,0.03376178,0.031966146,0.031966146,0.04642386,0.07444234,0.10397358,0.10397358,0.10095255,0.091036566,0.091036566,0.1216911,0.18111691,0.18111691,0.24659452,0.21264257,0.21223421,0.25863993,0.25863993,0.2618813,0.2276388,0.18568818,0.15518175,0.15518175,0.16296317,0.17537355,0.1539828,0.123313025,0.123313025,0.09157685,0.07543243,0.080813795,0.09813767,0.12138047,0.14502768,0.14451042,0.13919534,0.12504567,0.12504567,0.14611857,0.135167,0.1499896,0.13342859,0.14686927,0.17173733,0.2016255,0.2016255,0.23330405,0.25085795,0.24197191,0.23029715,0.23029715,0.21521094,0.21619481,0.22528203,0.22528203,0.23004727,0.21569636,0.21958926,0.19699204,0.19699204,0.19940494,0.22736223,0.22745526,0.22776935,0.21387511,0.20529899,0.2019521,0.18821612,0.1858224,0.1692948,0.13705836,0.18119586,0.2082243,0.2082243,0.2091863,0.21369496,0.20016398,0.20772135,0.23319294,0.23077665,0.23077665,0.21249937,0.19366522,0.19366522,0.1901693,0.2047928,0.20683163,0.20683163,0.20471291,0.19907315,0.20939362,0.20939362,0.22952074,0.23607391,0.24284782,0.24652289,0.24838895,0.24835964,0.23413059,0.23026904,0.22711748,0.22236647,0.21779607,0.21661878,0.22038175,0.22399883,0.22135836,0.20843808,0.19266886,0.17979953,0.17131017,0.14409055,0.141422,0.141422,0.13613445,0.12156451,0.11307899,0.10866082,0.10863791,0.11433179,0.12057043,0.1293465,0.13022569,0.12854838,0.12225285,0.12225285,0.11895299,0.11601316,0.11505471,0.12348378,0.11848164,0.11338515,0.10928202,0.114122316,0.11033238,0.110021025,0.12414811,0.13793924,0.15530373,0.16607352,0.17130962,0.174718,0.17396346,0.17256983,0.17193642,0.17098533,0.1688717,0.16607267,0.16306245,0.16074829,0.16010956,0.16196974,0.16652226,0.17148457,0.17379159,0.17207108,0.16778347,0.17203982,0.16941401,0.16687207,0.16604434,0.16198003,0.15664156,0.15079305,0.15075777,0.1491217,0.14876091,0.14876091
2017-02-05,0.117901415,0.15268037,0.16896209,0.071945325,0.046027042,0.050778966,0.050778966,0.05545927,0.060580462,0.057296705,0.05454301,0.044918384,0.037750028,0.025544848,0.015858673,0.020911418,0.020911418,0.026580114,0.030137036,0.035490543,0.052265245,0.052265245,0.07756939,0.06946557,0.056987505,0.056987505,0.07091913,0.07080517,0.06881483,0.06881483,0.06913317,0.08269663,0.105582386,0.105582386,0.13630255,0.1199186,0.1199186,0.091531545,0.075999774,0.075999774,0.09210496,0.06391194,0.04170371,0.047255516,0.047255516,0.061680775,0.07040934,0.07653496,0.08133475,0.08133475,0.0852808,0.08856122,0.0801436,0.067782186,0.067782186,0.07474834,0.08781779,0.08794459,0.09231606,0.06620737,0.08989752,0.107726574,0.11289669,0.09715049,0.09715049,0.08235984,0.058209926,0.04557838,0.032364838,0.029049123,0.036314163,0.05482951,0.05482951,0.074303806,0.086110435,0.07571149,0.06791696,0.06791696,0.104529954,0.14683764,0.15913777,0.15913777,0.14586462,0.13653234,0.13590083,0.11714876,0.11714876,0.10401937,0.10250794,0.09339127,0.09778255,0.08738403,0.09193478,0.10618444,0.10766431,0.11721006,0.12991717,0.11819835,0.124375775,0.12589765,0.12589765,0.16006388,0.16798593,0.1747061,0.16681,0.1666358,0.16251974,0.16251974,0.15415317,0.14921242,0.14921242,0.14009438,0.13726135,0.13748495,0.13748495,0.13924779,0.14347537,0.13110515,0.13110515,0.12126772,0.11870791,0.12091569,0.12426249,0.12685907,0.12995964,0.14001209,0.14286223,0.14453979,0.14517438,0.1453986,0.14576739,0.14567062,0.14386985,0.13079329,0.13164717,0.13312583,0.13494739,0.13749768,0.15213984,0.16093114,0.16093114,0.17069991,0.17674822,0.18209337,0.18498842,0.16269185,0.17111236,0.18319418,0.16810077,0.18297997,0.18852867,0.18226223,0.18226223,0.16174237,0.15262309,0.15101317,0.14029884,0.14199997,0.13833831,0.12870257,0.10938847,0.095156394,0.08782572,0.0753961,0.08095897,0.08450877,0.0833881,0.08315828,0.084145516,0.0825591,0.077261396,0.06764344,0.05739413,0.050661236,0.050341535,0.05342722,0.054769386,0.05165957,0.04602857,0.04195446,0.04208585,0.046344757,0.053276557,0.062041335,0.07591049,0.08628405,0.09876291,0.10675183,0.1199737,0.13056529,0.13407274,0.12933241,0.12146466,0.112912625,0.112912625
2017-02-17,0.049093682,0.03811524,0.028540025,0.0715178,0.064412795,0.051885825,0.051885825,0.0483751,0.048068248,0.043402202,0.038523026,0.041052908,0.0642928,0.067720056,0.07888549,0.09492542,0.09492542,0.0883968,0.07410228,0.0530877,0.031088682,0.031088682,0.020454623,0.0311337,0.0907417,0.0907417,0.16103072,0.15047552,0.11072447,0.11072447,0.09133342,0.08100558,0.0736923,0.0736923,0.09658178,0.093500026,0.093500026,0.069450215,0.064289264,0.064289264,0.07516802,0.06129621,0.037266996,0.034722574,0.034722574,0.037796125,0.026840359,0.018174633,0.021191139,0.021191139,0.025813535,0.02853308,0.02870144,0.02771302,0.02771302,0.030357437,0.03392184,0.023139343,0.018348956,0.007944447,0.034216724,0.078478284,0.10222093,0.10692884,0.10692884,0.10034028,0.12468299,0.114919156,0.13154784,0.07412436,0.05528301,0.09608788,0.09608788,0.12967741,0.13001582,0.12561888,0.12195875,0.12195875,0.11702649,0.120546214,0.1311669,0.1311669,0.13677745,0.14489707,0.16308005,0.17904034,0.17904034,0.18898001,0.19052993,0.17425035,0.19089659,0.18331046,0.17477196,0.1612169,0.15261203,0.14407681,0.13853821,0.13529722,0.1434553,0.15609561,0.15609561,0.1720696,0.1779905,0.18361577,0.19372378,0.20392433,0.19875522,0.19875522,0.18664335,0.17776874,0.17776874,0.17807408,0.19090907,0.19540077,0.19540077,0.19616342,0.20206305,0.19528829,0.19528829,0.18620482,0.18879883,0.1778198,0.18001653,0.17686763,0.16431469,0.14765692,0.13822994,0.13549095,0.13671368,0.13852221,0.14029752,0.14329253,0.14653659,0.14930438,0.15450017,0.15851894,0.16208358,0.16582656,0.17465766,0.17818724,0.17818724,0.18323317,0.18301624,0.19235282,0.19342496,0.18418983,0.17693679,0.1772045,0.18789627,0.20569998,0.22129597,0.20926301,0.20926301,0.1584556,0.14397782,0.13416655,0.10816671,0.112706274,0.118641764,0.124800235,0.1415055,0.15586668,0.17026816,0.17643051,0.18202148,0.18615744,0.18956853,0.17300542,0.18222229,0.19018719,0.19678107,0.20238064,0.20649071,0.20808369,0.20629403,0.20125514,0.19273885,0.17895406,0.1592144,0.13580588,0.112644464,0.091937594,0.07357093,0.058608297,0.035515998,0.02684412,0.021372218,0.01852095,0.019428838,0.022833498,0.028092666,0.03891758,0.045967974,0.053033285,0.053033285
2017-03-01,0.1356995,0.080342166,0.05603804,0.14446992,0.15501237,0.12628643,0.12628643,0.10675414,0.08472706,0.09038705,0.079749554,0.07889761,0.083822474,0.07329667,0.06948576,0.070382446,0.070382446,0.06298666,0.055906225,0.061107054,0.07261138,0.07261138,0.08632527,0.09115246,0.07467947,0.07467947,0.06108922,0.06379823,0.070245564,0.070245564,0.070368946,0.058723133,0.052579936,0.052579936,0.052006368,0.051637147,0.051637147,0.051136017,0.05553571,0.05553571,0.09302124,0.093378015,0.07136129,0.054637764,0.054637764,0.05419087,0.059642646,0.06616802,0.07013489,0.07013489,0.07089866,0.08870626,0.10478048,0.09112597,0.09112597,0.068737075,0.055370174,0.044820964,0.03529709,0.029852651,0.039075892,0.06824336,0.07970683,0.0791751,0.0791751,0.10412322,0.13424128,0.16894715,0.112317845,0.11748738,0.118767336,0.12859584,0.12859584,0.14275311,0.14792874,0.15533738,0.17654929,0.17654929,0.18897505,0.19463943,0.18911132,0.18911132,0.1971555,0.19717304,0.17737195,0.16099101,0.16099101,0.14459783,0.12879176,0.11492133,0.11895017,0.110642046,0.10869492,0.11849425,0.09653045,0.10107351,0.09965778,0.09940262,0.10963284,0.12361698,0.12361698,0.13492668,0.1431286,0.14789607,0.17015168,0.18210132,0.19484657,0.19484657,0.18781297,0.17390256,0.17390256,0.16396779,0.17467302,0.18054496,0.18054496,0.18527946,0.18982118,0.18855794,0.18855794,0.18371372,0.18564783,0.19024745,0.19952066,0.20863982,0.21806209,0.2298745,0.23402473,0.23522183,0.23620366,0.239112,0.24344225,0.24803454,0.25324237,0.26023555,0.26859853,0.2731214,0.27025175,0.26135078,0.24603811,0.23474953,0.23474953,0.2254233,0.19893625,0.1842059,0.17411785,0.14327484,0.13726898,0.1358856,0.12747678,0.1388436,0.14693251,0.1541074,0.1541074,0.17303948,0.18284994,0.19327763,0.2123005,0.21454304,0.21517818,0.21493258,0.21312524,0.21674629,0.22223277,0.23212579,0.23294327,0.23063992,0.22533916,0.22648825,0.22507252,0.22517881,0.22639854,0.22797063,0.22785898,0.2237591,0.2151209,0.20369877,0.19182087,0.17912607,0.16476664,0.15012841,0.13592829,0.11971649,0.10100833,0.08523048,0.100587614,0.103970915,0.10969486,0.12112757,0.110046856,0.098798886,0.090846084,0.096308276,0.097290985,0.09845891,0.09845891
2017-03-13,0.078319214,0.09959927,0.18119803,0.09821275,0.050638173,0.019240636,0.019240636,0.0415346,0.092929095,0.12385865,0.114586316,0.09048329,0.08984319,0.08427144,0.08681809,0.092406735,0.092406735,0.09143011,0.07899864,0.06488012,0.05498172,0.05498172,0.06715336,0.07201807,0.07818911,0.07818911,0.07429984,0.06625704,0.09143422,0.09143422,0.15990531,0.17531243,0.14465015,0.14465015,0.1464945,0.20592725,0.20592725,0.24068715,0.22431228,0.22431228,0.20806424,0.1710519,0.15684576,0.16254632,0.16254632,0.15028732,0.1352054,0.1448823,0.16861315,0.16861315,0.17958777,0.18237278,0.18252794,0.16697319,0.16697319,0.12962507,0.10851501,0.11353197,0.12849575,0.11503767,0.12820135,0.11193505,0.094452724,0.11423641,0.11423641,0.15256205,0.19460614,0.22162102,0.20966768,0.22092456,0.24827857,0.28258052,0.28258052,0.3116088,0.3221277,0.30430615,0.2718446,0.2718446,0.24792854,0.22807047,0.2426551,0.2426551,0.24479085,0.23061179,0.25829384,0.2847876,0.2847876,0.3059371,0.30426097,0.26564905,0.25646707,0.21473148,0.17988959,0.18779622,0.155144,0.1732289,0.1860694,0.19307071,0.21501806,0.23286797,0.23286797,0.23200339,0.23467366,0.20815869,0.19300675,0.20411208,0.21791862,0.21791862,0.24375427,0.27915773,0.27915773,0.30979955,0.321084,0.32630458,0.32630458,0.30158564,0.2780532,0.25658476,0.25658476,0.23754568,0.23739238,0.203897,0.20762168,0.20928416,0.20668225,0.17673126,0.1772962,0.1805407,0.18584532,0.19150029,0.19679922,0.20186609,0.20499805,0.19513582,0.1932795,0.19190446,0.19121002,0.19204836,0.1898215,0.19901177,0.19901177,0.20521381,0.20274791,0.20408489,0.20271502,0.19172253,0.18462662,0.1793611,0.1657958,0.16099425,0.15618694,0.14382413,0.14382413,0.14627974,0.16519059,0.18356301,0.18669431,0.183474,0.1785775,0.17778106,0.16595878,0.17848502,0.1910524,0.2076099,0.21628374,0.22178246,0.22285172,0.21957889,0.21800976,0.21586798,0.21553558,0.21805264,0.22166027,0.22305113,0.21969289,0.21281788,0.20552237,0.19974445,0.19677682,0.19648305,0.19632706,0.1934561,0.18733789,0.18037333,0.17643203,0.1732871,0.17214032,0.16584745,0.15904124,0.15198176,0.14689945,0.12688403,0.12533444,0.12568767,0.12568767
2017-03-25,0.306925,0.22778593,0.2664811,0.23537415,0.21344192,0.14325748,0.14325748,0.08821239,0.09435477,0.13092588,0.17342281,0.16565971,0.1823248,0.11842474,0.096690595,0.14856182,0.14856182,0.1278938,0.08928901,0.081330895,0.091457665,0.091457665,0.11303088,0.119639024,0.14538197,0.14538197,0.1673665,0.18000165,0.16955969,0.16955969,0.13966125,0.11817374,0.110152625,0.110152625,0.1598194,0.22319843,0.22319843,0.24685468,0.24721943,0.24721943,0.2509572,0.20647165,0.17500766,0.14508401,0.14508401,0.1109019,0.0945684,0.098875806,0.10241211,0.10241211,0.09646623,0.08493138,0.07204468,0.06731709,0.06731709,0.08007041,0.12307689,0.17737834,0.21053825,0.29615593,0.28002304,0.22886015,0.16819495,0.12484176,0.12484176,0.120919354,0.14527535,0.16690893,0.17337969,0.19202948,0.2103787,0.23900485,0.23900485,0.2714964,0.2873755,0.29079092,0.28711024,0.28711024,0.2717414,0.23640914,0.20472,0.20472,0.18043321,0.17173876,0.18277425,0.1977411,0.1977411,0.21833967,0.2400168,0.23995695,0.2534745,0.2512523,0.26107833,0.26743084,0.2679896,0.27870625,0.29688436,0.3035668,0.29362136,0.3011907,0.3011907,0.31026307,0.30517846,0.30338496,0.30110583,0.31037244,0.30529505,0.30529505,0.3061999,0.30464768,0.30464768,0.30528405,0.31784743,0.31645006,0.31645006,0.31257102,0.30668223,0.3020729,0.3020729,0.3264113,0.33064964,,,0.3210482,0.30727282,0.31798327,0.31400892,0.31245938,0.3144288,0.31873682,0.32308248,0.32611305,,,,,0.3172153,0.30916017,0.29293418,0.29221156,0.29221156,0.28791374,0.27033934,0.26464367,0.261433,0.25733933,0.2625027,0.26851547,0.2752508,0.28630173,,0.27391264,0.27391264,0.24484839,0.243939,0.24254602,0.23524536,0.23431063,0.23281226,0.23154862,0.22692254,0.22500351,0.22362602,0.22872113,0.23166955,0.23585454,0.2432042,0.24413423,0.2525997,0.26258045,0.26947898,0.27099493,0.26819354,0.26251414,0.2546395,0.24443205,0.23236853,0.21898131,0.20509067,0.19146985,0.17882408,0.16718505,0.15493412,0.14252456,0.1372547,0.13604967,0.14166549,0.14831147,0.15026486,0.14994702,0.14894329,0.14988568,0.14846529,0.14716132,0.14716132
2017-04-06,0.12774304,0.07201481,0.03762357,0.107061654,0.16950668,0.13004343,0.13004343,0.068754055,0.052056767,0.049177483,0.027944045,0.04605741,0.08698485,0.19903165,,0.3649845,0.3649845,0.19160952,0.09417068,0.08351193,0.0773794,0.0773794,0.055989034,0.06412474,0.08059461,0.08059461,0.07286594,0.0623191,0.053902976,0.053902976,0.05681445,0.06973055,0.09701196,0.09701196,0.13044293,0.18355088,0.18355088,0.2162953,0.20846716,0.20846716,0.20910904,0.17075725,0.12159639,0.08282431,0.08282431,0.057937365,0.04442926,0.040262744,0.053484164,0.053484164,0.07683768,0.0934654,0.09818967,0.09837735,0.09837735,0.07615812,0.036083553,0.027184559,0.04468349,0.061643116,0.055008594,0.04224041,0.057946004,0.0667122,0.0667122,0.05315624,0.035233133,0.019423893,0.031252712,0.023620298,0.02425047,0.036012232,0.036012232,0.051338967,0.061654486,0.07296702,0.08567429,0.08567429,0.076959975,0.06169525,0.06046264,0.06046264,0.069627,0.076058805,0.08568351,0.09195367,0.09195367,0.10422844,0.14126804,0.15771128,0.17217147,0.15984274,0.12685476,0.121692844,0.101547554,0.10095843,0.102100804,0.105630234,0.10918364,0.11464471,0.11464471,0.11453762,0.1189849,0.10737312,0.1111739,0.124593526,0.13680786,0.13680786,0.14593388,0.14190215,0.14190215,0.13424456,0.14001256,0.14397146,0.14397146,0.1419215,0.14929287,0.14342871,0.14342871,0.14818637,0.15493941,0.15771896,0.16092056,0.16312402,0.16832313,0.15414812,0.16004401,0.1739483,0.19164702,0.2103532,0.23225333,0.25530535,0.27012396,0.31277895,0.2923288,0.276425,0.26769713,0.25929797,0.23569065,0.23927043,0.23927043,0.25747097,0.28513062,0.28297612,0.24013808,0.16151716,0.11639884,0.09915841,0.09702726,0.101685874,0.104605004,0.09259255,0.09259255,0.09020804,0.11198887,0.12289854,0.08132172,0.071772546,0.063567765,0.05750583,0.076582104,0.082762375,0.09519673,0.1238311,0.14130312,0.15796763,0.1718508,0.18690604,0.20145294,0.21232794,0.21616639,0.21367882,0.20524408,0.1882172,0.1584528,0.12184978,0.09497696,0.083529174,0.08342501,0.085172,0.08250572,0.07845808,0.08022688,0.08923008,0.10848109,0.11695806,0.12594406,0.13236593,0.13803984,0.14151676,0.14236182,0.13312046,0.12764506,0.123162694,0.123162694
2017-04-18,0.082432814,0.09282877,0.10260375,0.09709932,0.08475188,0.085218735,0.085218735,0.095794775,0.06609642,0.04947441,0.043313887,0.05741921,0.06833984,0.0919233,0.124615304,0.13133293,0.13133293,0.11189596,0.10680344,0.0997411,0.07362327,0.07362327,0.04237237,0.031111484,0.0626315,0.0626315,0.06349118,0.05251925,0.050507333,0.050507333,0.062351216,0.07655584,0.0841834,0.0841834,0.080515265,0.0516366,0.0516366,0.025212819,0.041655328,0.041655328,0.11519737,0.13566928,0.13593657,0.1371728,0.1371728,0.13851468,0.15953553,0.1640926,0.14180215,0.14180215,0.13679777,0.14779375,0.16050236,0.1645809,0.1645809,0.14626685,0.12761238,0.12348379,0.11745532,0.12079574,0.09498461,0.08868782,0.102564216,0.1697719,0.1697719,0.2450101,0.22724263,0.24452652,0.20653099,0.2704284,0.30876267,0.3176686,0.3176686,0.32256556,0.31948942,0.30241367,0.2547828,0.2547828,0.17932402,0.10769695,0.08033055,0.08033055,0.06382704,0.059663136,0.057116475,0.062159944,0.062159944,0.062107127,0.04349351,0.040772647,0.04421776,0.062039606,0.09498385,0.121542916,0.1148019,0.1329226,0.1500991,0.16187371,0.17661814,0.21914212,0.21914212,0.23109008,0.24633406,0.18620646,0.11942426,0.14335011,0.08814149,0.08814149,0.066711545,0.06283481,0.06283481,0.07719393,0.11748174,0.12521921,0.12521921,0.109022334,0.11669246,0.100359865,0.100359865,0.102679394,0.11232908,0.098969735,0.10487032,0.107050434,0.10746549,0.09949589,0.100904174,0.10185233,0.09931334,0.09201364,0.08018011,0.06806458,0.05918953,0.056951266,,,,0.06438057,0.05473896,0.05334955,0.05334955,0.049267612,0.04045386,0.043211244,0.041147783,0.040384993,0.043122105,0.04775315,0.056540374,0.059059676,0.061107874,0.06274137,0.06274137,0.06918677,0.074488595,0.072730854,0.060834926,0.052887533,0.04940906,0.05196464,0.06620231,0.070453346,0.07109195,0.07654573,0.0735917,0.068897404,0.06278963,0.060771253,0.060351323,0.060896408,0.060886037,0.060078904,0.059571084,0.06052543,0.06262448,0.06604094,0.07182435,0.08095198,0.09243989,0.103751205,0.11448872,0.12826422,0.14369248,0.1534975,0.17220852,0.15475614,0.13726372,0.13459808,0.13450778,0.13537733,0.13422088,0.13126825,0.12786959,0.1239189,0.1239189
2017-04-30,0.15936056,0.14714333,0.15276714,0.16315185,0.14965084,0.09901296,0.09901296,0.056143705,0.053057134,0.030910177,0.03251485,0.0419913,0.06252238,0.05981399,0.069502406,0.1162767,0.1162767,0.069728635,0.02556984,0.051783044,0.10583612,0.10583612,0.07371268,0.04362383,0.026096072,0.026096072,0.03399048,0.03667532,0.024785483,0.024785483,0.026728813,0.051084854,0.060620647,0.060620647,0.058207307,0.051686335,0.051686335,0.08861163,0.18196225,0.18196225,0.3068349,0.25024018,0.24441609,0.2504203,0.2504203,0.22563624,0.2072124,0.20644316,0.23354456,0.23354456,0.2805269,0.27419838,0.21363926,0.19144815,0.19144815,0.19600105,0.19357534,0.1923518,0.20451148,0.19063197,0.2063207,0.22795337,0.22632703,0.18219496,0.18219496,0.18079509,0.15875019,0.18391497,0.17124358,0.19498105,0.20180081,0.2546822,0.2546822,0.35250768,0.3998768,0.39808795,0.3816869,0.3816869,0.3735849,0.24176425,0.15300518,0.15300518,0.09415634,0.062785864,0.039085805,0.015782991,0.015782991,0.03055906,0.06444753,0.08969683,0.104826055,0.13152665,0.18839873,0.21122202,0.21778783,0.25845882,0.23874684,0.17460054,0.1944462,0.17941616,0.17941616,0.1707787,0.18944854,0.15860838,0.1551908,0.15821281,0.14078029,0.14078029,0.14354846,0.11978525,0.11978525,0.09767318,0.09711826,0.100437306,0.100437306,0.090779945,0.09580874,0.085859366,0.085859366,0.08159683,0.08288562,0.08204148,0.08124006,0.0783453,0.07511437,0.09361236,0.097292036,0.10496566,0.112197,0.114832684,0.11568597,0.12539592,0.15457593,0.111315005,0.116188094,0.10459767,0.09252644,0.084589094,0.074474156,0.066591874,0.066591874,0.05862196,0.062933624,0.085229486,0.11560823,0.11413934,0.12014976,0.12490134,0.13065341,0.14218082,0.14532143,0.12451171,0.12451171,0.115975134,0.1327039,0.15054663,0.12482688,0.11717729,0.10107272,0.08312963,0.055876892,0.054679584,0.05738836,0.056950387,0.061701227,0.06489634,0.06663753,0.078640506,0.08081768,0.08312336,0.08523271,0.08497914,0.079224914,0.06556818,0.05126822,0.04353873,0.04294456,0.043982334,0.04395336,0.043667015,0.046182323,0.051694307,0.057845704,0.062576674,0.07190821,0.077496566,0.08530885,0.100315705,0.10759917,0.11279111,0.11570249,0.11779242,0.11921969,0.11952496,0.11952496
