distance_km,onset_mean_doy,onset_p25_doy,onset_p75_doy,onset_min_doy,onset_max_doy,onset_nyears,onset_valid
0.0,91.5,77.25,105.75,63,120,2,True
0.1,118.6,70.0,153.0,63,156,5,True
0.2,87.8,72.0,79.0,63,153,5,True
0.3,94.0,72.5,114.75,60,135,6,True
0.4,104.83333333333333,81.75,119.25,79,154,6,True
0.5,105.0,80.25,132.75,69,135,4,True
0.6,105.0,80.25,132.75,69,135,4,True
0.7,98.0,76.5,116.5,65,127,7,True
0.8,86.0,66.0,103.5,60,129,7,True
0.9,73.16666666666667,66.0,73.5,60,99,6,True
1.0,81.85714285714286,67.0,94.5,60,108,7,True
1.1,75.5,63.75,78.75,60,108,4,True
1.2,72.6,65.0,82.0,60,87,5,True
1.3,89.4,70.0,87.0,69,137,5,True
1.4,88.33333333333333,78.5,97.5,70,108,3,True
1.5,77.5,76.5,82.5,63,84,4,True
1.6,77.5,76.5,82.5,63,84,4,True
1.7,89.4,81.0,84.0,63,137,5,True
1.8,92.28571428571429,72.0,102.0,70,151,7,True
1.9,108.6,72.0,137.0,60,151,5,True
2.0,123.75,113.25,140.5,84,151,4,True
2.1,123.75,113.25,140.5,84,151,4,True
2.2,106.16666666666667,100.0,115.5,77,132,6,True
2.3,98.0,82.0,108.0,65,132,5,True
2.4,83.16666666666667,73.25,90.25,67,108,6,True
2.5,83.16666666666667,73.25,90.25,67,108,6,True
2.6,109.28571428571429,87.5,133.0,65,156,7,True
2.7,114.16666666666667,100.0,137.5,65,156,6,True
2.8,90.5,66.75,114.25,62,123,6,True
2.9,90.5,66.75,114.25,62,123,6,True
3.0,97.0,75.5,120.5,62,144,7,True
3.1,94.0,72.0,123.0,62,132,5,True
3.2,112.0,102.0,127.5,81,132,3,True
3.3,112.0,102.0,127.5,81,132,3,True
3.4,84.0,76.5,90.0,72,99,3,True
3.5,85.75,70.75,91.5,67,123,4,True
3.6,85.75,70.75,91.5,67,123,4,True
3.7,84.5,69.5,91.5,62,123,4,True
3.8,85.75,70.75,91.5,67,123,4,True
3.9,85.75,70.75,91.5,67,123,4,True
4.0,96.6,72.0,123.0,67,144,5,True
4.1,84.75,65.25,91.5,60,135,4,True
4.2,103.5,81.75,125.25,60,147,2,True
4.3,109.5,90.75,128.25,72,147,2,True
4.4,109.5,90.75,128.25,72,147,2,True
4.5,89.0,79.5,97.5,72,108,3,True
4.6,104.2,87.0,108.0,72,149,5,True
4.7,102.0,100.5,108.0,87,108,4,True
4.8,122.33333333333333,108.0,129.5,108,151,3,True
4.9,122.33333333333333,108.0,129.5,108,151,3,True
5.0,100.0,97.5,108.0,81,108,4,True
5.1,100.2,81.0,108.0,72,137,5,True
5.2,90.6,72.0,103.0,60,137,5,True
5.3,90.6,72.0,103.0,60,137,5,True
5.4,90.6,72.0,103.0,60,137,5,True
5.5,104.85714285714286,84.0,122.5,74,139,7,True
5.6,99.0,83.25,113.25,72,129,4,True
5.7,107.0,90.0,124.5,72,141,3,True
5.8,91.0,82.5,100.5,72,108,3,True
5.9,115.0,99.0,139.5,72,141,4,True
6.0,111.0,90.0,130.5,72,153,3,True
6.1,88.5,78.75,98.25,69,108,2,True
6.2,116.0,97.5,130.5,87,153,3,True
6.3,132.0,108.0,154.5,108,159,4,True
6.4,132.0,108.0,154.5,108,159,4,True
6.5,132.0,108.0,154.5,108,159,4,True
6.6,144.4,135.0,156.0,132,158,5,True
6.7,121.4,127.0,141.0,60,147,5,True
6.8,118.0,113.25,134.25,72,141,4,True
6.9,115.0,110.25,134.25,60,141,4,True
7.0,122.0,124.0,138.75,60,149,6,True
7.1,122.8,123.0,141.0,60,158,5,True
7.2,122.8,123.0,141.0,60,158,5,True
7.3,122.8,123.0,141.0,72,144,5,True
7.4,129.5,135.25,143.25,72,147,6,True
7.5,131.66666666666666,134.25,142.75,72,166,6,True
7.6,128.8,135.0,144.0,60,166,5,True
7.7,128.8,135.0,144.0,60,166,5,True
7.8,126.25,116.25,149.5,60,166,4,True
7.9,113.0,97.5,139.5,60,144,3,True
8.0,139.5,137.25,141.75,135,144,2,True
8.1,139.5,137.25,141.75,135,144,2,True
8.2,109.0,91.5,133.5,60,144,3,True
8.3,91.5,75.75,107.25,60,123,2,True
8.4,87.0,87.0,87.0,87,87,1,True
8.9,72.0,72.0,72.0,72,72,1,True
9.0,72.0,72.0,72.0,72,72,1,True
9.2,123.0,123.0,123.0,123,123,1,True
9.3,132.33333333333334,121.5,138.5,120,154,3,True
9.4,134.0,122.25,142.75,120,154,4,True
9.5,125.0,111.75,142.75,87,154,4,True
9.6,120.33333333333333,103.5,144.5,72,154,3,True
9.7,104.33333333333333,79.5,120.5,72,154,3,True
9.8,104.33333333333333,79.5,120.5,72,154,3,True
9.9,96.33333333333333,67.5,113.0,63,154,3,True
10.0,96.33333333333333,67.5,113.0,63,154,3,True
10.1,79.5,75.75,83.25,72,87,2,True
10.2,96.33333333333333,79.5,108.5,72,130,3,True
10.3,74.0,74.0,74.0,74,74,1,True
10.4,74.0,74.0,74.0,74,74,1,True
10.6,135.0,135.0,135.0,135,135,1,True
10.7,135.0,135.0,135.0,135,135,1,True
10.8,103.5,87.75,119.25,72,135,2,True
10.9,103.5,87.75,119.25,72,135,2,True
11.0,103.5,87.75,119.25,72,135,2,True
11.1,103.5,87.75,119.25,72,135,2,True
11.2,124.33333333333333,103.5,150.5,72,166,3,True
11.3,124.33333333333333,103.5,150.5,72,166,3,True
11.4,124.33333333333333,103.5,150.5,72,166,3,True
11.5,100.33333333333333,67.5,119.0,63,166,3,True
11.6,100.33333333333333,67.5,119.0,63,166,3,True
11.7,100.33333333333333,67.5,119.0,63,166,3,True
11.8,100.33333333333333,67.5,119.0,63,166,3,True
11.9,166.0,166.0,166.0,166,166,1,True
12.0,146.66666666666666,137.0,152.5,135,166,3,True
12.1,81.0,81.0,81.0,81,81,1,True
12.2,110.0,95.5,124.5,81,139,2,True
12.3,139.0,139.0,139.0,139,139,1,True
12.4,139.0,139.0,139.0,139,139,1,True
12.5,135.5,133.75,137.25,132,139,2,True
12.6,135.5,133.75,137.25,132,139,2,True
12.7,135.5,133.75,137.25,132,139,2,True
12.8,111.5,97.75,125.25,84,139,2,True
12.9,93.33333333333333,70.5,110.0,60,139,3,True
13.0,93.33333333333333,70.5,110.0,60,139,3,True
13.1,92.0,70.5,108.0,60,135,3,True
13.2,92.0,70.5,108.0,60,135,3,True
13.3,113.0,97.5,139.5,60,144,3,True
13.4,139.5,137.25,141.75,135,144,2,True
13.5,139.5,137.25,141.75,135,144,2,True
13.6,109.5,96.75,122.25,84,135,2,True
13.7,119.33333333333333,109.5,137.0,84,139,3,True
13.8,109.75,86.25,131.5,84,139,4,True
13.9,109.75,86.25,131.5,84,139,4,True
14.0,109.75,86.25,131.5,84,139,4,True
14.1,109.75,86.25,131.5,84,139,4,True
14.2,121.75,117.75,136.0,84,139,4,True
14.3,121.75,117.75,136.0,84,139,4,True
14.4,138.33333333333334,137.0,140.0,135,141,3,True
14.5,123.33333333333333,102.0,144.5,81,166,3,True
14.6,118.25,97.5,133.75,81,166,4,True
14.7,123.33333333333333,102.0,144.5,81,166,3,True
14.8,108.0,94.5,121.5,81,135,2,True
14.9,108.0,94.5,121.5,81,135,2,True
15.0,108.0,94.5,121.5,81,135,2,True
15.1,135.0,135.0,135.0,135,135,1,True
15.2,135.0,135.0,135.0,135,135,1,True
15.3,102.0,85.5,118.5,69,135,2,True
15.4,102.0,85.5,118.5,69,135,2,True
15.5,88.0,64.5,102.0,60,135,3,True
15.6,92.0,64.5,108.0,60,147,3,True
15.7,103.5,81.75,125.25,60,147,2,True
15.8,103.5,81.75,125.25,60,147,2,True
15.9,72.0,64.5,78.0,60,87,3,True
16.0,60.0,60.0,60.0,60,60,1,True
16.1,60.0,60.0,60.0,60,60,1,True
16.2,60.0,60.0,60.0,60,60,1,True
16.3,60.0,60.0,60.0,60,60,1,True
16.4,60.0,60.0,60.0,60,60,1,True
16.5,111.33333333333333,93.5,137.0,60,147,3,True
16.6,67.33333333333333,61.5,71.0,60,79,3,True
16.7,71.0,67.0,75.0,63,79,2,True
16.8,71.0,67.0,75.0,63,79,2,True
16.9,71.0,67.0,75.0,63,79,2,True
17.0,71.0,67.0,75.0,63,79,2,True
17.1,68.0,62.5,71.0,62,79,3,True
17.2,68.0,62.5,71.0,62,79,3,True
17.3,67.33333333333333,61.5,71.0,60,79,3,True
17.4,71.33333333333333,67.5,75.5,63,79,3,True
17.5,91.33333333333333,75.5,101.0,72,123,3,True
17.6,107.0,93.0,121.0,79,135,2,True
17.7,107.0,93.0,121.0,79,135,2,True
17.8,107.0,93.0,121.0,79,135,2,True
17.9,79.33333333333333,75.5,83.0,72,87,3,True
18.0,101.0,77.25,106.75,72,166,4,True
18.1,98.0,74.25,106.75,60,166,4,True
18.2,63.333333333333336,61.5,65.0,60,67,3,True
18.3,63.333333333333336,61.5,65.0,60,67,3,True
18.4,71.33333333333333,63.5,77.0,60,87,3,True
18.5,79.33333333333333,75.5,83.0,72,87,3,True
18.6,92.5,77.25,98.25,72,132,4,True
18.7,107.2,79.0,132.0,72,166,5,True
18.8,109.5,98.25,120.75,87,132,2,True
18.9,109.5,98.25,120.75,87,132,2,True
19.0,109.5,98.25,120.75,87,132,2,True
19.1,97.5,92.25,102.75,87,108,2,True
19.2,97.5,92.25,102.75,87,108,2,True
19.3,108.0,108.0,108.0,108,108,1,True
19.32,108.0,108.0,108.0,108,108,1,True
