distance_km,peak_mean_doy,peak_p25_doy,peak_p75_doy,peak_nyears,peak_valid
0.0,177.0,132.75,238.0,8,True
0.1,210.0,161.5,263.75,8,True
0.2,148.5,93.75,177.75,8,True
0.3,184.5,155.5,224.25,8,True
0.4,228.0,211.5,261.25,8,True
0.5,213.0,201.5,248.75,8,True
0.6,213.0,201.5,248.75,8,True
0.7,189.0,139.25,238.5,8,True
0.8,147.0,77.75,213.0,8,True
0.9,142.5,81.25,213.0,8,True
1.0,166.5,86.75,245.5,8,True
1.1,181.5,86.75,267.75,8,True
1.2,180.0,92.0,251.25,8,True
1.3,184.5,93.75,267.75,8,True
1.4,157.5,92.25,231.0,8,True
1.5,157.5,93.75,219.75,8,True
1.6,157.5,93.75,219.75,8,True
1.7,153.0,93.75,195.5,8,True
1.8,195.0,159.5,240.5,8,True
1.9,205.5,163.25,269.75,8,True
2.0,160.5,119.75,190.75,8,True
2.1,160.5,119.75,190.75,8,True
2.2,166.5,125.25,204.75,8,True
2.3,147.0,100.25,172.25,8,True
2.4,154.5,112.5,191.25,8,True
2.5,154.5,112.5,191.25,8,True
2.6,169.5,91.5,223.75,8,True
2.7,175.5,113.25,247.5,8,True
2.8,150.0,86.75,223.75,8,True
2.9,150.0,86.75,223.75,8,True
3.0,148.5,91.25,171.5,8,True
3.1,183.0,147.75,226.0,8,True
3.2,181.5,147.75,220.0,8,True
3.3,181.5,147.75,220.0,8,True
3.4,169.5,91.25,231.0,8,True
3.5,117.0,82.75,147.25,8,True
3.6,117.0,82.75,147.25,8,True
3.7,126.0,76.25,166.5,8,True
3.8,154.5,122.25,168.5,8,True
3.9,154.5,122.25,168.5,8,True
4.0,172.5,134.25,202.75,8,True
4.1,159.0,85.0,229.0,8,True
4.2,193.5,134.25,234.25,8,True
4.3,201.0,161.25,256.75,8,True
4.4,201.0,161.25,256.75,8,True
4.5,154.5,114.75,185.75,8,True
4.6,198.0,176.5,220.5,8,True
4.7,205.5,178.75,234.25,8,True
4.8,147.0,95.75,189.0,8,True
4.9,147.0,95.75,189.0,8,True
5.0,163.5,102.0,227.5,8,True
5.1,165.0,110.25,216.5,8,True
5.2,142.5,110.25,170.25,8,True
