distance_km,peak_mean_doy,peak_p25_doy,peak_p75_doy,peak_nyears,peak_valid
0.0,176.57142857142858,121.5,233.5,7,True
0.1,145.71428571428572,92.5,185.5,7,True
0.2,157.71428571428572,115.5,193.0,7,True
0.3,169.71428571428572,85.5,253.0,7,True
0.4,192.0,135.5,260.0,7,True
0.5,178.28571428571428,121.5,239.0,7,True
0.6,200.57142857142858,146.5,270.0,7,True
0.7,162.85714285714286,111.5,209.5,7,True
0.8,121.71428571428571,89.5,134.5,7,True
0.9,217.71428571428572,192.0,241.0,7,True
1.0,245.14285714285714,224.5,263.5,7,True
1.1,217.71428571428572,196.0,247.0,7,True
1.2,209.14285714285714,175.5,256.5,7,True
1.3,180.0,126.0,231.5,7,True
1.4,180.0,118.5,239.0,7,True
1.5,161.14285714285714,108.0,191.0,7,True
1.6,190.28571428571428,150.0,229.0,7,True
1.7,185.14285714285714,143.0,229.0,7,True
1.8,154.28571428571428,115.0,191.0,7,True
1.9,152.57142857142858,102.0,203.0,7,True
2.0,181.71428571428572,140.5,208.5,7,True
2.1,164.57142857142858,136.5,196.5,7,True
2.2,149.14285714285714,107.0,181.0,7,True
2.3,181.71428571428572,137.0,242.5,7,True
2.4,221.14285714285714,190.5,255.5,7,True
2.5,185.14285714285714,138.5,231.5,7,True
2.6,178.28571428571428,94.0,256.5,7,True
2.7,210.85714285714286,165.5,267.5,7,True
2.8,226.28571428571428,190.0,276.0,7,True
2.9,222.85714285714286,174.0,281.5,7,True
3.0,231.42857142857142,194.0,276.0,7,True
3.1,178.28571428571428,116.5,240.5,7,True
3.2,178.28571428571428,133.5,215.5,7,True
3.3,193.71428571428572,136.0,248.5,7,True
3.4,120.0,100.0,122.5,7,True
3.5,186.85714285714286,130.0,248.0,7,True
3.6,164.57142857142858,130.0,200.0,7,True
3.7,178.28571428571428,116.5,240.0,7,True
3.8,128.57142857142858,86.5,138.0,7,True
3.9,132.0,85.5,134.5,7,True
4.0,116.57142857142857,74.5,138.5,7,True
4.1,174.85714285714286,133.0,230.5,7,True
4.2,162.85714285714286,98.5,231.5,7,True
4.3,152.57142857142858,120.5,195.5,7,True
4.4,192.0,158.5,224.5,7,True
4.5,159.42857142857142,125.0,186.0,7,True
4.6,168.0,119.0,215.5,7,True
4.7,200.57142857142858,149.5,246.0,7,True
4.8,197.14285714285714,162.0,238.5,7,True
4.9,192.0,153.5,237.5,7,True
5.0,188.57142857142858,153.5,218.0,7,True
5.1,229.71428571428572,198.0,283.0,7,True
5.2,185.14285714285714,134.5,234.0,7,True
5.3,164.57142857142858,97.0,218.0,7,True
5.4,159.42857142857142,143.0,189.5,7,True
5.5,135.42857142857142,102.5,144.0,7,True
5.6,162.85714285714286,140.5,198.5,7,True
5.7,145.71428571428572,112.0,176.5,7,True
5.8,173.14285714285714,138.0,210.0,7,True
5.9,164.57142857142858,126.0,180.0,7,True
6.0,216.0,195.5,269.0,7,True
6.1,195.42857142857142,156.0,238.5,7,True
6.2,144.0,95.0,164.5,7,True
6.3,140.57142857142858,79.5,177.5,7,True
6.4,145.71428571428572,92.5,210.5,7,True
6.5,152.57142857142858,103.5,194.0,7,True
6.6,176.57142857142858,133.5,207.5,7,True
6.7,171.42857142857142,127.5,209.5,7,True
6.8,137.14285714285714,105.5,150.5,7,True
6.9,159.42857142857142,147.5,179.5,7,True
7.0,173.14285714285714,143.0,198.0,7,True
7.1,168.0,141.5,191.5,7,True
7.2,181.71428571428572,169.5,202.5,7,True
7.3,156.0,128.5,171.5,7,True
7.4,181.71428571428572,164.5,224.5,7,True
7.5,190.28571428571428,164.5,213.5,7,True
7.6,174.85714285714286,153.5,186.5,7,True
7.7,197.14285714285714,169.5,200.0,7,True
7.8,183.42857142857142,173.0,197.0,7,True
7.9,166.28571428571428,128.5,198.0,7,True
8.0,164.57142857142858,139.0,186.5,7,True
8.1,180.0,151.0,186.5,7,True
8.2,145.71428571428572,115.0,165.5,7,True
8.3,154.28571428571428,136.5,171.5,7,True
8.4,171.42857142857142,125.0,230.0,7,True
