distance_km,onset_mean_doy,onset_p25_doy,onset_p75_doy,onset_min_doy,onset_max_doy,onset_nyears,onset_valid
0.0,92.5,77.25,109.0,67,113,6,True
0.1,85.66666666666667,71.25,99.0,63,106,6,True
0.2,77.66666666666667,67.75,83.25,63,101,6,True
0.3,97.66666666666667,69.5,111.75,63,166,6,True
0.4,82.6,67.0,98.0,60,101,5,True
0.5,110.4,87.0,151.0,60,153,5,True
0.6,97.25,81.75,118.5,60,123,4,True
0.7,84.0,67.0,77.0,60,147,5,True
0.8,94.33333333333333,67.5,112.25,60,147,6,True
0.9,84.33333333333333,69.75,101.25,67,113,6,True
1.0,82.75,73.0,89.25,67,105,4,True
1.1,97.71428571428571,79.5,101.5,67,166,7,True
1.2,96.0,73.5,101.5,67,166,7,True
1.3,84.0,73.0,93.0,67,105,4,True
1.4,95.66666666666667,77.25,92.0,67,166,6,True
1.5,93.6,89.0,99.0,67,120,5,True
1.6,84.0,67.0,89.0,63,120,5,True
1.7,84.33333333333333,70.5,88.25,63,120,6,True
1.8,93.2,67.0,89.0,63,166,5,True
1.9,93.2,67.0,89.0,63,166,5,True
2.0,88.4,75.0,93.0,67,118,5,True
2.1,96.0,73.0,113.0,63,158,7,True
2.2,80.0,67.5,83.75,63,118,6,True
2.3,80.0,67.5,83.75,63,118,6,True
2.4,97.71428571428571,73.0,119.0,63,158,7,True
2.5,92.0,69.5,108.75,63,146,6,True
2.6,84.0,74.75,98.5,63,106,6,True
2.7,78.8,69.0,79.0,63,106,5,True
2.8,77.0,67.0,77.0,63,106,5,True
2.9,81.66666666666667,67.5,75.75,63,142,6,True
3.0,78.2,69.0,74.0,63,113,5,True
3.1,103.8,72.0,137.0,63,166,5,True
3.2,76.83333333333333,64.75,79.25,60,113,6,True
3.3,82.83333333333333,69.25,83.75,60,137,6,True
3.4,90.85714285714286,70.5,106.0,60,142,7,True
3.5,98.66666666666667,80.5,112.0,72,135,3,True
3.6,80.5,76.25,84.75,72,89,2,True
3.7,80.5,76.25,84.75,72,89,2,True
3.8,84.66666666666667,80.5,91.0,72,93,3,True
3.9,99.5,84.75,114.25,70,129,2,True
4.0,78.5,67.25,80.75,62,113,4,True
4.1,84.33333333333333,77.0,96.5,60,99,3,True
4.2,83.5,66.75,98.25,60,111,4,True
4.3,84.8,67.0,94.0,60,134,5,True
4.4,86.25,71.25,100.0,69,106,4,True
4.5,99.42857142857143,70.5,112.0,62,166,7,True
4.6,118.6,93.0,151.0,63,166,5,True
4.7,91.25,87.75,102.0,63,105,4,True
4.8,100.25,87.75,111.0,63,141,4,True
4.9,82.25,73.0,88.25,70,101,4,True
5.0,103.25,98.75,111.5,77,122,4,True
5.1,90.33333333333333,75.5,104.5,62,120,3,True
5.2,79.25,61.5,93.25,60,106,4,True
5.3,94.25,61.5,116.75,60,149,4,True
5.4,79.25,61.5,93.25,60,106,4,True
5.5,97.71428571428571,84.0,114.0,60,139,7,True
5.6,100.25,84.0,116.25,69,132,4,True
5.7,87.8,69.0,111.0,62,125,5,True
5.8,78.2,69.0,89.0,62,99,5,True
5.9,90.33333333333333,71.0,93.75,62,151,6,True
6.0,118.2,77.0,144.0,69,166,5,True
6.1,97.25,70.25,118.5,65,141,4,True
6.2,91.8,72.0,106.0,65,129,5,True
6.3,89.66666666666667,68.25,92.25,65,153,6,True
6.4,98.0,67.0,118.0,65,153,5,True
6.5,97.5,88.5,101.5,87,118,4,True
6.6,86.0,79.5,94.0,70,99,3,True
6.7,88.5,84.25,96.75,70,99,4,True
6.8,107.66666666666667,74.75,137.25,63,153,6,True
6.9,87.0,63.0,89.0,60,153,5,True
7.0,77.0,70.0,87.0,67,89,5,True
7.1,86.6,72.0,89.0,67,118,5,True
7.2,88.5,74.25,96.25,72,118,4,True
7.3,97.6,75.0,106.0,60,158,5,True
7.4,108.83333333333333,85.25,142.0,63,165,6,True
7.5,102.83333333333333,73.5,131.75,63,165,6,True
7.6,94.5,78.75,104.75,63,137,4,True
7.7,85.5,68.25,94.25,63,125,4,True
7.8,91.8,70.0,117.0,63,125,5,True
7.9,79.8,65.0,84.0,63,118,5,True
