s_km,x,y,elev_m,thickness_m,vel_mean_md
23.7,543797.190096488,4010835.2269765628,3919.0964,450.25473,0.3459249
23.8,543781.211797247,4010933.9085895973,3916.159,461.0316,0.33560476
23.9,543763.026989559,4011032.241253394,3912.3276,461.66403,0.33005637
24.0,543743.4844793146,4011130.2837450877,3907.4932,460.982,0.3385745
24.1,543719.8847465044,4011227.459115482,3903.7173,458.55753,0.37750196
24.2,543696.2850136941,4011324.6344858767,3905.528,449.83127,0.36187175
24.3,543667.0288908924,4011420.2591018802,3900.9265,445.4442,0.3195499
24.4,543637.77077966,4011515.8831727365,3901.398,445.2921,0.30733937
24.5,543603.7702431555,4011609.8942406774,3893.8147,443.22333,0.3049835
24.6,543568.6578989972,4011703.527158434,3894.2002,441.65555,0.3088578
24.7,543532.8345990048,4011796.888880953,3891.9314,445.45392,0.3301733
24.8,543496.6675555088,4011890.1194819636,3887.034,441.04858,0.34065127
24.9,543459.5666770828,4011982.9804086136,3884.065,435.9763,0.33636647
25.0,543422.1203721227,4012075.7045923243,3877.8865,437.39233,0.31897467
25.1,543383.1267530966,4012167.7884293473,3868.0945,431.20752,0.2930354
25.2,543343.2621948998,4012259.492580235,3871.4565,440.15973,0.26525232
25.3,543302.1065995136,4012350.629035289,3872.0955,433.50153,0.24910921
25.4,543258.446790876,4012440.594701572,3867.6965,426.53314,0.24447036
25.5,543211.7076856407,4012528.989166219,3864.9644,431.11136,0.24009109
25.6,543159.556032396,4012614.254551992,3862.6396,422.94443,0.24183549
25.7,543101.8158496417,4012695.8411520044,3859.089,429.82452,0.246867
25.8,543053.6344536308,4012783.3471371173,3855.0586,425.02838,0.24303432
25.9,543017.9061146447,4012876.583566293,3852.735,430.639,0.23451401
26.0,542997.9634122376,4012974.385588658,3843.0898,430.1342,0.22619388
26.1,542993.7953015892,4013074.2057954837,3842.8486,431.08813,0.20436287
26.2,542983.6425723839,4013173.6282482133,3836.7122,432.57657,0.19085357
26.3,542964.1293114544,4013271.675725002,3829.2695,436.59058,0.2089801
26.4,542936.6831141381,4013367.8088045367,3824.522,482.27148,0.22818826
26.5,542903.4864676415,4013462.1130165826,3829.2063,482.27148,0.21969955
26.6,542875.277195626,4013557.44940073,3828.884,474.05075,0.19154845
26.7,542860.4134024768,4013656.2932864577,3824.1094,477.08728,0.17116886
26.8,542851.9690948087,4013755.9361169473,3803.3486,487.58957,0.16381735
26.9,542844.8251403484,4013855.663002165,3798.9202,483.8674,0.16108376
27.0,542840.3709666724,4013955.563754599,3788.6995,482.54633,0.15754707
27.1,542835.9167929965,4014055.4645070327,3787.144,483.59262,0.15193968
27.2,542833.5634064632,4014155.4335189397,3773.2983,477.02075,0.14297287
27.3,542831.5230149969,4014255.412700786,3775.817,483.235,0.13832664
27.4,542829.4826235307,4014355.3918826324,3775.0935,480.30487,0.13687374
27.5,542828.7457374361,4014455.387137921,3769.9448,471.7813,0.13613915
27.6,542828.3202093738,4014555.3862325465,3763.663,464.643,0.13314238
27.7,542827.8946813116,4014655.3853271715,3762.388,458.14963,0.12987655
27.8,542827.625465314,4014755.384183902,3754.3984,445.2921,0.12947173
27.9,542828.355372877,4014855.3815200413,3753.9075,430.8538,0.12757733
28.0,542829.08528044,4014955.3788561802,3749.8694,419.08228,0.12864152
28.1,542829.815188003,4015055.3761923197,3746.8958,417.8718,0.12868121
28.2,542830.5450955661,4015155.3735284586,3746.659,414.68015,0.10720859
28.3,542832.0156359478,4015255.362246123,3744.0122,415.05734,0.11771379
28.4,542833.6128762562,4015355.3494894267,3738.4688,413.37585,0.124662556
28.5,542835.2101165645,4015455.33673273,3732.7148,414.01715,0.1302734
28.6,542836.807356873,4015555.3239760334,3728.8213,419.65103,0.13780141
28.7,542838.4045971814,4015655.3112193365,3728.5369,426.87454,0.14474513
28.8,542840.6515444238,4015755.285890397,3728.7761,430.30243,0.15490368
28.9,542842.9236849591,4015855.260073952,3728.226,433.16455,0.14253849
29.0,542845.1958254945,4015955.234257506,3721.567,443.36728,0.13010176
29.1,542847.4679660299,4016055.2084410605,3712.1882,443.09216,0.12863573
29.2,542849.7401065653,4016155.1826246153,3717.2087,436.71246,0.12852761
29.3,542851.8596842814,4016255.1600230215,3704.8926,421.8917,0.1266265
29.4,542853.801065901,4016355.141176433,3701.2705,417.44687,0.13732931
29.5,542855.7424475205,4016455.1223298437,3701.7642,413.51038,0.13434118
