distance_km,peak_mean_doy,peak_p25_doy,peak_p75_doy,peak_nyears,peak_valid
0.0,193.71428571428572,133.5,251.5,7,True
0.1,190.28571428571428,150.0,232.5,7,True
0.2,176.57142857142858,157.5,208.5,7,True
0.3,173.14285714285714,151.5,202.5,7,True
0.4,168.0,140.5,199.0,7,True
0.5,229.71428571428572,217.0,254.0,7,True
0.6,246.85714285714286,231.5,280.0,7,True
0.7,229.71428571428572,204.5,252.0,7,True
0.8,219.42857142857142,204.0,255.5,7,True
0.9,183.42857142857142,142.5,224.5,7,True
1.0,135.42857142857142,109.5,167.5,7,True
1.1,154.28571428571428,128.5,178.0,7,True
1.2,171.42857142857142,111.5,222.0,7,True
1.3,190.28571428571428,139.5,226.5,7,True
1.4,209.14285714285714,156.5,266.5,7,True
1.5,162.85714285714286,126.0,210.0,7,True
1.6,168.0,107.0,218.0,7,True
1.7,135.42857142857142,81.5,190.0,7,True
1.8,169.71428571428572,130.5,213.5,7,True
1.9,205.71428571428572,184.5,235.5,7,True
2.0,173.14285714285714,146.0,202.0,7,True
2.1,162.85714285714286,123.5,179.0,7,True
2.2,200.57142857142858,178.0,245.0,7,True
2.3,188.57142857142858,139.0,247.5,7,True
2.4,209.14285714285714,153.5,279.5,7,True
2.5,159.42857142857142,94.5,221.0,7,True
2.6,192.0,164.5,211.5,7,True
2.7,192.0,164.5,211.5,7,True
2.8,186.85714285714286,146.0,234.5,7,True
2.9,174.85714285714286,152.5,202.5,7,True
3.0,214.28571428571428,187.0,245.0,7,True
3.1,214.28571428571428,203.5,231.5,7,True
3.2,188.57142857142858,171.5,221.0,7,True
3.3,193.71428571428572,177.5,234.0,7,True
3.4,246.85714285714286,230.5,261.5,7,True
3.5,219.42857142857142,170.0,260.5,7,True
3.6,197.14285714285714,180.0,210.0,7,True
3.7,205.71428571428572,167.0,248.0,7,True
3.8,168.0,146.5,201.5,7,True
3.9,210.85714285714286,173.0,245.5,7,True
4.0,171.42857142857142,111.5,235.5,7,True
4.1,166.28571428571428,101.0,208.5,7,True
4.2,200.57142857142858,168.5,232.5,7,True
4.3,180.0,160.0,208.5,7,True
4.4,166.28571428571428,125.0,198.0,7,True
4.5,149.14285714285714,115.5,185.5,7,True
4.6,176.57142857142858,153.5,200.5,7,True
4.7,173.14285714285714,102.0,236.5,7,True
4.8,166.28571428571428,85.0,230.5,7,True
4.9,154.28571428571428,85.0,221.0,7,True
5.0,186.85714285714286,127.5,248.0,7,True
5.1,149.14285714285714,76.0,205.0,7,True
5.2,174.85714285714286,123.5,224.0,7,True
