distance_km,onset_mean_doy,onset_p25_doy,onset_p75_doy,onset_min_doy,onset_max_doy,onset_nyears,onset_valid
36.3,120.75,106.5,126.25,93,166,4,True
36.4,128.2,111.0,158.0,81,166,5,True
36.5,114.0,106.25,121.5,103,130,6,True
36.6,101.14285714285714,93.5,110.5,77,120,7,True
36.7,101.66666666666667,87.25,109.5,77,132,6,True
36.8,104.0,96.25,109.5,77,134,6,True
36.9,108.83333333333333,96.75,117.75,77,146,6,True
37.0,104.57142857142857,86.5,115.5,77,146,7,True
37.1,101.14285714285714,86.5,108.0,77,146,7,True
37.2,104.57142857142857,104.0,110.5,77,120,7,True
37.3,97.71428571428571,78.0,108.5,74,132,7,True
37.4,108.0,91.0,121.5,74,151,7,True
37.5,108.0,91.0,121.5,74,151,7,True
37.6,108.0,91.0,121.5,74,151,7,True
37.7,109.71428571428571,104.0,121.5,65,146,7,True
37.8,96.0,82.5,108.0,65,132,7,True
37.9,96.0,78.0,111.5,74,120,7,True
38.0,106.28571428571429,92.5,119.0,79,129,7,True
38.1,106.28571428571429,82.5,127.5,65,154,7,True
38.2,108.0,82.5,127.5,65,166,7,True
38.3,108.0,82.5,127.5,65,166,7,True
38.4,94.28571428571429,76.5,102.5,65,144,7,True
38.5,106.28571428571429,83.5,127.5,67,161,7,True
38.6,106.28571428571429,83.5,127.5,67,161,7,True
38.7,113.14285714285714,83.5,137.0,79,161,7,True
38.8,108.0,89.5,121.5,79,144,7,True
38.9,106.28571428571429,80.5,128.5,67,166,7,True
39.0,109.71428571428571,83.5,128.5,67,166,7,True
39.1,101.14285714285714,89.5,112.0,67,144,7,True
39.2,109.71428571428571,89.5,127.5,79,161,7,True
39.3,111.42857142857143,89.5,128.5,79,154,7,True
39.4,110.0,95.5,112.5,86,154,6,True
39.5,104.0,82.25,109.0,77,166,6,True
39.6,96.0,74.75,103.5,67,166,6,True
39.7,96.0,74.75,103.5,67,166,6,True
39.8,92.57142857142857,70.5,102.5,65,144,7,True
39.9,94.28571428571429,70.5,108.0,65,144,7,True
40.0,97.71428571428571,76.5,114.5,65,144,7,True
40.1,96.0,75.5,113.0,67,135,7,True
40.2,92.57142857142857,81.5,95.0,67,135,7,True
40.3,90.85714285714286,75.5,95.0,67,135,7,True
40.4,94.28571428571429,70.5,113.0,65,135,7,True
40.5,102.85714285714286,78.0,131.0,74,135,7,True
40.6,89.14285714285714,69.5,105.5,63,132,7,True
40.7,94.28571428571429,72.0,114.5,62,132,7,True
40.8,111.42857142857143,86.0,133.5,62,161,7,True
40.9,111.42857142857143,86.0,133.5,62,161,7,True
41.0,106.28571428571429,86.0,127.5,62,161,7,True
41.1,101.14285714285714,77.0,119.0,62,161,7,True
41.2,102.85714285714286,77.0,125.0,62,161,7,True
41.3,104.57142857142857,83.0,128.5,62,154,7,True
41.4,108.0,86.0,128.5,62,154,7,True
41.5,116.57142857142857,86.0,152.5,62,166,7,True
41.6,125.14285714285714,108.0,149.0,74,161,7,True
41.7,128.57142857142858,116.0,149.0,74,161,7,True
41.8,120.0,92.0,152.5,74,166,7,True
41.9,123.42857142857143,95.0,152.5,74,166,7,True
42.0,115.16666666666667,90.75,135.75,79,166,6,True
42.1,113.16666666666667,90.75,135.75,67,166,6,True
42.2,107.16666666666667,80.75,131.25,75,166,6,True
42.3,113.14285714285714,80.5,152.5,67,166,7,True
42.4,107.16666666666667,80.75,131.25,75,166,6,True
42.5,102.2,75.0,117.0,74,166,5,True
42.6,95.0,75.0,117.0,74,130,5,True
42.7,92.6,74.0,117.0,67,130,5,True
42.8,98.0,74.25,111.25,67,161,6,True
42.9,100.0,71.75,126.75,65,135,6,True
43.0,112.0,74.75,148.5,65,154,6,True
43.1,114.0,80.75,133.5,65,166,6,True
43.2,102.0,68.75,130.5,65,154,6,True
43.3,110.0,79.5,131.75,65,154,6,True
43.4,110.0,79.5,131.75,65,154,6,True
43.5,110.0,84.5,129.75,67,154,6,True
43.6,108.0,84.5,120.75,67,154,6,True
43.7,123.42857142857143,115.0,139.5,74,154,7,True
43.8,123.16666666666667,115.0,140.25,74,154,6,True
43.9,114.2,75.0,141.0,74,154,5,True
44.0,97.4,67.0,129.0,63,154,5,True
44.1,114.2,74.0,135.0,67,166,5,True
44.2,116.6,74.0,141.0,67,166,5,True
44.3,102.2,74.0,129.0,67,166,5,True
44.4,102.2,74.0,129.0,67,166,5,True
44.5,99.8,74.0,117.0,67,166,5,True
44.6,95.0,74.0,129.0,67,130,5,True
44.7,86.5,72.25,88.75,67,130,4,True
44.8,92.5,65.75,97.75,62,166,4,True
44.9,82.25,71.75,87.5,62,113,4,True
45.0,97.25,74.75,118.5,62,135,4,True
45.1,94.0,75.0,113.0,62,141,5,True
45.2,100.0,77.0,112.5,75,146,3,True
45.3,92.25,71.75,97.5,62,153,4,True
45.4,92.0,77.0,100.5,75,122,3,True
45.5,102.66666666666667,77.0,116.5,75,154,3,True
45.6,114.66666666666667,95.0,132.5,79,154,3,True
45.7,97.0,62.5,114.5,62,166,3,True
45.8,101.0,62.75,126.25,62,166,4,True
45.9,101.0,62.75,126.25,62,166,4,True
46.0,107.5,62.75,145.75,62,166,4,True
46.1,110.5,71.25,145.75,63,166,4,True
46.2,130.6,123.0,139.0,113,146,5,True
46.3,121.0,111.0,132.0,110,139,5,True
46.4,104.2,75.0,132.0,62,139,5,True
46.5,104.5,76.0,127.25,62,166,6,True
46.6,123.42857142857143,115.0,133.0,79,166,7,True
46.7,102.6,79.0,113.0,69,166,5,True
46.8,95.4,79.0,113.0,69,130,5,True
46.9,119.0,99.0,139.0,86,141,5,True
47.0,102.2,79.0,130.0,75,141,5,True
47.1,102.2,79.0,130.0,75,141,5,True
47.2,106.66666666666667,77.0,122.5,75,166,3,True
47.3,113.0,78.0,140.5,75,166,4,True
47.4,76.0,74.5,77.0,74,79,3,True
47.5,79.0,79.0,79.0,79,79,1,True
47.6,74.0,71.5,76.5,69,79,2,True
47.8,106.0,106.0,106.0,106,106,1,True
47.9,82.0,82.0,82.0,82,82,1,True
47.93,82.0,82.0,82.0,82,82,1,True
