s_km,x,y,elev_m,thickness_m,vel_mean_md
0.0,488852.2600418619,3984434.198363407,7235.907,21.853441,0.074839644
0.1,488905.6257049413,3984517.8720234856,7194.4507,27.266794,0.074781716
0.2,488987.9178287761,3984573.731648234,7117.1753,34.383488,0.07577067
0.3,489081.2343273762,3984609.2711366005,7078.03,37.517776,0.078121744
0.4,489177.61171050183,3984635.827458898,7066.632,38.5802,0.079958074
0.5,489271.22505051986,3984670.7846315694,7024.5176,40.319687,0.084030166
0.6,489358.5282795562,3984719.236525892,7008.0903,43.339962,0.085705355
0.7,489434.8233788668,3984783.4031422357,6973.582,46.29044,0.087596
0.8,489528.06056648854,3984818.5265081576,6940.3335,46.38594,0.086781606
0.9,489626.0886139968,3984837.9544619764,6900.335,47.210102,0.09968396
1.0,489725.372032653,3984849.8501213817,6873.8027,44.96517,0.15988576
1.1,489825.0560219071,3984857.6838376313,6841.506,42.56571,0.2028542
1.2,489924.8974157383,3984863.104969188,6838.409,41.46653,0.2520561
1.3,490024.8184464061,3984866.982589323,6837.794,37.09258,0.29759252
1.4,490124.8009822076,3984868.8514217683,6832.779,30.875027,0.30886254
1.5,490224.791983595,3984869.814357407,6833.655,24.476437,0.31982973
1.6,490324.791983595,3984869.8143574065,6817.0884,13.523024,0.32481998
1.7,490424.75096857664,3984872.050428222,6794.237,20.4512,0.30816042
1.8,490524.6837021098,3984875.7176844985,6691.8535,20.793081,0.31123894
1.9,490624.3771458364,3984883.431427364,6625.05,23.369497,0.2968385
2.0,490723.8217892887,3984893.607978155,6535.956,23.14959,0.30559543
2.1,490822.88390221307,3984907.2717178683,6324.595,17.844038,0.3307996
2.2,490920.74264773703,3984927.8511171695,6216.1885,20.885204,0.3957798
2.3,491016.8138800374,3984955.351539307,6134.312,21.277576,0.365274
2.4,491109.3670434043,3984992.8361372026,6035.7144,21.634413,0.39910173
2.5,491194.7028055646,3985044.576531073,5956.2007,23.714005,0.41136014
2.6,491269.2472012035,3985110.5589282336,5904.7505,25.709564,0.46255103
2.7,491356.73740319296,3985158.3340748865,5882.3594,27.069952,0.5099197
2.8,491450.48318279017,3985192.634401692,5850.306,27.144382,0.47554696
2.9,491547.20150684414,3985217.6319296136,5792.24,27.144382,0.41573054
3.0,491645.4032915003,3985236.2399094943,5724.7383,27.59522,0.41707525
3.1,491744.46540442464,3985249.9036492077,5675.135,28.685377,0.4874427
3.2,491844.082357864,3985258.509403855,5643.069,30.382162,0.5367026
3.3,491943.8509014459,3985264.9531780514,5587.294,30.591955,0.59003174
3.4,492043.783634979,3985268.620434329,5566.16,30.766983,0.6083985
3.5,492143.76173550397,3985269.814357407,5536.1533,27.308462,0.62526107
3.6,492243.76173550397,3985269.8143574065,5476.591,25.014206,0.7267223
