s_km,x,y,elev_m,thickness_m,vel_mean_md
10.6,428699.3726409684,4053042.7201370597,4003.1328,171.00325,0.2355534
10.7,428626.83916695,4053111.442636788,3965.7275,158.60893,0.21080811
10.8,428554.7484100082,4053180.7289666906,3932.7227,155.7987,0.19467899
10.9,428480.58998921927,4053247.796127027,3914.3118,152.7377,0.19090986
11.0,428404.37832191435,4053312.519529517,3877.035,147.16711,0.1870749
11.1,428326.13996150583,4053374.777052198,3840.49,146.76448,0.18643457
11.2,428245.9139608074,4053434.450836087,3817.3665,151.91725,0.17995076
11.3,428163.7519576045,4053491.4291481157,3783.1978,164.21358,0.16639753
11.4,428079.7179550433,4053545.608248168,3758.8079,171.62357,0.15533248
11.5,427993.8877830836,4053596.8941912646,3750.566,191.41364,0.15174654
11.6,427906.53898874274,4053645.562785957,3729.2935,203.48091,0.14678566
11.7,427817.7855367208,4053691.6120095477,3722.6309,207.33226,0.13796175
11.8,427727.2787237806,4053734.1029011137,3710.3398,208.57413,0.13427229
11.9,427634.10624237853,4053770.2936885054,3703.376,206.91922,0.13362385
12.0,427537.5915883528,4053795.8295325506,3685.6118,200.34352,0.13661823
12.1,427438.0222053133,4053802.947912629,3675.7559,209.53966,0.15315875
12.2,427341.7947463822,4053828.7314741886,3650.805,209.40587,0.16636588
12.3,427257.6213921655,4053881.907589309,3638.2996,209.29106,0.18263175
12.4,427180.400300817,4053944.8200025847,3611.7012,215.57642,0.18055572
12.5,427088.3336385317,4053982.855539723,3588.1787,222.61098,0.20765418
12.6,426989.7334284549,4053998.4491269584,3580.3506,236.62578,0.26920313
12.7,426889.8064675174,4054001.0293929107,3563.2246,250.71312,0.36844787
12.8,426790.2621719138,4054009.786128028,3549.2258,262.559,0.50120836
12.9,426696.6605698216,4054042.4781496124,3543.782,280.1536,0.5839673
13.0,426605.59790006746,4054078.0786308777,3539.0334,292.69543,0.6376209
13.1,426506.28277777194,4054089.4796860674,3533.0466,308.71234,0.65826315
13.2,426406.478602471,4054095.6011536648,3522.7778,314.8515,0.7001759
13.3,426306.528502807,4054098.735154174,3519.924,315.81476,0.73313606
13.4,426206.53841999854,4054100.1434652014,3515.7688,315.5996,0.73894477
13.5,426106.5390135387,4054100.227752079,3506.8447,321.60654,0.7183802
13.6,426006.7144014667,4054105.1448699487,3502.785,327.31262,0.6945184
13.7,425907.21664168837,4054114.6601261646,3496.7734,328.30176,0.6550154
13.8,425808.133624884,4054128.171446638,3490.5762,330.3963,0.63824785
13.9,425709.98169540643,4054147.296256562,3481.95,323.1242,0.6092099
14.0,425612.4294922598,4054169.133891928,3466.6152,315.17642,0.59339225
14.1,425515.41524224536,4054193.387454432,3451.1682,298.29202,0.557357
14.2,425419.6026377859,4054222.01317624,3442.4443,308.87103,0.5222905
14.3,425324.2621793067,4054252.1172463535,3436.4978,308.8262,0.48303106
14.4,425229.7635719627,4054284.828302742,3440.1511,312.35294,0.45267937
14.5,425136.07599256735,4054319.7469972805,3424.5396,306.48883,0.4356678
14.6,425042.87552541326,4054355.991623396,3430.6807,309.97025,0.4023922
14.7,424950.72202367045,4054394.7986212163,3414.1155,319.20038,0.39722016
14.8,424858.80752066855,4054434.190551074,3423.1287,330.79044,0.39144546
14.9,424765.4591283831,4054470.032306285,3417.8855,342.7187,0.36443466
15.0,424671.8052050952,4054505.0591057627,3410.2588,355.2325,0.3611886
15.1,424576.7556725777,4054536.132991394,3409.5781,356.6757,0.363978
15.2,424481.115418491,4054565.226183034,3397.9778,360.77023,0.38442388
15.3,424384.572510235,4054591.292768263,3395.5369,361.35226,0.3934362
15.4,424286.97651415254,4054612.9522390584,3389.4358,356.04617,0.4143778
15.5,424188.8045921095,4054631.7793061445,3385.791,343.82883,0.40540177
15.6,424089.7882321183,4054645.7707483177,3380.7615,331.2199,0.41494367
15.7,423990.17543606786,4054654.060384959,3376.8296,323.28622,0.40459758
15.8,423890.3138959965,4054657.546321653,3365.2664,315.87442,0.4028477
15.9,423790.37104468414,4054655.45945138,3357.8364,309.2843,0.39560696
16.0,423690.8673256631,4054645.5090794787,3350.5479,308.09076,0.40088153
16.1,423592.78531986347,4054626.4207483637,3337.3193,317.7236,0.38823792
